Step,Time,I,E,Q
5,0,-1.6983,3.7004,0
5,0.1,-1.6983,3.7004,0
5,0.2,-1.6985,3.7,0.0001
5,0.3,-1.6988,3.6996,0.0001
5,0.4,-1.699,3.6989,0.0002
5,0.5,-1.6991,3.6984,0.0002
5,0.6,-1.6992,3.698,0.0003
5,0.7,-1.6993,3.6977,0.0003
5,0.8,-1.6993,3.6974,0.0004
5,0.9,-1.6994,3.697,0.0004
5,1,-1.6994,3.6967,0.0005
5,1.1,-1.6994,3.6964,0.0005
5,1.2,-1.6994,3.6962,0.0006
5,1.3,-1.6994,3.696,0.0006
5,1.4,-1.6994,3.6958,0.0007
5,1.5,-1.6995,3.6956,0.0007
5,1.6,-1.6995,3.6954,0.0008
5,1.7,-1.6995,3.6951,0.0008
5,1.8,-1.6995,3.6949,0.0008
5,1.9,-1.6995,3.6948,0.0009
5,2,-1.6995,3.6946,0.0009
5,2.1,-1.6995,3.6944,0.001
5,2.2,-1.6995,3.6942,0.001
5,2.3,-1.6995,3.694,0.0011
5,2.4,-1.6995,3.6939,0.0011
5,2.5,-1.6995,3.6937,0.0012
5,2.6,-1.6995,3.6935,0.0012
5,2.7,-1.6995,3.6934,0.0013
5,2.8,-1.6995,3.6932,0.0013
5,2.9,-1.6995,3.6931,0.0014
5,3,-1.6995,3.6929,0.0014
5,3.1,-1.6995,3.6928,0.0015
5,3.2,-1.6995,3.6926,0.0015
5,3.3,-1.6995,3.6925,0.0016
5,3.4,-1.6995,3.6923,0.0016
5,3.5,-1.6995,3.6921,0.0017
5,3.6,-1.6995,3.692,0.0017
5,3.7,-1.6995,3.6919,0.0017
5,3.8,-1.6995,3.6917,0.0018
5,3.9,-1.6995,3.6916,0.0018
5,4,-1.6996,3.6915,0.0019
5,4.1,-1.6996,3.6913,0.0019
5,4.2,-1.6996,3.6912,0.002
5,4.3,-1.6996,3.691,0.002
5,4.4,-1.6996,3.6909,0.0021
5,4.5,-1.6996,3.6908,0.0021
5,4.6,-1.6996,3.6907,0.0022
5,4.7,-1.6996,3.6906,0.0022
5,4.8,-1.6996,3.6904,0.0023
5,4.9,-1.6996,3.6903,0.0023
5,5,-1.6996,3.6902,0.0024
5,5.1,-1.6996,3.69,0.0024
5,5.2,-1.6996,3.6899,0.0025
