Step,Time,I,E,Q
65,0,-6.7962,3.5267,0
65,0.1,-6.7962,3.5267,0.0002
65,0.2,-6.7965,3.524,0.0004
65,0.3,-6.7973,3.5232,0.0006
65,0.4,-6.7978,3.5209,0.0008
65,0.5,-6.798,3.519,0.0009
65,0.6,-6.7982,3.5174,0.0011
65,0.7,-6.7983,3.5161,0.0013
65,0.8,-6.7984,3.515,0.0015
65,0.9,-6.7985,3.514,0.0017
65,1,-6.7986,3.513,0.0019
65,1.1,-6.7986,3.5121,0.0021
65,1.2,-6.7987,3.5113,0.0023
65,1.3,-6.7987,3.5105,0.0025
65,1.4,-6.7988,3.5097,0.0026
65,1.5,-6.7988,3.509,0.0028
65,1.6,-6.7988,3.5084,0.003
65,1.7,-6.7988,3.5077,0.0032
65,1.8,-6.7989,3.5071,0.0034
65,1.9,-6.7989,3.5065,0.0036
65,2,-6.7989,3.5059,0.0038
65,2.1,-6.7989,3.5053,0.004
65,2.2,-6.7989,3.5048,0.0042
65,2.3,-6.7989,3.5043,0.0043
65,2.4,-6.7989,3.5037,0.0045
65,2.5,-6.7989,3.5032,0.0047
65,2.6,-6.799,3.5027,0.0049
65,2.7,-6.799,3.5022,0.0051
65,2.8,-6.799,3.5017,0.0053
65,2.9,-6.799,3.5012,0.0055
65,3,-6.799,3.5008,0.0057
65,3.1,-6.799,3.5003,0.0059
65,3.2,-6.799,3.4999,0.006
65,3.3,-6.799,3.4994,0.0062
65,3.4,-6.799,3.499,0.0064
65,3.5,-6.7991,3.4986,0.0066
65,3.6,-6.7991,3.4982,0.0068
65,3.7,-6.7991,3.4978,0.007
65,3.8,-6.7991,3.4974,0.0072
65,3.9,-6.7991,3.497,0.0074
65,4,-6.7991,3.4966,0.0076
65,4.1,-6.7991,3.4962,0.0077
65,4.2,-6.7991,3.4958,0.0079
65,4.3,-6.7991,3.4954,0.0081
65,4.4,-6.7991,3.495,0.0083
65,4.5,-6.7991,3.4946,0.0085
65,4.6,-6.7991,3.4942,0.0087
65,4.7,-6.7992,3.4939,0.0089
65,4.8,-6.7992,3.4935,0.0091
65,4.9,-6.7992,3.4932,0.0093
65,5,-6.7992,3.4928,0.0094
65,5.1,-6.7992,3.4925,0.0096
65,5.2,-6.7992,3.4921,0.0098
65,5.3,-6.7992,3.4918,0.01
65,5.4,-6.7992,3.4914,0.0102
65,5.5,-6.7992,3.4911,0.0104
65,5.6,-6.7992,3.4907,0.0106
65,5.7,-6.7992,3.4904,0.0108
65,5.8,-6.7992,3.4901,0.011
65,5.9,-6.7992,3.4897,0.0111
65,6,-6.7992,3.4894,0.0113
65,6.1,-6.7992,3.489,0.0115
65,6.2,-6.7992,3.4887,0.0117
65,6.3,-6.7992,3.4885,0.0119
65,6.4,-6.7992,3.4881,0.0121
65,6.5,-6.7992,3.4878,0.0123
65,6.6,-6.7992,3.4875,0.0125
65,6.7,-6.7992,3.4872,0.0127
65,6.8,-6.7992,3.4868,0.0128
65,6.9,-6.7992,3.4866,0.013
65,7,-6.7992,3.4862,0.0132
65,7.1,-6.7992,3.4859,0.0134
65,7.2,-6.7993,3.4857,0.0136
65,7.3,-6.7993,3.4853,0.0138
65,7.4,-6.7993,3.485,0.014
65,7.5,-6.7993,3.4847,0.0142
65,7.6,-6.7993,3.4844,0.0144
65,7.7,-6.7993,3.4841,0.0145
65,7.8,-6.7993,3.4839,0.0147
65,7.9,-6.7993,3.4835,0.0149
65,8,-6.7993,3.4833,0.0151
65,8.1,-6.7993,3.483,0.0153
65,8.2,-6.7993,3.4826,0.0155
65,8.3,-6.7993,3.4824,0.0157
65,8.4,-6.7993,3.4821,0.0159
65,8.5,-6.7993,3.4818,0.0161
65,8.6,-6.7993,3.4815,0.0162
65,8.7,-6.7993,3.4812,0.0164
65,8.8,-6.7993,3.481,0.0166
65,8.9,-6.7993,3.4807,0.0168
65,9,-6.7993,3.4804,0.017
65,9.1,-6.7993,3.4801,0.0172
65,9.2,-6.7993,3.4799,0.0174
65,9.3,-6.7993,3.4796,0.0176
65,9.4,-6.7993,3.4793,0.0178
65,9.5,-6.7993,3.4791,0.0179
65,9.6,-6.7993,3.4788,0.0181
65,9.7,-6.7993,3.4786,0.0183
65,9.8,-6.7993,3.4783,0.0185
65,9.9,-6.7993,3.478,0.0187
65,10,-6.7993,3.4778,0.0189
65,10.1,-6.7993,3.4775,0.0191
65,10.2,-6.7993,3.4773,0.0193
65,10.3,-6.7993,3.4771,0.0195
65,10.4,-6.7993,3.4768,0.0196
65,10.5,-6.7993,3.4765,0.0198
65,10.6,-6.7993,3.4763,0.02
65,10.7,-6.7993,3.476,0.0202
65,10.8,-6.7993,3.4758,0.0204
65,10.9,-6.7993,3.4755,0.0206
65,11,-6.7993,3.4753,0.0208
65,11.1,-6.7993,3.4751,0.021
65,11.2,-6.7993,3.4748,0.0212
65,11.3,-6.7993,3.4746,0.0213
65,11.4,-6.7993,3.4744,0.0215
65,11.5,-6.7993,3.4741,0.0217
65,11.6,-6.7993,3.4739,0.0219
65,11.7,-6.7993,3.4736,0.0221
65,11.8,-6.7993,3.4734,0.0223
65,11.9,-6.7993,3.4731,0.0225
65,12,-6.7993,3.4729,0.0227
65,12.1,-6.7993,3.4727,0.0229
65,12.2,-6.7993,3.4724,0.023
65,12.3,-6.7993,3.4722,0.0232
65,12.4,-6.7993,3.472,0.0234
65,12.5,-6.7993,3.4718,0.0236
65,12.6,-6.7993,3.4715,0.0238
65,12.7,-6.7993,3.4713,0.024
65,12.8,-6.7993,3.4711,0.0242
65,12.9,-6.7993,3.4708,0.0244
65,13,-6.7993,3.4706,0.0246
65,13.1,-6.7993,3.4704,0.0247
65,13.2,-6.7993,3.4702,0.0249
65,13.3,-6.7993,3.4699,0.0251
65,13.4,-6.7993,3.4697,0.0253
65,13.5,-6.7993,3.4695,0.0255
65,13.6,-6.7993,3.4693,0.0257
65,13.7,-6.7993,3.4691,0.0259
65,13.8,-6.7993,3.4689,0.0261
65,13.9,-6.7993,3.4686,0.0263
65,14,-6.7993,3.4684,0.0264
65,14.1,-6.7993,3.4682,0.0266
65,14.2,-6.7993,3.468,0.0268
65,14.3,-6.7993,3.4677,0.027
65,14.4,-6.7993,3.4676,0.0272
