Step,Time,I,E,Q
79,0,-1.6984,3.6499,0
79,0.1,-1.6984,3.6499,0
79,0.2,-1.6986,3.6495,0.0001
79,0.3,-1.699,3.6492,0.0001
79,0.4,-1.6992,3.6487,0.0002
79,0.5,-1.6993,3.6482,0.0002
79,0.6,-1.6994,3.6479,0.0003
79,0.7,-1.6994,3.6476,0.0003
79,0.8,-1.6995,3.6473,0.0004
79,0.9,-1.6995,3.647,0.0004
79,1,-1.6995,3.6468,0.0005
79,1.1,-1.6995,3.6466,0.0005
79,1.2,-1.6996,3.6464,0.0006
79,1.3,-1.6996,3.6462,0.0006
79,1.4,-1.6996,3.646,0.0007
79,1.5,-1.6996,3.6458,0.0007
79,1.6,-1.6996,3.6456,0.0008
79,1.7,-1.6996,3.6454,0.0008
79,1.8,-1.6996,3.6453,0.0008
79,1.9,-1.6996,3.6451,0.0009
79,2,-1.6996,3.645,0.0009
79,2.1,-1.6996,3.6448,0.001
79,2.2,-1.6997,3.6447,0.001
79,2.3,-1.6997,3.6445,0.0011
79,2.4,-1.6997,3.6444,0.0011
79,2.5,-1.6997,3.6442,0.0012
79,2.6,-1.6997,3.6441,0.0012
79,2.7,-1.6997,3.6439,0.0013
79,2.8,-1.6997,3.6438,0.0013
79,2.9,-1.6997,3.6437,0.0014
79,3,-1.6997,3.6435,0.0014
79,3.1,-1.6997,3.6434,0.0015
79,3.2,-1.6997,3.6433,0.0015
79,3.3,-1.6997,3.6431,0.0016
79,3.4,-1.6997,3.643,0.0016
79,3.5,-1.6997,3.6429,0.0017
79,3.6,-1.6997,3.6428,0.0017
79,3.7,-1.6997,3.6427,0.0017
79,3.8,-1.6997,3.6426,0.0018
79,3.9,-1.6997,3.6425,0.0018
79,4,-1.6997,3.6423,0.0019
79,4.1,-1.6997,3.6422,0.0019
79,4.2,-1.6997,3.6421,0.002
79,4.3,-1.6997,3.6419,0.002
79,4.4,-1.6997,3.6419,0.0021
79,4.5,-1.6997,3.6417,0.0021
79,4.6,-1.6997,3.6416,0.0022
79,4.7,-1.6997,3.6415,0.0022
79,4.8,-1.6997,3.6414,0.0023
79,4.9,-1.6997,3.6413,0.0023
79,5,-1.6997,3.6412,0.0024
79,5.1,-1.6997,3.6411,0.0024
79,5.2,-1.6997,3.641,0.0025
79,5.3,-1.6997,3.6409,0.0025
79,5.4,-1.6997,3.6408,0.0025
79,5.5,-1.6997,3.6407,0.0026
79,5.6,-1.6997,3.6406,0.0026
79,5.7,-1.6997,3.6405,0.0027
79,5.8,-1.6998,3.6404,0.0027
79,5.9,-1.6998,3.6403,0.0028
79,6,-1.6998,3.6402,0.0028
79,6.1,-1.6998,3.6401,0.0029
79,6.2,-1.6998,3.64,0.0029
79,6.3,-1.6998,3.6399,0.003
79,6.4,-1.6998,3.6398,0.003
79,6.5,-1.6998,3.6397,0.0031
79,6.6,-1.6998,3.6396,0.0031
79,6.7,-1.6998,3.6395,0.0032
79,6.8,-1.6998,3.6394,0.0032
79,6.9,-1.6998,3.6393,0.0033
79,7,-1.6998,3.6393,0.0033
79,7.1,-1.6998,3.6391,0.0034
79,7.2,-1.6998,3.6391,0.0034
79,7.3,-1.6998,3.639,0.0034
79,7.4,-1.6998,3.6389,0.0035
79,7.5,-1.6998,3.6388,0.0035
79,7.6,-1.6998,3.6387,0.0036
79,7.7,-1.6998,3.6386,0.0036
79,7.8,-1.6998,3.6385,0.0037
79,7.9,-1.6998,3.6384,0.0037
79,8,-1.6998,3.6383,0.0038
79,8.1,-1.6998,3.6382,0.0038
79,8.2,-1.6998,3.6382,0.0039
79,8.3,-1.6998,3.6381,0.0039
79,8.4,-1.6998,3.638,0.004
79,8.5,-1.6998,3.6379,0.004
79,8.6,-1.6998,3.6378,0.0041
79,8.7,-1.6998,3.6377,0.0041
79,8.8,-1.6998,3.6376,0.0042
79,8.9,-1.6998,3.6375,0.0042
79,9,-1.6998,3.6375,0.0042
80,9.001,0,3.6943,0
80,9.1,0,3.6943,0
80,9.2,0,3.6945,0
80,9.3,0,3.6949,0
80,9.4,0,3.6954,0
80,9.5,0,3.6957,0
80,9.6,0,3.6959,0
80,9.7,0,3.6962,0
80,9.8,0,3.6963,0
80,9.9,0,3.6965,0
80,10,0,3.6966,0
80,10.1,0,3.6968,0
80,10.2,0,3.6969,0
80,10.3,0,3.697,0
80,10.4,0,3.6971,0
80,10.5,0,3.6972,0
80,10.6,0,3.6973,0
80,10.7,0,3.6974,0
80,10.8,0,3.6975,0
80,10.9,0,3.6976,0
80,11,0,3.6977,0
80,11.1,0,3.6977,0
80,11.2,0,3.6978,0
80,11.3,0,3.6979,0
80,11.4,0,3.698,0
80,11.5,0,3.698,0
80,11.6,0,3.6981,0
80,11.7,0,3.6982,0
80,11.8,0,3.6982,0
80,11.9,0,3.6983,0
80,12,0,3.6983,0
80,12.1,0,3.6984,0
80,12.2,0,3.6984,0
80,12.3,0,3.6985,0
80,12.4,0,3.6985,0
80,12.5,0,3.6986,0
80,12.6,0,3.6986,0
80,12.7,0,3.6986,0
80,12.8,0,3.6987,0
80,12.9,0,3.6988,0
80,13,0,3.6988,0
80,13.1,0,3.6988,0
80,13.2,0,3.6989,0
80,13.3,0,3.6989,0
80,13.4,0,3.6989,0
80,13.5,0,3.6989,0
80,13.6,0,3.699,0
80,13.7,0,3.699,0
80,13.8,0,3.699,0
80,13.9,0,3.6991,0
80,14,0,3.6991,0
80,14.1,0,3.6992,0
80,14.2,0,3.6992,0
80,14.3,0,3.6992,0
80,14.4,0,3.6992,0
80,14.5,0,3.6993,0
80,14.6,0,3.6993,0
80,14.7,0,3.6994,0
80,14.8,0,3.6994,0
80,14.9,0,3.6994,0
80,15,0,3.6994,0
80,15.1,0,3.6995,0
80,15.2,0,3.6995,0
80,15.3,0,3.6995,0
80,15.4,0,3.6996,0
80,15.5,0,3.6996,0
80,15.6,0,3.6996,0
80,15.7,0,3.6996,0
80,15.8,0,3.6997,0
80,15.9,0,3.6997,0
80,16,0,3.6997,0
80,16.1,0,3.6997,0
80,16.2,0,3.6997,0
80,16.3,0,3.6998,0
80,16.4,0,3.6998,0
80,16.5,0,3.6998,0
80,16.6,0,3.6999,0
80,16.7,0,3.6999,0
80,16.8,0,3.6999,0
80,16.9,0,3.6999,0
80,17,0,3.7,0
80,17.1,0,3.7,0
80,17.2,0,3.7,0
80,17.3,0,3.7,0
80,17.4,0,3.7,0
80,17.5,0,3.7001,0
80,17.6,0,3.7001,0
80,17.7,0,3.7001,0
80,17.8,0,3.7001,0
80,17.9,0,3.7001,0
80,18,0,3.7002,0
80,18.1,0,3.7002,0
80,18.2,0,3.7002,0
80,18.3,0,3.7002,0
80,18.4,0,3.7002,0
80,18.5,0,3.7002,0
80,18.6,0,3.7002,0
80,18.7,0,3.7003,0
80,18.8,0,3.7003,0
80,18.9,0,3.7003,0
80,19,0,3.7003,0
80,19.1,0,3.7003,0
80,19.2,0,3.7003,0
80,19.3,0,3.7004,0
80,19.4,0,3.7004,0
80,19.5,0,3.7004,0
80,19.6,0,3.7004,0
80,19.7,0,3.7004,0
80,19.8,0,3.7005,0
80,19.9,0,3.7005,0
80,20,0,3.7005,0
80,20.1,0,3.7005,0
80,20.2,0,3.7005,0
80,20.3,0,3.7005,0
80,20.4,0,3.7005,0
80,20.5,0,3.7006,0
80,20.6,0,3.7006,0
80,20.7,0,3.7006,0
80,20.8,0,3.7006,0
80,20.9,0,3.7006,0
80,21,0,3.7006,0
80,21.1,0,3.7007,0
80,21.2,0,3.7007,0
80,21.3,0,3.7007,0
80,21.4,0,3.7007,0
80,21.5,0,3.7007,0
80,21.6,0,3.7007,0
80,21.7,0,3.7007,0
80,21.8,0,3.7008,0
80,21.9,0,3.7007,0
80,22,0,3.7007,0
80,22.1,0,3.7008,0
80,22.2,0,3.7008,0
80,22.3,0,3.7008,0
80,22.4,0,3.7008,0
80,22.5,0,3.7008,0
80,22.6,0,3.7009,0
80,22.7,0,3.7009,0
80,22.8,0,3.7009,0
80,22.9,0,3.7009,0
