Step,Time,I,E,Q
162,0,1.6977,3.7229,0
162,0.1,1.6977,3.7229,0
162,0.2,1.6981,3.7233,0.0001
162,0.3,1.6987,3.7238,0.0001
162,0.4,1.699,3.7243,0.0002
162,0.5,1.6991,3.7248,0.0002
162,0.6,1.6993,3.7251,0.0003
162,0.7,1.6993,3.7254,0.0003
162,0.8,1.6994,3.7257,0.0004
162,0.9,1.6995,3.726,0.0004
162,1,1.6995,3.7262,0.0005
162,1.1,1.6995,3.7265,0.0005
162,1.2,1.6996,3.7267,0.0006
162,1.3,1.6996,3.7269,0.0006
162,1.4,1.6996,3.7271,0.0007
162,1.5,1.6996,3.7273,0.0007
162,1.6,1.6996,3.7275,0.0008
162,1.7,1.6996,3.7276,0.0008
162,1.8,1.6996,3.7278,0.0008
162,1.9,1.6997,3.7279,0.0009
162,2,1.6997,3.7281,0.0009
162,2.1,1.6997,3.7283,0.001
162,2.2,1.6997,3.7284,0.001
162,2.3,1.6997,3.7285,0.0011
162,2.4,1.6997,3.7287,0.0011
162,2.5,1.6997,3.7288,0.0012
162,2.6,1.6997,3.729,0.0012
162,2.7,1.6997,3.7291,0.0013
162,2.8,1.6997,3.7292,0.0013
162,2.9,1.6997,3.7293,0.0014
162,3,1.6997,3.7295,0.0014
162,3.1,1.6997,3.7296,0.0015
162,3.2,1.6997,3.7297,0.0015
162,3.3,1.6997,3.7298,0.0016
162,3.4,1.6997,3.73,0.0016
162,3.5,1.6997,3.7301,0.0017
162,3.6,1.6997,3.7302,0.0017
162,3.7,1.6997,3.7303,0.0017
162,3.8,1.6997,3.7304,0.0018
162,3.9,1.6997,3.7306,0.0018
162,4,1.6997,3.7307,0.0019
162,4.1,1.6998,3.7308,0.0019
162,4.2,1.6998,3.7309,0.002
162,4.3,1.6998,3.731,0.002
162,4.4,1.6998,3.7311,0.0021
162,4.5,1.6998,3.7312,0.0021
162,4.6,1.6998,3.7313,0.0022
162,4.7,1.6998,3.7314,0.0022
162,4.8,1.6998,3.7315,0.0023
162,4.9,1.6998,3.7316,0.0023
162,5,1.6998,3.7318,0.0024
162,5.1,1.6998,3.7319,0.0024
162,5.2,1.6998,3.7319,0.0025
162,5.3,1.6998,3.732,0.0025
162,5.4,1.6998,3.7321,0.0025
162,5.5,1.6998,3.7323,0.0026
162,5.6,1.6998,3.7323,0.0026
162,5.7,1.6998,3.7324,0.0027
162,5.8,1.6998,3.7325,0.0027
162,5.9,1.6998,3.7326,0.0028
162,6,1.6998,3.7327,0.0028
162,6.1,1.6998,3.7328,0.0029
162,6.2,1.6998,3.7329,0.0029
162,6.3,1.6998,3.733,0.003
162,6.4,1.6998,3.7331,0.003
162,6.5,1.6998,3.7331,0.0031
162,6.6,1.6998,3.7333,0.0031
162,6.7,1.6998,3.7333,0.0032
162,6.8,1.6998,3.7334,0.0032
162,6.9,1.6998,3.7335,0.0033
162,7,1.6998,3.7336,0.0033
162,7.1,1.6998,3.7337,0.0034
162,7.2,1.6999,3.7338,0.0034
162,7.3,1.6999,3.7339,0.0034
162,7.4,1.6999,3.7339,0.0035
162,7.5,1.6999,3.734,0.0035
162,7.6,1.6999,3.7341,0.0036
162,7.7,1.6998,3.7342,0.0036
162,7.8,1.6998,3.7343,0.0037
162,7.9,1.6998,3.7344,0.0037
162,8,1.6998,3.7344,0.0038
162,8.1,1.6998,3.7345,0.0038
162,8.2,1.6998,3.7346,0.0039
162,8.3,1.6998,3.7347,0.0039
162,8.4,1.6998,3.7348,0.004
162,8.5,1.6998,3.7349,0.004
162,8.6,1.6998,3.7349,0.0041
162,8.7,1.6998,3.735,0.0041
162,8.8,1.6998,3.7351,0.0042
162,8.9,1.6998,3.7352,0.0042
162,9,1.6998,3.7353,0.0042
162,9.1,1.6998,3.7354,0.0043
162,9.2,1.6999,3.7354,0.0043
162,9.3,1.6999,3.7355,0.0044
162,9.4,1.6999,3.7356,0.0044
162,9.5,1.6999,3.7357,0.0045
162,9.6,1.6999,3.7357,0.0045
162,9.7,1.6999,3.7358,0.0046
162,9.8,1.6999,3.7359,0.0046
162,9.9,1.6999,3.736,0.0047
162,10,1.6999,3.7361,0.0047
162,10.1,1.6999,3.7362,0.0048
162,10.2,1.6999,3.7362,0.0048
