Step,Time,I,E,Q
165,0,-1.6972,3.6059,0
165,0.1,-1.6972,3.6059,0
165,0.2,-1.6977,3.6052,0.0001
165,0.3,-1.6984,3.605,0.0001
165,0.4,-1.6987,3.6044,0.0002
165,0.5,-1.6989,3.604,0.0002
165,0.6,-1.6991,3.6036,0.0003
165,0.7,-1.6992,3.6033,0.0003
165,0.8,-1.6992,3.603,0.0004
165,0.9,-1.6993,3.6027,0.0004
165,1,-1.6993,3.6025,0.0005
165,1.1,-1.6994,3.6022,0.0005
165,1.2,-1.6994,3.602,0.0006
165,1.3,-1.6994,3.6018,0.0006
165,1.4,-1.6994,3.6017,0.0007
165,1.5,-1.6995,3.6015,0.0007
165,1.6,-1.6995,3.6013,0.0008
165,1.7,-1.6995,3.6011,0.0008
165,1.8,-1.6995,3.601,0.0008
165,1.9,-1.6995,3.6008,0.0009
165,2,-1.6995,3.6006,0.0009
165,2.1,-1.6995,3.6004,0.001
165,2.2,-1.6995,3.6003,0.001
165,2.3,-1.6996,3.6002,0.0011
165,2.4,-1.6996,3.6,0.0011
165,2.5,-1.6996,3.5999,0.0012
165,2.6,-1.6996,3.5998,0.0012
165,2.7,-1.6996,3.5996,0.0013
165,2.8,-1.6996,3.5995,0.0013
165,2.9,-1.6996,3.5994,0.0014
165,3,-1.6996,3.5993,0.0014
165,3.1,-1.6996,3.5992,0.0015
165,3.2,-1.6996,3.599,0.0015
165,3.3,-1.6996,3.5989,0.0016
165,3.4,-1.6996,3.5988,0.0016
165,3.5,-1.6997,3.5987,0.0017
165,3.6,-1.6997,3.5986,0.0017
165,3.7,-1.6997,3.5985,0.0017
165,3.8,-1.6997,3.5983,0.0018
165,3.9,-1.6997,3.5982,0.0018
165,4,-1.6997,3.5981,0.0019
165,4.1,-1.6997,3.598,0.0019
165,4.2,-1.6997,3.5979,0.002
165,4.3,-1.6997,3.5978,0.002
165,4.4,-1.6997,3.5977,0.0021
165,4.5,-1.6997,3.5976,0.0021
165,4.6,-1.6997,3.5975,0.0022
165,4.7,-1.6997,3.5974,0.0022
165,4.8,-1.6997,3.5973,0.0023
165,4.9,-1.6997,3.5972,0.0023
165,5,-1.6997,3.5971,0.0024
165,5.1,-1.6997,3.5969,0.0024
165,5.2,-1.6997,3.5968,0.0025
165,5.3,-1.6997,3.5968,0.0025
165,5.4,-1.6997,3.5966,0.0025
165,5.5,-1.6997,3.5966,0.0026
165,5.6,-1.6997,3.5964,0.0026
165,5.7,-1.6997,3.5964,0.0027
165,5.8,-1.6997,3.5962,0.0027
165,5.9,-1.6997,3.5961,0.0028
