Step,Time,I,E,Q
59,0,-6.794,3.5268,0
59,0.1,-6.794,3.5268,0.0002
59,0.2,-6.795,3.5251,0.0004
59,0.3,-6.7964,3.5238,0.0006
59,0.4,-6.7971,3.5213,0.0008
59,0.5,-6.7975,3.5195,0.0009
59,0.6,-6.7978,3.518,0.0011
59,0.7,-6.798,3.5167,0.0013
59,0.8,-6.7982,3.5156,0.0015
59,0.9,-6.7983,3.5146,0.0017
59,1,-6.7984,3.5136,0.0019
59,1.1,-6.7985,3.5127,0.0021
59,1.2,-6.7985,3.512,0.0023
59,1.3,-6.7986,3.5112,0.0025
59,1.4,-6.7987,3.5104,0.0026
59,1.5,-6.7987,3.5098,0.0028
59,1.6,-6.7987,3.5091,0.003
59,1.7,-6.7988,3.5084,0.0032
59,1.8,-6.7988,3.5078,0.0034
59,1.9,-6.7988,3.5072,0.0036
59,2,-6.7989,3.5067,0.0038
59,2.1,-6.7989,3.5061,0.004
59,2.2,-6.7989,3.5056,0.0042
59,2.3,-6.7989,3.505,0.0043
59,2.4,-6.7989,3.5045,0.0045
59,2.5,-6.7989,3.504,0.0047
59,2.6,-6.799,3.5035,0.0049
59,2.7,-6.799,3.503,0.0051
59,2.8,-6.799,3.5026,0.0053
59,2.9,-6.799,3.5021,0.0055
59,3,-6.799,3.5017,0.0057
59,3.1,-6.799,3.5012,0.0059
59,3.2,-6.7991,3.5008,0.006
59,3.3,-6.7991,3.5003,0.0062
59,3.4,-6.7991,3.4999,0.0064
59,3.5,-6.7991,3.4995,0.0066
59,3.6,-6.7991,3.499,0.0068
59,3.7,-6.7991,3.4986,0.007
59,3.8,-6.7991,3.4983,0.0072
59,3.9,-6.7991,3.4979,0.0074
59,4,-6.7991,3.4975,0.0076
59,4.1,-6.7991,3.4971,0.0077
59,4.2,-6.7992,3.4967,0.0079
59,4.3,-6.7992,3.4963,0.0081
59,4.4,-6.7992,3.496,0.0083
59,4.5,-6.7992,3.4956,0.0085
59,4.6,-6.7992,3.4952,0.0087
59,4.7,-6.7992,3.4948,0.0089
59,4.8,-6.7992,3.4945,0.0091
59,4.9,-6.7992,3.4941,0.0093
59,5,-6.7992,3.4938,0.0094
59,5.1,-6.7992,3.4935,0.0096
59,5.2,-6.7992,3.4931,0.0098
59,5.3,-6.7992,3.4927,0.01
59,5.4,-6.7992,3.4924,0.0102
59,5.5,-6.7992,3.4921,0.0104
59,5.6,-6.7992,3.4918,0.0106
59,5.7,-6.7992,3.4914,0.0108
59,5.8,-6.7992,3.4911,0.011
59,5.9,-6.7992,3.4908,0.0111
59,6,-6.7992,3.4905,0.0113
59,6.1,-6.7992,3.4901,0.0115
59,6.2,-6.7992,3.4898,0.0117
59,6.3,-6.7992,3.4895,0.0119
59,6.4,-6.7992,3.4892,0.0121
59,6.5,-6.7992,3.4889,0.0123
59,6.6,-6.7992,3.4886,0.0125
59,6.7,-6.7992,3.4883,0.0127
59,6.8,-6.7992,3.488,0.0128
59,6.9,-6.7992,3.4877,0.013
59,7,-6.7992,3.4874,0.0132
59,7.1,-6.7992,3.4871,0.0134
59,7.2,-6.7992,3.4867,0.0136
59,7.3,-6.7992,3.4865,0.0138
59,7.4,-6.7992,3.4862,0.014
59,7.5,-6.7993,3.4859,0.0142
59,7.6,-6.7993,3.4856,0.0144
59,7.7,-6.7993,3.4853,0.0145
59,7.8,-6.7993,3.485,0.0147
59,7.9,-6.7993,3.4847,0.0149
59,8,-6.7993,3.4845,0.0151
59,8.1,-6.7993,3.4842,0.0153
59,8.2,-6.7993,3.4839,0.0155
59,8.3,-6.7993,3.4836,0.0157
59,8.4,-6.7993,3.4833,0.0159
59,8.5,-6.7993,3.4831,0.0161
59,8.6,-6.7993,3.4828,0.0162
59,8.7,-6.7993,3.4825,0.0164
59,8.8,-6.7993,3.4822,0.0166
59,8.9,-6.7993,3.482,0.0168
59,9,-6.7993,3.4817,0.017
60,9.001,0,3.7149,0
60,9.1,0,3.7149,0
60,9.2,0,3.7161,0
60,9.3,0,3.7176,0
60,9.4,0,3.7194,0
60,9.5,0,3.7207,0
60,9.6,0,3.7218,0
60,9.7,0,3.7226,0
60,9.8,0,3.7235,0
60,9.9,0,3.7241,0
60,10,0,3.7247,0
60,10.1,0,3.7252,0
60,10.2,0,3.7257,0
60,10.3,0,3.7262,0
60,10.4,0,3.7266,0
60,10.5,0,3.727,0
60,10.6,0,3.7274,0
60,10.7,0,3.7277,0
60,10.8,0,3.728,0
60,10.9,0,3.7284,0
60,11,0,3.7286,0
60,11.1,0,3.7289,0
60,11.2,0,3.7292,0
60,11.3,0,3.7294,0
60,11.4,0,3.7297,0
60,11.5,0,3.7299,0
60,11.6,0,3.7301,0
60,11.7,0,3.7303,0
60,11.8,0,3.7305,0
60,11.9,0,3.7307,0
60,12,0,3.7309,0
60,12.1,0,3.7311,0
60,12.2,0,3.7313,0
60,12.3,0,3.7315,0
60,12.4,0,3.7316,0
60,12.5,0,3.7318,0
60,12.6,0,3.7319,0
60,12.7,0,3.7321,0
60,12.8,0,3.7322,0
60,12.9,0,3.7324,0
60,13,0,3.7326,0
60,13.1,0,3.7327,0
60,13.2,0,3.7329,0
60,13.3,0,3.733,0
60,13.4,0,3.7331,0
60,13.5,0,3.7332,0
60,13.6,0,3.7334,0
60,13.7,0,3.7335,0
60,13.8,0,3.7336,0
60,13.9,0,3.7337,0
60,14,0,3.7338,0
60,14.1,0,3.734,0
60,14.2,0,3.7341,0
60,14.3,0,3.7342,0
60,14.4,0,3.7343,0
60,14.5,0,3.7344,0
60,14.6,0,3.7345,0
60,14.7,0,3.7346,0
60,14.8,0,3.7347,0
60,14.9,0,3.7348,0
60,15,0,3.7349,0
60,15.1,0,3.735,0
60,15.2,0,3.735,0
60,15.3,0,3.7352,0
60,15.4,0,3.7352,0
60,15.5,0,3.7354,0
60,15.6,0,3.7355,0
60,15.7,0,3.7355,0
60,15.8,0,3.7356,0
60,15.9,0,3.7356,0
60,16,0,3.7357,0
60,16.1,0,3.7358,0
60,16.2,0,3.7359,0
60,16.3,0,3.736,0
60,16.4,0,3.7361,0
60,16.5,0,3.7361,0
60,16.6,0,3.7362,0
60,16.7,0,3.7363,0
60,16.8,0,3.7364,0
60,16.9,0,3.7365,0
60,17,0,3.7365,0
60,17.1,0,3.7366,0
60,17.2,0,3.7367,0
60,17.3,0,3.7368,0
60,17.4,0,3.7369,0
60,17.5,0,3.7369,0
60,17.6,0,3.737,0
60,17.7,0,3.737,0
60,17.8,0,3.7371,0
60,17.9,0,3.7372,0
60,18,0,3.7372,0
60,18.1,0,3.7373,0
60,18.2,0,3.7374,0
60,18.3,0,3.7374,0
60,18.4,0,3.7375,0
60,18.5,0,3.7375,0
60,18.6,0,3.7376,0
60,18.7,0,3.7377,0
60,18.8,0,3.7378,0
60,18.9,0,3.7378,0
60,19,0,3.7379,0
60,19.1,0,3.7379,0
60,19.2,0,3.738,0
60,19.3,0,3.738,0
60,19.4,0,3.7381,0
60,19.5,0,3.7381,0
60,19.6,0,3.7382,0
60,19.7,0,3.7382,0
60,19.8,0,3.7383,0
60,19.9,0,3.7384,0
60,20,0,3.7384,0
60,20.1,0,3.7385,0
60,20.2,0,3.7385,0
60,20.3,0,3.7386,0
60,20.4,0,3.7386,0
60,20.5,0,3.7387,0
60,20.6,0,3.7387,0
60,20.7,0,3.7388,0
60,20.8,0,3.7389,0
60,20.9,0,3.7389,0
60,21,0,3.7389,0
60,21.1,0,3.739,0
60,21.2,0,3.7391,0
60,21.3,0,3.7391,0
60,21.4,0,3.7392,0
60,21.5,0,3.7392,0
60,21.6,0,3.7392,0
60,21.7,0,3.7393,0
60,21.8,0,3.7394,0
60,21.9,0,3.7394,0
60,22,0,3.7395,0
60,22.1,0,3.7395,0
60,22.2,0,3.7396,0
60,22.3,0,3.7396,0
60,22.4,0,3.7396,0
60,22.5,0,3.7397,0
60,22.6,0,3.7397,0
60,22.7,0,3.7398,0
60,22.8,0,3.7398,0
60,22.9,0,3.7399,0
60,23,0,3.7399,0
60,23.1,0,3.74,0
60,23.2,0,3.7401,0
60,23.3,0,3.7401,0
60,23.4,0,3.7401,0
60,23.5,0,3.7401,0
60,23.6,0,3.7402,0
60,23.7,0,3.7402,0
60,23.8,0,3.7403,0
60,23.9,0,3.7403,0
60,24,0,3.7403,0
60,24.1,0,3.7404,0
60,24.2,0,3.7404,0
60,24.3,0,3.7405,0
60,24.4,0,3.7405,0
60,24.5,0,3.7406,0
60,24.6,0,3.7406,0
60,24.7,0,3.7406,0
60,24.8,0,3.7407,0
60,24.9,0,3.7407,0
60,25,0,3.7408,0
60,25.1,0,3.7408,0
60,25.2,0,3.7408,0
60,25.3,0,3.7409,0
60,25.4,0,3.7409,0
60,25.5,0,3.7409,0
60,25.6,0,3.7409,0
60,25.7,0,3.741,0
60,25.8,0,3.741,0
60,25.9,0,3.741,0
60,26,0,3.7411,0
60,26.1,0,3.7412,0
60,26.2,0,3.7412,0
60,26.3,0,3.7413,0
60,26.4,0,3.7413,0
60,26.5,0,3.7413,0
60,26.6,0,3.7414,0
60,26.7,0,3.7414,0
60,26.8,0,3.7414,0
60,26.9,0,3.7415,0
60,27,0,3.7415,0
60,27.1,0,3.7415,0
60,27.2,0,3.7416,0
60,27.3,0,3.7416,0
60,27.4,0,3.7417,0
60,27.5,0,3.7417,0
60,27.6,0,3.7417,0
60,27.7,0,3.7417,0
60,27.8,0,3.7418,0
60,27.9,0,3.7418,0
60,28,0,3.7418,0
60,28.1,0,3.7419,0
60,28.2,0,3.7419,0
60,28.3,0,3.7419,0
60,28.4,0,3.7419,0
60,28.5,0,3.742,0
60,28.6,0,3.742,0
60,28.7,0,3.7421,0
60,28.8,0,3.7421,0
60,28.9,0,3.7421,0
60,29,0,3.7421,0
60,29.1,0,3.7422,0
60,29.2,0,3.7422,0
60,29.3,0,3.7422,0
60,29.4,0,3.7422,0
60,29.5,0,3.7423,0
60,29.6,0,3.7423,0
60,29.7,0,3.7424,0
60,29.8,0,3.7424,0
60,29.9,0,3.7424,0
60,30,0,3.7424,0
60,30.1,0,3.7424,0
60,30.2,0,3.7425,0
60,30.3,0,3.7425,0
60,30.4,0,3.7425,0
60,30.5,0,3.7426,0
60,30.6,0,3.7426,0
60,30.7,0,3.7426,0
60,30.8,0,3.7426,0
60,30.9,0,3.7427,0
60,31,0,3.7427,0
60,31.1,0,3.7427,0
60,31.2,0,3.7427,0
60,31.3,0,3.7428,0
60,31.4,0,3.7428,0
60,31.5,0,3.7429,0
60,31.6,0,3.7429,0
60,31.7,0,3.7429,0
60,31.8,0,3.7429,0
60,31.9,0,3.7429,0
60,32,0,3.743,0
60,32.1,0,3.743,0
60,32.2,0,3.743,0
60,32.3,0,3.743,0
