Step,Time,I,E,Q
124,0,3.398,3.815,0
124,0.1,3.398,3.815,0.0001
124,0.2,3.3982,3.8162,0.0002
124,0.3,3.3986,3.8168,0.0003
124,0.4,3.3989,3.818,0.0004
124,0.5,3.3991,3.8189,0.0005
124,0.6,3.3992,3.8196,0.0006
124,0.7,3.3993,3.8203,0.0007
124,0.8,3.3993,3.8208,0.0008
124,0.9,3.3994,3.8213,0.0008
124,1,3.3994,3.8218,0.0009
124,1.1,3.3995,3.8223,0.001
124,1.2,3.3995,3.8227,0.0011
124,1.3,3.3995,3.8231,0.0012
124,1.4,3.3995,3.8235,0.0013
124,1.5,3.3995,3.8238,0.0014
124,1.6,3.3996,3.8242,0.0015
124,1.7,3.3996,3.8245,0.0016
124,1.8,3.3996,3.8248,0.0017
124,1.9,3.3996,3.8251,0.0018
124,2,3.3996,3.8254,0.0019
124,2.1,3.3996,3.8257,0.002
124,2.2,3.3996,3.826,0.0021
124,2.3,3.3996,3.8262,0.0022
124,2.4,3.3996,3.8266,0.0023
124,2.5,3.3996,3.8268,0.0024
124,2.6,3.3996,3.827,0.0025
124,2.7,3.3996,3.8273,0.0025
124,2.8,3.3996,3.8276,0.0026
124,2.9,3.3996,3.8278,0.0027
124,3,3.3997,3.828,0.0028
124,3.1,3.3997,3.8282,0.0029
124,3.2,3.3997,3.8285,0.003
124,3.3,3.3997,3.8287,0.0031
124,3.4,3.3997,3.8289,0.0032
124,3.5,3.3997,3.8291,0.0033
124,3.6,3.3997,3.8293,0.0034
124,3.7,3.3997,3.8295,0.0035
124,3.8,3.3997,3.8297,0.0036
124,3.9,3.3997,3.8299,0.0037
124,4,3.3997,3.8301,0.0038
124,4.1,3.3997,3.8303,0.0039
124,4.2,3.3997,3.8305,0.004
124,4.3,3.3997,3.8307,0.0041
124,4.4,3.3997,3.8309,0.0042
124,4.5,3.3997,3.8311,0.0042
124,4.6,3.3997,3.8313,0.0043
124,4.7,3.3997,3.8314,0.0044
124,4.8,3.3997,3.8316,0.0045
124,4.9,3.3997,3.8318,0.0046
124,5,3.3997,3.832,0.0047
124,5.1,3.3997,3.8321,0.0048
124,5.2,3.3997,3.8323,0.0049
124,5.3,3.3997,3.8325,0.005
124,5.4,3.3997,3.8326,0.0051
124,5.5,3.3997,3.8328,0.0052
124,5.6,3.3997,3.833,0.0053
124,5.7,3.3997,3.8331,0.0054
124,5.8,3.3997,3.8333,0.0055
124,5.9,3.3997,3.8335,0.0056
124,6,3.3997,3.8336,0.0057
124,6.1,3.3997,3.8337,0.0058
124,6.2,3.3997,3.8339,0.0059
124,6.3,3.3997,3.8341,0.0059
