Step,Time,I,E,Q
20,0,1.6976,3.8129,0
20,0.1,1.6976,3.8129,0
20,0.2,1.698,3.8136,0.0001
20,0.3,1.6986,3.8139,0.0001
20,0.4,1.6989,3.8145,0.0002
20,0.5,1.6991,3.815,0.0002
20,0.6,1.6992,3.8154,0.0003
20,0.7,1.6993,3.8157,0.0003
20,0.8,1.6994,3.8161,0.0004
20,0.9,1.6994,3.8164,0.0004
20,1,1.6994,3.8167,0.0005
20,1.1,1.6995,3.8169,0.0005
20,1.2,1.6995,3.8171,0.0006
20,1.3,1.6995,3.8174,0.0006
20,1.4,1.6995,3.8176,0.0007
20,1.5,1.6995,3.8177,0.0007
20,1.6,1.6995,3.818,0.0008
20,1.7,1.6996,3.8181,0.0008
20,1.8,1.6996,3.8183,0.0008
20,1.9,1.6996,3.8185,0.0009
20,2,1.6996,3.8187,0.0009
20,2.1,1.6996,3.8188,0.001
20,2.2,1.6996,3.8189,0.001
20,2.3,1.6996,3.8191,0.0011
20,2.4,1.6996,3.8193,0.0011
20,2.5,1.6996,3.8194,0.0012
20,2.6,1.6996,3.8196,0.0012
20,2.7,1.6996,3.8198,0.0013
20,2.8,1.6996,3.8199,0.0013
20,2.9,1.6996,3.82,0.0014
20,3,1.6996,3.8201,0.0014
20,3.1,1.6996,3.8203,0.0015
20,3.2,1.6996,3.8204,0.0015
20,3.3,1.6996,3.8205,0.0016
20,3.4,1.6996,3.8207,0.0016
20,3.5,1.6996,3.8208,0.0017
20,3.6,1.6997,3.8209,0.0017
20,3.7,1.6997,3.8211,0.0017
20,3.8,1.6997,3.8212,0.0018
20,3.9,1.6997,3.8213,0.0018
20,4,1.6997,3.8214,0.0019
20,4.1,1.6997,3.8215,0.0019
20,4.2,1.6997,3.8216,0.002
20,4.3,1.6997,3.8217,0.002
20,4.4,1.6997,3.8219,0.0021
20,4.5,1.6997,3.822,0.0021
20,4.6,1.6997,3.822,0.0022
20,4.7,1.6997,3.8222,0.0022
20,4.8,1.6997,3.8223,0.0023
20,4.9,1.6997,3.8224,0.0023
20,5,1.6997,3.8226,0.0024
20,5.1,1.6997,3.8227,0.0024
20,5.2,1.6997,3.8227,0.0025
20,5.3,1.6997,3.8228,0.0025
20,5.4,1.6997,3.8229,0.0025
20,5.5,1.6997,3.823,0.0026
20,5.6,1.6997,3.8231,0.0026
20,5.7,1.6997,3.8232,0.0027
20,5.8,1.6997,3.8233,0.0027
20,5.9,1.6997,3.8234,0.0028
20,6,1.6997,3.8236,0.0028
20,6.1,1.6997,3.8236,0.0029
20,6.2,1.6997,3.8237,0.0029
20,6.3,1.6997,3.8238,0.003
20,6.4,1.6997,3.8239,0.003
20,6.5,1.6997,3.8241,0.0031
20,6.6,1.6997,3.8241,0.0031
20,6.7,1.6997,3.8242,0.0032
20,6.8,1.6997,3.8243,0.0032
20,6.9,1.6997,3.8244,0.0033
20,7,1.6997,3.8244,0.0033
20,7.1,1.6997,3.8246,0.0034
20,7.2,1.6997,3.8247,0.0034
20,7.3,1.6997,3.8248,0.0034
20,7.4,1.6997,3.8249,0.0035
20,7.5,1.6997,3.825,0.0035
20,7.6,1.6997,3.825,0.0036
20,7.7,1.6997,3.8252,0.0036
20,7.8,1.6997,3.8252,0.0037
20,7.9,1.6997,3.8253,0.0037
20,8,1.6997,3.8254,0.0038
20,8.1,1.6997,3.8255,0.0038
20,8.2,1.6997,3.8256,0.0039
20,8.3,1.6997,3.8257,0.0039
20,8.4,1.6997,3.8258,0.004
20,8.5,1.6997,3.8258,0.004
20,8.6,1.6997,3.8259,0.0041
20,8.7,1.6997,3.826,0.0041
20,8.8,1.6997,3.8261,0.0042
20,8.9,1.6997,3.8262,0.0042
20,9,1.6997,3.8262,0.0042
20,9.1,1.6997,3.8263,0.0043
20,9.2,1.6997,3.8264,0.0043
20,9.3,1.6997,3.8265,0.0044
20,9.4,1.6997,3.8266,0.0044
20,9.5,1.6997,3.8266,0.0045
20,9.6,1.6997,3.8267,0.0045
20,9.7,1.6997,3.8268,0.0046
20,9.8,1.6997,3.8269,0.0046
