Step,Time,I,E,Q
38,0,3.399,3.8727,0
38,0.1,3.399,3.8727,0.0001
38,0.2,3.399,3.8739,0.0002
38,0.3,3.3992,3.8745,0.0003
38,0.4,3.3993,3.8757,0.0004
38,0.5,3.3994,3.8766,0.0005
38,0.6,3.3994,3.8773,0.0006
38,0.7,3.3995,3.878,0.0007
38,0.8,3.3995,3.8786,0.0008
38,0.9,3.3995,3.8792,0.0008
38,1,3.3995,3.8797,0.0009
38,1.1,3.3996,3.8801,0.001
38,1.2,3.3996,3.8806,0.0011
38,1.3,3.3996,3.881,0.0012
38,1.4,3.3996,3.8814,0.0013
38,1.5,3.3996,3.8818,0.0014
38,1.6,3.3996,3.8822,0.0015
38,1.7,3.3996,3.8826,0.0016
38,1.8,3.3996,3.8829,0.0017
38,1.9,3.3996,3.8832,0.0018
38,2,3.3996,3.8836,0.0019
38,2.1,3.3996,3.8839,0.002
38,2.2,3.3997,3.8842,0.0021
38,2.3,3.3997,3.8845,0.0022
38,2.4,3.3997,3.8848,0.0023
38,2.5,3.3997,3.8851,0.0024
38,2.6,3.3997,3.8854,0.0025
38,2.7,3.3997,3.8856,0.0025
38,2.8,3.3997,3.8859,0.0026
38,2.9,3.3997,3.8862,0.0027
38,3,3.3997,3.8865,0.0028
38,3.1,3.3997,3.8868,0.0029
38,3.2,3.3997,3.887,0.003
38,3.3,3.3997,3.8873,0.0031
38,3.4,3.3997,3.8875,0.0032
38,3.5,3.3997,3.8878,0.0033
38,3.6,3.3997,3.888,0.0034
38,3.7,3.3997,3.8883,0.0035
38,3.8,3.3997,3.8886,0.0036
38,3.9,3.3997,3.8888,0.0037
38,4,3.3998,3.889,0.0038
38,4.1,3.3998,3.8892,0.0039
38,4.2,3.3998,3.8895,0.004
38,4.3,3.3998,3.8897,0.0041
38,4.4,3.3998,3.8899,0.0042
38,4.5,3.3998,3.8902,0.0042
38,4.6,3.3998,3.8904,0.0043
38,4.7,3.3998,3.8906,0.0044
38,4.8,3.3998,3.8908,0.0045
38,4.9,3.3998,3.8911,0.0046
38,5,3.3998,3.8912,0.0047
38,5.1,3.3998,3.8915,0.0048
38,5.2,3.3998,3.8917,0.0049
38,5.3,3.3998,3.8919,0.005
38,5.4,3.3998,3.8921,0.0051
38,5.5,3.3998,3.8923,0.0052
38,5.6,3.3998,3.8925,0.0053
38,5.7,3.3998,3.8927,0.0054
38,5.8,3.3998,3.8929,0.0055
38,5.9,3.3998,3.8931,0.0056
38,6,3.3998,3.8933,0.0057
38,6.1,3.3998,3.8935,0.0058
38,6.2,3.3998,3.8937,0.0059
38,6.3,3.3998,3.894,0.0059
38,6.4,3.3998,3.8941,0.006
38,6.5,3.3998,3.8943,0.0061
38,6.6,3.3998,3.8945,0.0062
38,6.7,3.3998,3.8947,0.0063
38,6.8,3.3998,3.8949,0.0064
38,6.9,3.3998,3.8951,0.0065
38,7,3.3998,3.8953,0.0066
38,7.1,3.3998,3.8955,0.0067
38,7.2,3.3998,3.8957,0.0068
38,7.3,3.3998,3.8959,0.0069
38,7.4,3.3998,3.8961,0.007
38,7.5,3.3998,3.8963,0.0071
38,7.6,3.3998,3.8965,0.0072
38,7.7,3.3998,3.8967,0.0073
38,7.8,3.3998,3.8969,0.0074
38,7.9,3.3998,3.897,0.0075
38,8,3.3998,3.8972,0.0076
38,8.1,3.3998,3.8974,0.0076
38,8.2,3.3998,3.8976,0.0077
38,8.3,3.3998,3.8978,0.0078
38,8.4,3.3998,3.898,0.0079
38,8.5,3.3998,3.8982,0.008
38,8.6,3.3998,3.8983,0.0081
38,8.7,3.3998,3.8985,0.0082
38,8.8,3.3998,3.8988,0.0083
38,8.9,3.3998,3.899,0.0084
