Step,Time,I,E,Q
145,0,-10.1953,3.353,0
145,0.1,-10.1953,3.353,0.0003
145,0.2,-10.1957,3.3489,0.0006
145,0.3,-10.1968,3.3478,0.0008
145,0.4,-10.1974,3.3443,0.0011
145,0.5,-10.1978,3.3416,0.0014
145,0.6,-10.1981,3.3395,0.0017
145,0.7,-10.1983,3.3376,0.002
145,0.8,-10.1984,3.336,0.0023
145,0.9,-10.1985,3.3346,0.0025
145,1,-10.1986,3.3332,0.0028
145,1.1,-10.1986,3.332,0.0031
145,1.2,-10.1987,3.3309,0.0034
145,1.3,-10.1987,3.3298,0.0037
145,1.4,-10.1988,3.3287,0.004
145,1.5,-10.1988,3.3277,0.0042
145,1.6,-10.1989,3.3269,0.0045
145,1.7,-10.1989,3.3259,0.0048
145,1.8,-10.1989,3.3251,0.0051
145,1.9,-10.1989,3.3243,0.0054
145,2,-10.199,3.3234,0.0057
145,2.1,-10.199,3.3226,0.0059
145,2.2,-10.199,3.3218,0.0062
145,2.3,-10.199,3.3211,0.0065
145,2.4,-10.199,3.3203,0.0068
145,2.5,-10.199,3.3196,0.0071
145,2.6,-10.1991,3.3189,0.0074
145,2.7,-10.1991,3.3182,0.0076
145,2.8,-10.1991,3.3176,0.0079
145,2.9,-10.1991,3.3169,0.0082
145,3,-10.1991,3.3162,0.0085
145,3.1,-10.1991,3.3156,0.0088
145,3.2,-10.1991,3.3149,0.0091
145,3.3,-10.1991,3.3143,0.0093
145,3.4,-10.1991,3.3137,0.0096
145,3.5,-10.1991,3.3131,0.0099
145,3.6,-10.1991,3.3125,0.0102
145,3.7,-10.1992,3.3119,0.0105
145,3.8,-10.1992,3.3113,0.0108
145,3.9,-10.1992,3.3107,0.011
145,4,-10.1992,3.3102,0.0113
145,4.1,-10.1992,3.3096,0.0116
145,4.2,-10.1992,3.309,0.0119
145,4.3,-10.1992,3.3085,0.0122
145,4.4,-10.1992,3.3079,0.0125
145,4.5,-10.1992,3.3074,0.0127
145,4.6,-10.1992,3.3069,0.013
145,4.7,-10.1992,3.3064,0.0133
145,4.8,-10.1992,3.3058,0.0136
145,4.9,-10.1992,3.3053,0.0139
145,5,-10.1992,3.3048,0.0142
145,5.1,-10.1992,3.3043,0.0144
145,5.2,-10.1992,3.3038,0.0147
145,5.3,-10.1992,3.3033,0.015
145,5.4,-10.1992,3.3028,0.0153
145,5.5,-10.1992,3.3022,0.0156
145,5.6,-10.1992,3.3018,0.0159
145,5.7,-10.1992,3.3013,0.0161
145,5.8,-10.1992,3.3008,0.0164
145,5.9,-10.1992,3.3004,0.0167
145,6,-10.1993,3.2998,0.017
145,6.1,-10.1993,3.2994,0.0173
145,6.2,-10.1993,3.2989,0.0176
145,6.3,-10.1993,3.2984,0.0178
145,6.4,-10.1993,3.298,0.0181
145,6.5,-10.1993,3.2975,0.0184
145,6.6,-10.1993,3.297,0.0187
145,6.7,-10.1993,3.2966,0.019
145,6.8,-10.1993,3.2961,0.0193
145,6.9,-10.1993,3.2957,0.0195
145,7,-10.1993,3.2952,0.0198
145,7.1,-10.1993,3.2948,0.0201
145,7.2,-10.1993,3.2944,0.0204
145,7.3,-10.1993,3.294,0.0207
145,7.4,-10.1993,3.2935,0.021
145,7.5,-10.1993,3.293,0.0212
145,7.6,-10.1993,3.2927,0.0215
145,7.7,-10.1993,3.2922,0.0218
