Step,Time,I,E,Q
41,0,-3.3979,3.644,0
41,0.1,-3.3979,3.644,0.0001
41,0.2,-3.3981,3.6426,0.0002
41,0.3,-3.3985,3.6423,0.0003
41,0.4,-3.3988,3.6411,0.0004
41,0.5,-3.3989,3.64,0.0005
41,0.6,-3.399,3.6392,0.0006
41,0.7,-3.3991,3.6385,0.0007
41,0.8,-3.3992,3.6379,0.0008
41,0.9,-3.3992,3.6374,0.0008
41,1,-3.3992,3.6369,0.0009
41,1.1,-3.3993,3.6364,0.001
41,1.2,-3.3993,3.6359,0.0011
41,1.3,-3.3993,3.6356,0.0012
41,1.4,-3.3993,3.6351,0.0013
41,1.5,-3.3994,3.6347,0.0014
41,1.6,-3.3994,3.6344,0.0015
41,1.7,-3.3994,3.634,0.0016
41,1.8,-3.3994,3.6337,0.0017
41,1.9,-3.3994,3.6333,0.0018
41,2,-3.3994,3.633,0.0019
41,2.1,-3.3994,3.6328,0.002
41,2.2,-3.3994,3.6324,0.0021
41,2.3,-3.3994,3.6321,0.0022
41,2.4,-3.3994,3.6318,0.0023
41,2.5,-3.3994,3.6315,0.0024
41,2.6,-3.3995,3.6313,0.0025
41,2.7,-3.3995,3.631,0.0025
41,2.8,-3.3995,3.6307,0.0026
41,2.9,-3.3995,3.6305,0.0027
41,3,-3.3995,3.6302,0.0028
41,3.1,-3.3995,3.6299,0.0029
41,3.2,-3.3995,3.6297,0.003
41,3.3,-3.3995,3.6295,0.0031
41,3.4,-3.3995,3.6292,0.0032
41,3.5,-3.3995,3.629,0.0033
41,3.6,-3.3995,3.6288,0.0034
41,3.7,-3.3995,3.6286,0.0035
41,3.8,-3.3995,3.6283,0.0036
41,3.9,-3.3995,3.6281,0.0037
41,4,-3.3995,3.6278,0.0038
41,4.1,-3.3995,3.6276,0.0039
41,4.2,-3.3995,3.6274,0.004
41,4.3,-3.3995,3.6272,0.0041
41,4.4,-3.3995,3.627,0.0042
41,4.5,-3.3995,3.6268,0.0042
41,4.6,-3.3995,3.6266,0.0043
41,4.7,-3.3995,3.6264,0.0044
41,4.8,-3.3996,3.6262,0.0045
41,4.9,-3.3996,3.626,0.0046
41,5,-3.3996,3.6258,0.0047
41,5.1,-3.3996,3.6256,0.0048
41,5.2,-3.3996,3.6254,0.0049
41,5.3,-3.3996,3.6252,0.005
41,5.4,-3.3996,3.625,0.0051
41,5.5,-3.3996,3.6248,0.0052
41,5.6,-3.3996,3.6247,0.0053
41,5.7,-3.3996,3.6244,0.0054
41,5.8,-3.3996,3.6242,0.0055
41,5.9,-3.3996,3.6241,0.0056
41,6,-3.3996,3.6239,0.0057
41,6.1,-3.3996,3.6237,0.0058
41,6.2,-3.3996,3.6235,0.0059
41,6.3,-3.3996,3.6233,0.0059
41,6.4,-3.3996,3.6232,0.006
41,6.5,-3.3996,3.623,0.0061
41,6.6,-3.3996,3.6228,0.0062
41,6.7,-3.3996,3.6226,0.0063
41,6.8,-3.3996,3.6224,0.0064
41,6.9,-3.3996,3.6222,0.0065
41,7,-3.3996,3.6221,0.0066
41,7.1,-3.3996,3.6219,0.0067
41,7.2,-3.3996,3.6218,0.0068
41,7.3,-3.3996,3.6216,0.0069
41,7.4,-3.3996,3.6215,0.007
41,7.5,-3.3996,3.6213,0.0071
41,7.6,-3.3996,3.6211,0.0072
41,7.7,-3.3996,3.621,0.0073
41,7.8,-3.3996,3.6208,0.0074
41,7.9,-3.3996,3.6207,0.0075
