Step,Time,I,E,Q
183,0,-3.3982,3.5474,0
183,0.1,-3.3982,3.5474,0.0001
183,0.2,-3.3984,3.5462,0.0002
183,0.3,-3.3987,3.5458,0.0003
183,0.4,-3.399,3.5446,0.0004
183,0.5,-3.3991,3.5437,0.0005
183,0.6,-3.3992,3.5429,0.0006
183,0.7,-3.3993,3.5424,0.0007
183,0.8,-3.3993,3.5418,0.0008
183,0.9,-3.3994,3.5414,0.0008
183,1,-3.3994,3.5409,0.0009
183,1.1,-3.3994,3.5405,0.001
183,1.2,-3.3994,3.5401,0.0011
183,1.3,-3.3995,3.5397,0.0012
183,1.4,-3.3995,3.5394,0.0013
183,1.5,-3.3995,3.539,0.0014
183,1.6,-3.3995,3.5387,0.0015
183,1.7,-3.3995,3.5384,0.0016
183,1.8,-3.3995,3.5382,0.0017
183,1.9,-3.3995,3.5379,0.0018
183,2,-3.3995,3.5376,0.0019
183,2.1,-3.3995,3.5373,0.002
183,2.2,-3.3995,3.537,0.0021
183,2.3,-3.3996,3.5368,0.0022
183,2.4,-3.3996,3.5366,0.0023
183,2.5,-3.3996,3.5363,0.0024
183,2.6,-3.3996,3.5361,0.0025
183,2.7,-3.3996,3.5359,0.0025
183,2.8,-3.3996,3.5356,0.0026
183,2.9,-3.3996,3.5354,0.0027
183,3,-3.3996,3.5352,0.0028
183,3.1,-3.3996,3.535,0.0029
183,3.2,-3.3996,3.5348,0.003
183,3.3,-3.3996,3.5346,0.0031
183,3.4,-3.3996,3.5344,0.0032
183,3.5,-3.3996,3.5342,0.0033
183,3.6,-3.3996,3.534,0.0034
183,3.7,-3.3996,3.5338,0.0035
183,3.8,-3.3996,3.5336,0.0036
183,3.9,-3.3996,3.5334,0.0037
183,4,-3.3996,3.5332,0.0038
183,4.1,-3.3996,3.533,0.0039
183,4.2,-3.3996,3.5328,0.004
183,4.3,-3.3996,3.5327,0.0041
183,4.4,-3.3996,3.5325,0.0042
183,4.5,-3.3996,3.5323,0.0042
183,4.6,-3.3996,3.5321,0.0043
183,4.7,-3.3996,3.5319,0.0044
183,4.8,-3.3996,3.5318,0.0045
183,4.9,-3.3996,3.5316,0.0046
183,5,-3.3996,3.5314,0.0047
183,5.1,-3.3996,3.5313,0.0048
183,5.2,-3.3996,3.5311,0.0049
183,5.3,-3.3996,3.5309,0.005
183,5.4,-3.3996,3.5308,0.0051
183,5.5,-3.3996,3.5306,0.0052
183,5.6,-3.3996,3.5305,0.0053
183,5.7,-3.3996,3.5303,0.0054
183,5.8,-3.3997,3.5301,0.0055
183,5.9,-3.3997,3.53,0.0056
183,6,-3.3997,3.5298,0.0057
183,6.1,-3.3997,3.5296,0.0058
183,6.2,-3.3997,3.5295,0.0059
183,6.3,-3.3997,3.5293,0.0059
183,6.4,-3.3997,3.5292,0.006
183,6.5,-3.3997,3.529,0.0061
183,6.6,-3.3997,3.5289,0.0062
183,6.7,-3.3997,3.5288,0.0063
183,6.8,-3.3997,3.5287,0.0064
183,6.9,-3.3997,3.5285,0.0065
183,7,-3.3997,3.5284,0.0066
183,7.1,-3.3997,3.5282,0.0067
183,7.2,-3.3997,3.528,0.0068
183,7.3,-3.3997,3.5279,0.0069
183,7.4,-3.3997,3.5278,0.007
