Step,Time,I,E,Q
8,0,1.6981,3.8189,0
8,0.1,1.6981,3.8189,0
8,0.2,1.6983,3.8196,0.0001
8,0.3,1.6988,3.82,0.0001
8,0.4,1.6991,3.8206,0.0002
8,0.5,1.6992,3.8212,0.0002
8,0.6,1.6993,3.8216,0.0003
8,0.7,1.6994,3.822,0.0003
8,0.8,1.6994,3.8222,0.0004
8,0.9,1.6995,3.8226,0.0004
8,1,1.6995,3.8228,0.0005
8,1.1,1.6995,3.8231,0.0005
8,1.2,1.6996,3.8234,0.0006
8,1.3,1.6996,3.8236,0.0006
8,1.4,1.6996,3.8238,0.0007
8,1.5,1.6996,3.824,0.0007
8,1.6,1.6996,3.8242,0.0008
8,1.7,1.6997,3.8244,0.0008
8,1.8,1.6997,3.8246,0.0008
8,1.9,1.6997,3.8248,0.0009
8,2,1.6997,3.8249,0.0009
8,2.1,1.6997,3.8251,0.001
8,2.2,1.6997,3.8253,0.001
8,2.3,1.6997,3.8255,0.0011
8,2.4,1.6997,3.8256,0.0011
8,2.5,1.6997,3.8258,0.0012
8,2.6,1.6997,3.8259,0.0012
8,2.7,1.6997,3.8261,0.0013
8,2.8,1.6997,3.8262,0.0013
8,2.9,1.6997,3.8264,0.0014
8,3,1.6997,3.8265,0.0014
8,3.1,1.6998,3.8266,0.0015
8,3.2,1.6998,3.8268,0.0015
8,3.3,1.6998,3.827,0.0016
8,3.4,1.6998,3.8271,0.0016
8,3.5,1.6998,3.8272,0.0017
8,3.6,1.6998,3.8273,0.0017
8,3.7,1.6998,3.8274,0.0017
8,3.8,1.6998,3.8275,0.0018
8,3.9,1.6998,3.8277,0.0018
8,4,1.6998,3.8278,0.0019
8,4.1,1.6998,3.8279,0.0019
8,4.2,1.6998,3.828,0.002
8,4.3,1.6998,3.8281,0.002
8,4.4,1.6998,3.8282,0.0021
8,4.5,1.6998,3.8284,0.0021
8,4.6,1.6998,3.8285,0.0022
8,4.7,1.6998,3.8286,0.0022
8,4.8,1.6998,3.8287,0.0023
8,4.9,1.6998,3.8288,0.0023
8,5,1.6998,3.8289,0.0024
8,5.1,1.6998,3.829,0.0024
