Step,Time,I,E,Q
115,0,-3.3982,3.5916,0
115,0.1,-3.3982,3.5916,0.0001
115,0.2,-3.3983,3.5903,0.0002
115,0.3,-3.3987,3.5899,0.0003
115,0.4,-3.399,3.5887,0.0004
115,0.5,-3.3991,3.5879,0.0005
115,0.6,-3.3992,3.5871,0.0006
115,0.7,-3.3992,3.5865,0.0007
115,0.8,-3.3993,3.5859,0.0008
115,0.9,-3.3993,3.5854,0.0008
115,1,-3.3993,3.585,0.0009
115,1.1,-3.3994,3.5845,0.001
115,1.2,-3.3994,3.5841,0.0011
115,1.3,-3.3994,3.5837,0.0012
115,1.4,-3.3994,3.5834,0.0013
115,1.5,-3.3994,3.583,0.0014
115,1.6,-3.3995,3.5827,0.0015
115,1.7,-3.3995,3.5824,0.0016
115,1.8,-3.3995,3.5821,0.0017
115,1.9,-3.3995,3.5818,0.0018
115,2,-3.3995,3.5815,0.0019
115,2.1,-3.3995,3.5812,0.002
115,2.2,-3.3995,3.5809,0.0021
115,2.3,-3.3995,3.5807,0.0022
115,2.4,-3.3995,3.5804,0.0023
115,2.5,-3.3995,3.5801,0.0024
115,2.6,-3.3995,3.5799,0.0025
115,2.7,-3.3995,3.5796,0.0025
115,2.8,-3.3995,3.5794,0.0026
115,2.9,-3.3995,3.5791,0.0027
115,3,-3.3995,3.5789,0.0028
115,3.1,-3.3995,3.5787,0.0029
115,3.2,-3.3995,3.5785,0.003
115,3.3,-3.3995,3.5782,0.0031
115,3.4,-3.3996,3.578,0.0032
115,3.5,-3.3996,3.5778,0.0033
115,3.6,-3.3996,3.5776,0.0034
115,3.7,-3.3996,3.5774,0.0035
115,3.8,-3.3996,3.5772,0.0036
115,3.9,-3.3996,3.577,0.0037
115,4,-3.3996,3.5768,0.0038
115,4.1,-3.3996,3.5766,0.0039
115,4.2,-3.3996,3.5764,0.004
115,4.3,-3.3996,3.5762,0.0041
115,4.4,-3.3996,3.576,0.0042
115,4.5,-3.3996,3.5758,0.0042
115,4.6,-3.3996,3.5756,0.0043
115,4.7,-3.3996,3.5755,0.0044
115,4.8,-3.3996,3.5753,0.0045
115,4.9,-3.3996,3.5751,0.0046
115,5,-3.3996,3.5749,0.0047
115,5.1,-3.3996,3.5748,0.0048
115,5.2,-3.3996,3.5746,0.0049
115,5.3,-3.3996,3.5744,0.005
115,5.4,-3.3996,3.5742,0.0051
115,5.5,-3.3996,3.5741,0.0052
115,5.6,-3.3996,3.5739,0.0053
115,5.7,-3.3996,3.5737,0.0054
115,5.8,-3.3996,3.5735,0.0055
115,5.9,-3.3996,3.5734,0.0056
115,6,-3.3996,3.5732,0.0057
115,6.1,-3.3996,3.573,0.0058
115,6.2,-3.3996,3.5729,0.0059
115,6.3,-3.3996,3.5727,0.0059
115,6.4,-3.3996,3.5725,0.006
