Step,Time,I,E,Q
109,0,-3.3986,3.5918,0
109,0.1,-3.3986,3.5918,0.0001
109,0.2,-3.3986,3.591,0.0002
109,0.3,-3.3989,3.5903,0.0003
109,0.4,-3.3991,3.5891,0.0004
109,0.5,-3.3992,3.5883,0.0005
109,0.6,-3.3993,3.5876,0.0006
109,0.7,-3.3993,3.5869,0.0007
109,0.8,-3.3994,3.5863,0.0008
109,0.9,-3.3994,3.5859,0.0008
109,1,-3.3994,3.5854,0.0009
109,1.1,-3.3995,3.585,0.001
109,1.2,-3.3995,3.5846,0.0011
109,1.3,-3.3995,3.5842,0.0012
109,1.4,-3.3995,3.5838,0.0013
109,1.5,-3.3995,3.5835,0.0014
109,1.6,-3.3995,3.5832,0.0015
109,1.7,-3.3995,3.5829,0.0016
109,1.8,-3.3995,3.5826,0.0017
109,1.9,-3.3996,3.5823,0.0018
109,2,-3.3996,3.582,0.0019
109,2.1,-3.3996,3.5817,0.002
109,2.2,-3.3996,3.5815,0.0021
109,2.3,-3.3996,3.5812,0.0022
109,2.4,-3.3996,3.581,0.0023
109,2.5,-3.3996,3.5807,0.0024
109,2.6,-3.3996,3.5805,0.0025
109,2.7,-3.3996,3.5803,0.0025
109,2.8,-3.3996,3.58,0.0026
109,2.9,-3.3996,3.5798,0.0027
109,3,-3.3996,3.5795,0.0028
109,3.1,-3.3996,3.5793,0.0029
109,3.2,-3.3996,3.5791,0.003
109,3.3,-3.3996,3.5789,0.0031
109,3.4,-3.3996,3.5787,0.0032
109,3.5,-3.3996,3.5785,0.0033
109,3.6,-3.3997,3.5783,0.0034
109,3.7,-3.3997,3.5781,0.0035
109,3.8,-3.3997,3.5779,0.0036
109,3.9,-3.3997,3.5777,0.0037
109,4,-3.3997,3.5775,0.0038
109,4.1,-3.3997,3.5773,0.0039
109,4.2,-3.3997,3.5771,0.004
109,4.3,-3.3997,3.577,0.0041
109,4.4,-3.3997,3.5768,0.0042
109,4.5,-3.3997,3.5766,0.0042
109,4.6,-3.3997,3.5764,0.0043
109,4.7,-3.3997,3.5762,0.0044
109,4.8,-3.3997,3.5761,0.0045
109,4.9,-3.3997,3.5759,0.0046
109,5,-3.3997,3.5757,0.0047
109,5.1,-3.3997,3.5755,0.0048
109,5.2,-3.3997,3.5754,0.0049
109,5.3,-3.3997,3.5752,0.005
109,5.4,-3.3997,3.575,0.0051
109,5.5,-3.3997,3.5749,0.0052
109,5.6,-3.3997,3.5747,0.0053
109,5.7,-3.3997,3.5745,0.0054
109,5.8,-3.3997,3.5744,0.0055
109,5.9,-3.3997,3.5742,0.0056
109,6,-3.3997,3.5741,0.0057
109,6.1,-3.3997,3.5739,0.0058
109,6.2,-3.3997,3.5737,0.0059
109,6.3,-3.3997,3.5735,0.0059
109,6.4,-3.3997,3.5734,0.006
109,6.5,-3.3997,3.5733,0.0061
109,6.6,-3.3997,3.5731,0.0062
109,6.7,-3.3997,3.573,0.0063
109,6.8,-3.3997,3.5728,0.0064
109,6.9,-3.3997,3.5727,0.0065
109,7,-3.3997,3.5726,0.0066
