Step,Time,I,E,Q
171,0,-1.6984,3.6065,0
171,0.1,-1.6984,3.6065,0
171,0.2,-1.6986,3.6059,0.0001
171,0.3,-1.6989,3.6058,0.0001
171,0.4,-1.6991,3.6052,0.0002
171,0.5,-1.6992,3.6047,0.0002
171,0.6,-1.6993,3.6044,0.0003
171,0.7,-1.6994,3.6041,0.0003
171,0.8,-1.6994,3.6038,0.0004
171,0.9,-1.6994,3.6035,0.0004
171,1,-1.6995,3.6033,0.0005
171,1.1,-1.6995,3.6031,0.0005
171,1.2,-1.6995,3.6029,0.0006
171,1.3,-1.6995,3.6027,0.0006
171,1.4,-1.6995,3.6025,0.0007
171,1.5,-1.6995,3.6023,0.0007
171,1.6,-1.6995,3.6021,0.0008
171,1.7,-1.6996,3.602,0.0008
171,1.8,-1.6996,3.6019,0.0008
171,1.9,-1.6996,3.6017,0.0009
171,2,-1.6996,3.6016,0.0009
171,2.1,-1.6996,3.6014,0.001
171,2.2,-1.6996,3.6013,0.001
171,2.3,-1.6996,3.6011,0.0011
171,2.4,-1.6996,3.6009,0.0011
171,2.5,-1.6996,3.6008,0.0012
171,2.6,-1.6996,3.6007,0.0012
171,2.7,-1.6996,3.6006,0.0013
171,2.8,-1.6996,3.6004,0.0013
171,2.9,-1.6996,3.6003,0.0014
171,3,-1.6996,3.6002,0.0014
171,3.1,-1.6996,3.6,0.0015
171,3.2,-1.6996,3.6,0.0015
171,3.3,-1.6996,3.5999,0.0016
171,3.4,-1.6996,3.5997,0.0016
171,3.5,-1.6996,3.5997,0.0017
171,3.6,-1.6996,3.5995,0.0017
171,3.7,-1.6996,3.5994,0.0017
171,3.8,-1.6996,3.5993,0.0018
171,3.9,-1.6996,3.5992,0.0018
171,4,-1.6996,3.5991,0.0019
171,4.1,-1.6996,3.599,0.0019
171,4.2,-1.6996,3.5989,0.002
171,4.3,-1.6996,3.5988,0.002
171,4.4,-1.6996,3.5987,0.0021
171,4.5,-1.6996,3.5986,0.0021
171,4.6,-1.6997,3.5985,0.0022
171,4.7,-1.6997,3.5984,0.0022
171,4.8,-1.6997,3.5983,0.0023
171,4.9,-1.6997,3.5982,0.0023
171,5,-1.6997,3.5981,0.0024
171,5.1,-1.6997,3.598,0.0024
171,5.2,-1.6997,3.5979,0.0025
171,5.3,-1.6997,3.5978,0.0025
171,5.4,-1.6997,3.5978,0.0025
171,5.5,-1.6997,3.5977,0.0026
171,5.6,-1.6997,3.5976,0.0026
171,5.7,-1.6997,3.5975,0.0027
171,5.8,-1.6997,3.5974,0.0027
171,5.9,-1.6997,3.5973,0.0028
171,6,-1.6997,3.5972,0.0028
171,6.1,-1.6997,3.5971,0.0029
171,6.2,-1.6997,3.5971,0.0029
171,6.3,-1.6997,3.597,0.003
171,6.4,-1.6997,3.5969,0.003
171,6.5,-1.6997,3.5968,0.0031
171,6.6,-1.6997,3.5968,0.0031
171,6.7,-1.6997,3.5967,0.0032
171,6.8,-1.6997,3.5966,0.0032
171,6.9,-1.6997,3.5965,0.0033
171,7,-1.6997,3.5965,0.0033
171,7.1,-1.6998,3.5964,0.0034
171,7.2,-1.6998,3.5963,0.0034
171,7.3,-1.6998,3.5962,0.0034
171,7.4,-1.6998,3.5961,0.0035
171,7.5,-1.6998,3.5961,0.0035
171,7.6,-1.6998,3.5959,0.0036
171,7.7,-1.6998,3.5959,0.0036
171,7.8,-1.6998,3.5958,0.0037
171,7.9,-1.6998,3.5957,0.0037
171,8,-1.6998,3.5957,0.0038
171,8.1,-1.6998,3.5956,0.0038
171,8.2,-1.6998,3.5955,0.0039
171,8.3,-1.6998,3.5954,0.0039
171,8.4,-1.6998,3.5953,0.004
171,8.5,-1.6998,3.5953,0.004
171,8.6,-1.6998,3.5952,0.0041
171,8.7,-1.6998,3.5951,0.0041
171,8.8,-1.6998,3.5951,0.0042
171,8.9,-1.6998,3.595,0.0042
171,9,-1.6998,3.5949,0.0042
171,9.1,-1.6998,3.5949,0.0043
171,9.2,-1.6998,3.5948,0.0043
171,9.3,-1.6998,3.5948,0.0044
171,9.4,-1.6998,3.5946,0.0044
171,9.5,-1.6998,3.5945,0.0045
171,9.6,-1.6998,3.5944,0.0045
171,9.7,-1.6998,3.5944,0.0046
171,9.8,-1.6998,3.5943,0.0046
171,9.9,-1.6998,3.5942,0.0047
171,10,-1.6998,3.5941,0.0047
171,10.1,-1.6998,3.5941,0.0048
171,10.2,-1.6998,3.594,0.0048
171,10.3,-1.6998,3.5939,0.0049
171,10.4,-1.6998,3.5938,0.0049
171,10.5,-1.6998,3.5938,0.005
171,10.6,-1.6998,3.5937,0.005
171,10.7,-1.6998,3.5936,0.0051
171,10.8,-1.6998,3.5936,0.0051
171,10.9,-1.6998,3.5935,0.0051
171,11,-1.6998,3.5934,0.0052
171,11.1,-1.6998,3.5933,0.0052
171,11.2,-1.6997,3.5933,0.0053
171,11.3,-1.6997,3.5932,0.0053
171,11.4,-1.6997,3.5931,0.0054
171,11.5,-1.6997,3.593,0.0054
171,11.6,-1.6997,3.593,0.0055
171,11.7,-1.6997,3.5929,0.0055
171,11.8,-1.6997,3.5928,0.0056
171,11.9,-1.6997,3.5928,0.0056
171,12,-1.6997,3.5927,0.0057
171,12.1,-1.6997,3.5926,0.0057
171,12.2,-1.6997,3.5926,0.0058
171,12.3,-1.6997,3.5925,0.0058
171,12.4,-1.6997,3.5924,0.0059
171,12.5,-1.6997,3.5924,0.0059
171,12.6,-1.6997,3.5923,0.0059
171,12.7,-1.6997,3.5923,0.006
171,12.8,-1.6997,3.5922,0.006
171,12.9,-1.6997,3.5921,0.0061
171,13,-1.6997,3.592,0.0061
171,13.1,-1.6997,3.592,0.0062
171,13.2,-1.6997,3.592,0.0062
171,13.3,-1.6997,3.5918,0.0063
171,13.4,-1.6997,3.5918,0.0063
171,13.5,-1.6997,3.5917,0.0064
171,13.6,-1.6997,3.5916,0.0064
171,13.7,-1.6997,3.5916,0.0065
171,13.8,-1.6997,3.5915,0.0065
171,13.9,-1.6997,3.5915,0.0066
171,14,-1.6997,3.5914,0.0066
171,14.1,-1.6997,3.5913,0.0067
171,14.2,-1.6997,3.5913,0.0067
171,14.3,-1.6997,3.5912,0.0068
171,14.4,-1.6997,3.5911,0.0068
171,14.5,-1.6997,3.591,0.0068
171,14.6,-1.6997,3.591,0.0069
171,14.7,-1.6997,3.5909,0.0069
171,14.8,-1.6997,3.5909,0.007
171,14.9,-1.6997,3.5908,0.007
171,15,-1.6997,3.5907,0.0071
171,15.1,-1.6997,3.5906,0.0071
171,15.2,-1.6997,3.5906,0.0072
171,15.3,-1.6997,3.5905,0.0072
171,15.4,-1.6997,3.5905,0.0073
171,15.5,-1.6997,3.5904,0.0073
171,15.6,-1.6997,3.5903,0.0074
171,15.7,-1.6997,3.5902,0.0074
171,15.8,-1.6997,3.5902,0.0075
171,15.9,-1.6997,3.5901,0.0075
171,16,-1.6997,3.5901,0.0076
171,16.1,-1.6998,3.59,0.0076
171,16.2,-1.6998,3.5899,0.0076
171,16.3,-1.6998,3.5899,0.0077
171,16.4,-1.6998,3.5898,0.0077
171,16.5,-1.6998,3.5898,0.0078
171,16.6,-1.6998,3.5897,0.0078
171,16.7,-1.6998,3.5896,0.0079
171,16.8,-1.6998,3.5896,0.0079
171,16.9,-1.6998,3.5895,0.008
171,17,-1.6998,3.5895,0.008
171,17.1,-1.6998,3.5894,0.0081
171,17.2,-1.6998,3.5894,0.0081
171,17.3,-1.6998,3.5892,0.0082
171,17.4,-1.6998,3.5892,0.0082
171,17.5,-1.6997,3.5892,0.0083
171,17.6,-1.6997,3.5891,0.0083
171,17.7,-1.6997,3.5891,0.0084
171,17.8,-1.6997,3.589,0.0084
171,17.9,-1.6998,3.5889,0.0085
171,18,-1.6998,3.5889,0.0085
171,18.1,-1.6998,3.5888,0.0085
171,18.2,-1.6998,3.5888,0.0086
171,18.3,-1.6998,3.5887,0.0086
171,18.4,-1.6998,3.5886,0.0087
171,18.5,-1.6998,3.5886,0.0087
171,18.6,-1.6998,3.5885,0.0088
171,18.7,-1.6998,3.5884,0.0088
171,18.8,-1.6998,3.5884,0.0089
171,18.9,-1.6998,3.5884,0.0089
171,19,-1.6998,3.5883,0.009
171,19.1,-1.6998,3.5882,0.009
171,19.2,-1.6998,3.5881,0.0091
171,19.3,-1.6998,3.5881,0.0091
171,19.4,-1.6998,3.588,0.0092
171,19.5,-1.6998,3.588,0.0092
171,19.6,-1.6998,3.5879,0.0093
171,19.7,-1.6998,3.5878,0.0093
171,19.8,-1.6998,3.5878,0.0093
171,19.9,-1.6998,3.5877,0.0094
171,20,-1.6998,3.5876,0.0094
171,20.1,-1.6998,3.5876,0.0095
171,20.2,-1.6998,3.5875,0.0095
171,20.3,-1.6998,3.5875,0.0096
171,20.4,-1.6998,3.5875,0.0096
171,20.5,-1.6998,3.5874,0.0097
171,20.6,-1.6998,3.5873,0.0097
171,20.7,-1.6998,3.5873,0.0098
171,20.8,-1.6998,3.5872,0.0098
171,20.9,-1.6998,3.5871,0.0099
171,21,-1.6998,3.5871,0.0099
171,21.1,-1.6998,3.587,0.01
171,21.2,-1.6998,3.5869,0.01
171,21.3,-1.6998,3.5869,0.0101
171,21.4,-1.6998,3.5868,0.0101
171,21.5,-1.6998,3.5868,0.0102
171,21.6,-1.6998,3.5868,0.0102
171,21.7,-1.6998,3.5867,0.0102
171,21.8,-1.6998,3.5866,0.0103
171,21.9,-1.6997,3.5865,0.0103
171,22,-1.6997,3.5865,0.0104
171,22.1,-1.6997,3.5865,0.0104
171,22.2,-1.6997,3.5864,0.0105
171,22.3,-1.6997,3.5863,0.0105
171,22.4,-1.6997,3.5863,0.0106
171,22.5,-1.6997,3.5863,0.0106
171,22.6,-1.6997,3.5862,0.0107
171,22.7,-1.6997,3.5861,0.0107
171,22.8,-1.6997,3.5861,0.0108
171,22.9,-1.6997,3.586,0.0108
171,23,-1.6997,3.5859,0.0109
171,23.1,-1.6997,3.5859,0.0109
171,23.2,-1.6997,3.5858,0.011
171,23.3,-1.6997,3.5858,0.011
171,23.4,-1.6997,3.5858,0.011
171,23.5,-1.6997,3.5857,0.0111
171,23.6,-1.6997,3.5856,0.0111
171,23.7,-1.6997,3.5856,0.0112
171,23.8,-1.6997,3.5855,0.0112
171,23.9,-1.6997,3.5855,0.0113
171,24,-1.6997,3.5854,0.0113
171,24.1,-1.6997,3.5854,0.0114
171,24.2,-1.6997,3.5853,0.0114
171,24.3,-1.6997,3.5852,0.0115
171,24.4,-1.6997,3.5852,0.0115
171,24.5,-1.6997,3.5852,0.0116
171,24.6,-1.6997,3.5851,0.0116
171,24.7,-1.6997,3.585,0.0117
171,24.8,-1.6997,3.585,0.0117
171,24.9,-1.6997,3.5849,0.0118
171,25,-1.6997,3.5849,0.0118
171,25.1,-1.6997,3.5848,0.0119
171,25.2,-1.6997,3.5847,0.0119
171,25.3,-1.6997,3.5847,0.0119
171,25.4,-1.6997,3.5846,0.012
171,25.5,-1.6997,3.5846,0.012
171,25.6,-1.6997,3.5845,0.0121
171,25.7,-1.6997,3.5844,0.0121
171,25.8,-1.6997,3.5844,0.0122
171,25.9,-1.6997,3.5843,0.0122
171,26,-1.6997,3.5842,0.0123
171,26.1,-1.6997,3.5842,0.0123
171,26.2,-1.6997,3.5841,0.0124
171,26.3,-1.6997,3.5841,0.0124
171,26.4,-1.6997,3.584,0.0125
171,26.5,-1.6997,3.584,0.0125
171,26.6,-1.6997,3.5839,0.0126
171,26.7,-1.6997,3.5839,0.0126
171,26.8,-1.6997,3.5838,0.0127
171,26.9,-1.6997,3.5838,0.0127
171,27,-1.6997,3.5837,0.0127
171,27.1,-1.6997,3.5837,0.0128
171,27.2,-1.6997,3.5836,0.0128
171,27.3,-1.6997,3.5836,0.0129
171,27.4,-1.6997,3.5835,0.0129
171,27.5,-1.6997,3.5834,0.013
171,27.6,-1.6997,3.5834,0.013
171,27.7,-1.6997,3.5834,0.0131
171,27.8,-1.6997,3.5833,0.0131
171,27.9,-1.6997,3.5832,0.0132
171,28,-1.6997,3.5832,0.0132
171,28.1,-1.6997,3.5832,0.0133
171,28.2,-1.6997,3.5831,0.0133
171,28.3,-1.6997,3.583,0.0134
171,28.4,-1.6997,3.583,0.0134
171,28.5,-1.6997,3.5829,0.0135
171,28.6,-1.6997,3.5829,0.0135
171,28.7,-1.6997,3.5828,0.0136
171,28.8,-1.6997,3.5828,0.0136
171,28.9,-1.6997,3.5827,0.0136
171,29,-1.6997,3.5827,0.0137
171,29.1,-1.6997,3.5826,0.0137
171,29.2,-1.6997,3.5825,0.0138
171,29.3,-1.6997,3.5825,0.0138
171,29.4,-1.6997,3.5825,0.0139
171,29.5,-1.6997,3.5824,0.0139
171,29.6,-1.6997,3.5823,0.014
171,29.7,-1.6997,3.5823,0.014
171,29.8,-1.6997,3.5822,0.0141
171,29.9,-1.6997,3.5822,0.0141
171,30,-1.6997,3.5821,0.0142
171,30.1,-1.6997,3.5821,0.0142
171,30.2,-1.6997,3.582,0.0143
171,30.3,-1.6997,3.582,0.0143
171,30.4,-1.6997,3.582,0.0144
171,30.5,-1.6997,3.5819,0.0144
171,30.6,-1.6997,3.5819,0.0144
171,30.7,-1.6997,3.5818,0.0145
171,30.8,-1.6997,3.5818,0.0145
171,30.9,-1.6997,3.5817,0.0146
171,31,-1.6997,3.5817,0.0146
171,31.1,-1.6997,3.5817,0.0147
171,31.2,-1.6997,3.5816,0.0147
171,31.3,-1.6997,3.5815,0.0148
171,31.4,-1.6997,3.5815,0.0148
171,31.5,-1.6997,3.5815,0.0149
171,31.6,-1.6997,3.5814,0.0149
171,31.7,-1.6997,3.5813,0.015
171,31.8,-1.6997,3.5813,0.015
171,31.9,-1.6997,3.5812,0.0151
171,32,-1.6997,3.5812,0.0151
171,32.1,-1.6997,3.5811,0.0152
171,32.2,-1.6997,3.5811,0.0152
171,32.3,-1.6997,3.581,0.0153
171,32.4,-1.6997,3.581,0.0153
171,32.5,-1.6997,3.5809,0.0153
171,32.6,-1.6997,3.5809,0.0154
171,32.7,-1.6997,3.5809,0.0154
171,32.8,-1.6997,3.5808,0.0155
171,32.9,-1.6997,3.5808,0.0155
171,33,-1.6997,3.5807,0.0156
171,33.1,-1.6997,3.5807,0.0156
171,33.2,-1.6997,3.5806,0.0157
171,33.3,-1.6997,3.5806,0.0157
171,33.4,-1.6997,3.5805,0.0158
171,33.5,-1.6997,3.5805,0.0158
171,33.6,-1.6997,3.5804,0.0159
171,33.7,-1.6997,3.5804,0.0159
171,33.8,-1.6997,3.5803,0.016
171,33.9,-1.6997,3.5803,0.016
171,34,-1.6997,3.5803,0.0161
171,34.1,-1.6997,3.5802,0.0161
171,34.2,-1.6997,3.5801,0.0161
171,34.3,-1.6997,3.5801,0.0162
171,34.4,-1.6997,3.5801,0.0162
171,34.5,-1.6997,3.58,0.0163
171,34.6,-1.6997,3.58,0.0163
171,34.7,-1.6997,3.5799,0.0164
171,34.8,-1.6997,3.5798,0.0164
171,34.9,-1.6997,3.5798,0.0165
171,35,-1.6997,3.5798,0.0165
171,35.1,-1.6997,3.5797,0.0166
171,35.2,-1.6997,3.5797,0.0166
171,35.3,-1.6997,3.5796,0.0167
171,35.4,-1.6997,3.5796,0.0167
171,35.5,-1.6997,3.5795,0.0168
171,35.6,-1.6997,3.5795,0.0168
171,35.7,-1.6997,3.5794,0.0169
171,35.8,-1.6997,3.5793,0.0169
171,35.9,-1.6997,3.5793,0.0169
171,36,-1.6997,3.5793,0.017
171,36.1,-1.6997,3.5792,0.017
171,36.2,-1.6997,3.5792,0.0171
171,36.3,-1.6997,3.5791,0.0171
171,36.4,-1.6997,3.5791,0.0172
171,36.5,-1.6997,3.5791,0.0172
171,36.6,-1.6997,3.5791,0.0173
171,36.7,-1.6997,3.579,0.0173
171,36.8,-1.6997,3.5789,0.0174
171,36.9,-1.6997,3.5789,0.0174
171,37,-1.6997,3.5788,0.0175
171,37.1,-1.6997,3.5788,0.0175
