Step,Time,I,E,Q
207,0,-6.796,3.4267,0
207,0.1,-6.796,3.4267,0.0002
207,0.2,-6.7963,3.4239,0.0004
207,0.3,-6.7972,3.4232,0.0006
207,0.4,-6.7977,3.4208,0.0008
207,0.5,-6.798,3.419,0.0009
207,0.6,-6.7982,3.4176,0.0011
207,0.7,-6.7983,3.4164,0.0013
207,0.8,-6.7984,3.4153,0.0015
207,0.9,-6.7985,3.4144,0.0017
207,1,-6.7986,3.4135,0.0019
207,1.1,-6.7986,3.4127,0.0021
207,1.2,-6.7987,3.4119,0.0023
207,1.3,-6.7987,3.4112,0.0025
207,1.4,-6.7988,3.4105,0.0026
207,1.5,-6.7988,3.4099,0.0028
207,1.6,-6.7988,3.4093,0.003
207,1.7,-6.7988,3.4087,0.0032
207,1.8,-6.7988,3.4081,0.0034
207,1.9,-6.7989,3.4076,0.0036
207,2,-6.7989,3.4071,0.0038
207,2.1,-6.7989,3.4066,0.004
207,2.2,-6.7989,3.4061,0.0042
207,2.3,-6.7989,3.4056,0.0043
207,2.4,-6.799,3.4051,0.0045
207,2.5,-6.799,3.4047,0.0047
207,2.6,-6.799,3.4042,0.0049
207,2.7,-6.799,3.4037,0.0051
207,2.8,-6.799,3.4032,0.0053
207,2.9,-6.799,3.4029,0.0055
207,3,-6.799,3.4025,0.0057
207,3.1,-6.799,3.402,0.0059
207,3.2,-6.799,3.4016,0.006
207,3.3,-6.799,3.4012,0.0062
207,3.4,-6.7991,3.4008,0.0064
207,3.5,-6.7991,3.4004,0.0066
207,3.6,-6.7991,3.4,0.0068
207,3.7,-6.7991,3.3996,0.007
207,3.8,-6.7991,3.3992,0.0072
207,3.9,-6.7991,3.3988,0.0074
207,4,-6.7991,3.3985,0.0076
207,4.1,-6.7991,3.3981,0.0077
207,4.2,-6.7991,3.3978,0.0079
207,4.3,-6.7991,3.3974,0.0081
207,4.4,-6.7991,3.3971,0.0083
207,4.5,-6.7991,3.3967,0.0085
207,4.6,-6.7991,3.3964,0.0087
207,4.7,-6.7991,3.396,0.0089
207,4.8,-6.7991,3.3957,0.0091
207,4.9,-6.7991,3.3954,0.0093
207,5,-6.7991,3.3951,0.0094
207,5.1,-6.7991,3.3947,0.0096
207,5.2,-6.7992,3.3944,0.0098
207,5.3,-6.7992,3.3941,0.01
207,5.4,-6.7992,3.3938,0.0102
207,5.5,-6.7992,3.3935,0.0104
207,5.6,-6.7992,3.3932,0.0106
207,5.7,-6.7992,3.3928,0.0108
207,5.8,-6.7992,3.3926,0.011
207,5.9,-6.7992,3.3922,0.0111
207,6,-6.7992,3.3919,0.0113
207,6.1,-6.7992,3.3916,0.0115
207,6.2,-6.7992,3.3914,0.0117
207,6.3,-6.7992,3.391,0.0119
207,6.4,-6.7992,3.3908,0.0121
207,6.5,-6.7992,3.3905,0.0123
207,6.6,-6.7992,3.3902,0.0125
207,6.7,-6.7992,3.3899,0.0127
207,6.8,-6.7992,3.3896,0.0128
207,6.9,-6.7992,3.3893,0.013
207,7,-6.7992,3.3891,0.0132
207,7.1,-6.7992,3.3887,0.0134
207,7.2,-6.7992,3.3885,0.0136
207,7.3,-6.7992,3.3882,0.0138
207,7.4,-6.7992,3.3879,0.014
207,7.5,-6.7992,3.3877,0.0142
207,7.6,-6.7992,3.3874,0.0144
207,7.7,-6.7992,3.3871,0.0145
207,7.8,-6.7992,3.3868,0.0147
