Step,Time,I,E,Q
216,0,6.7971,3.8992,0
216,0.1,6.7971,3.8992,0.0002
216,0.2,6.7973,3.9016,0.0004
216,0.3,6.7979,3.9026,0.0006
216,0.4,6.7982,3.9048,0.0008
216,0.5,6.7985,3.9065,0.0009
216,0.6,6.7986,3.9079,0.0011
216,0.7,6.7987,3.9091,0.0013
216,0.8,6.7988,3.9101,0.0015
216,0.9,6.7989,3.9111,0.0017
216,1,6.799,3.912,0.0019
216,1.1,6.799,3.9129,0.0021
216,1.2,6.799,3.9136,0.0023
216,1.3,6.7991,3.9144,0.0025
216,1.4,6.7991,3.9151,0.0026
216,1.5,6.7991,3.9158,0.0028
216,1.6,6.7991,3.9164,0.003
216,1.7,6.7992,3.917,0.0032
216,1.8,6.7992,3.9176,0.0034
216,1.9,6.7992,3.9181,0.0036
216,2,6.7992,3.9187,0.0038
216,2.1,6.7992,3.9192,0.004
216,2.2,6.7992,3.9197,0.0042
216,2.3,6.7993,3.9202,0.0043
216,2.4,6.7993,3.9207,0.0045
216,2.5,6.7993,3.9211,0.0047
216,2.6,6.7993,3.9216,0.0049
216,2.7,6.7993,3.922,0.0051
216,2.8,6.7993,3.9225,0.0053
216,2.9,6.7993,3.9229,0.0055
216,3,6.7993,3.9233,0.0057
216,3.1,6.7993,3.9237,0.0059
216,3.2,6.7993,3.9241,0.006
216,3.3,6.7993,3.9245,0.0062
216,3.4,6.7993,3.9249,0.0064
216,3.5,6.7994,3.9253,0.0066
216,3.6,6.7994,3.9256,0.0068
216,3.7,6.7994,3.926,0.007
216,3.8,6.7994,3.9263,0.0072
216,3.9,6.7994,3.9267,0.0074
216,4,6.7994,3.927,0.0076
216,4.1,6.7994,3.9274,0.0077
216,4.2,6.7994,3.9277,0.0079
216,4.3,6.7994,3.9281,0.0081
216,4.4,6.7994,3.9284,0.0083
216,4.5,6.7994,3.9287,0.0085
216,4.6,6.7994,3.929,0.0087
216,4.7,6.7994,3.9294,0.0089
216,4.8,6.7994,3.9297,0.0091
216,4.9,6.7994,3.93,0.0093
216,5,6.7994,3.9302,0.0094
216,5.1,6.7994,3.9306,0.0096
216,5.2,6.7994,3.9309,0.0098
216,5.3,6.7994,3.9312,0.01
216,5.4,6.7994,3.9315,0.0102
216,5.5,6.7994,3.9318,0.0104
216,5.6,6.7994,3.9321,0.0106
216,5.7,6.7995,3.9323,0.0108
216,5.8,6.7995,3.9327,0.011
216,5.9,6.7995,3.933,0.0111
216,6,6.7995,3.9333,0.0113
216,6.1,6.7995,3.9335,0.0115
216,6.2,6.7995,3.9338,0.0117
216,6.3,6.7995,3.934,0.0119
216,6.4,6.7995,3.9343,0.0121
216,6.5,6.7995,3.9346,0.0123
216,6.6,6.7995,3.9349,0.0125
216,6.7,6.7995,3.9352,0.0127
216,6.8,6.7995,3.9355,0.0128
216,6.9,6.7995,3.9357,0.013
216,7,6.7995,3.936,0.0132
216,7.1,6.7995,3.9362,0.0134
216,7.2,6.7995,3.9365,0.0136
216,7.3,6.7995,3.9368,0.0138
216,7.4,6.7995,3.937,0.014
216,7.5,6.7995,3.9373,0.0142
216,7.6,6.7995,3.9375,0.0144
216,7.7,6.7995,3.9378,0.0145
216,7.8,6.7995,3.9381,0.0147
216,7.9,6.7995,3.9383,0.0149
216,8,6.7995,3.9386,0.0151
216,8.1,6.7995,3.9388,0.0153
216,8.2,6.7995,3.939,0.0155
216,8.3,6.7995,3.9393,0.0157
216,8.4,6.7995,3.9395,0.0159
216,8.5,6.7995,3.9398,0.0161
216,8.6,6.7994,3.94,0.0162
216,8.7,6.7994,3.9403,0.0164
216,8.8,6.7994,3.9405,0.0166
216,8.9,6.7994,3.9408,0.0168
216,9,6.7994,3.941,0.017
216,9.1,6.7994,3.9412,0.0172
216,9.2,6.7994,3.9414,0.0174
216,9.3,6.7994,3.9417,0.0176
216,9.4,6.7994,3.9419,0.0178
216,9.5,6.7994,3.9422,0.0179
216,9.6,6.7994,3.9424,0.0181
216,9.7,6.7994,3.9426,0.0183
216,9.8,6.7994,3.9429,0.0185
216,9.9,6.7994,3.9431,0.0187
216,10,6.7994,3.9433,0.0189
216,10.1,6.7994,3.9436,0.0191
216,10.2,6.7994,3.9438,0.0193
216,10.3,6.7994,3.944,0.0195
