Step,Time,I,E,Q
26,0,1.6974,3.8057,0
26,0.1,1.6974,3.8057,0
26,0.2,1.6979,3.8063,0.0001
26,0.3,1.6985,3.8067,0.0001
26,0.4,1.6988,3.8072,0.0002
26,0.5,1.699,3.8077,0.0002
26,0.6,1.6992,3.8081,0.0003
26,0.7,1.6993,3.8085,0.0003
26,0.8,1.6993,3.8087,0.0004
26,0.9,1.6994,3.809,0.0004
26,1,1.6994,3.8093,0.0005
26,1.1,1.6995,3.8095,0.0005
26,1.2,1.6995,3.8097,0.0006
26,1.3,1.6995,3.81,0.0006
26,1.4,1.6996,3.8102,0.0007
26,1.5,1.6996,3.8103,0.0007
26,1.6,1.6996,3.8105,0.0008
26,1.7,1.6996,3.8107,0.0008
26,1.8,1.6996,3.8109,0.0008
26,1.9,1.6996,3.811,0.0009
26,2,1.6996,3.8112,0.0009
26,2.1,1.6996,3.8113,0.001
26,2.2,1.6996,3.8115,0.001
26,2.3,1.6997,3.8117,0.0011
26,2.4,1.6997,3.8118,0.0011
26,2.5,1.6997,3.812,0.0012
26,2.6,1.6997,3.8121,0.0012
26,2.7,1.6997,3.8123,0.0013
26,2.8,1.6997,3.8124,0.0013
26,2.9,1.6997,3.8125,0.0014
26,3,1.6997,3.8126,0.0014
26,3.1,1.6997,3.8127,0.0015
26,3.2,1.6997,3.8129,0.0015
26,3.3,1.6997,3.813,0.0016
26,3.4,1.6997,3.8131,0.0016
26,3.5,1.6997,3.8133,0.0017
26,3.6,1.6997,3.8134,0.0017
26,3.7,1.6997,3.8135,0.0017
26,3.8,1.6997,3.8136,0.0018
26,3.9,1.6997,3.8138,0.0018
26,4,1.6997,3.8138,0.0019
26,4.1,1.6997,3.814,0.0019
26,4.2,1.6997,3.8141,0.002
26,4.3,1.6997,3.8142,0.002
26,4.4,1.6997,3.8143,0.0021
26,4.5,1.6997,3.8144,0.0021
26,4.6,1.6997,3.8145,0.0022
26,4.7,1.6998,3.8146,0.0022
26,4.8,1.6998,3.8147,0.0023
26,4.9,1.6998,3.8148,0.0023
26,5,1.6998,3.8149,0.0024
26,5.1,1.6998,3.815,0.0024
26,5.2,1.6998,3.8151,0.0025
26,5.3,1.6998,3.8152,0.0025
26,5.4,1.6998,3.8153,0.0025
26,5.5,1.6997,3.8154,0.0026
26,5.6,1.6997,3.8155,0.0026
26,5.7,1.6997,3.8156,0.0027
26,5.8,1.6997,3.8157,0.0027
26,5.9,1.6998,3.8158,0.0028
26,6,1.6998,3.8159,0.0028
26,6.1,1.6997,3.816,0.0029
26,6.2,1.6997,3.816,0.0029
26,6.3,1.6997,3.8161,0.003
26,6.4,1.6997,3.8162,0.003
26,6.5,1.6997,3.8163,0.0031
26,6.6,1.6997,3.8164,0.0031
26,6.7,1.6998,3.8165,0.0032
26,6.8,1.6998,3.8166,0.0032
26,6.9,1.6998,3.8167,0.0033
26,7,1.6998,3.8167,0.0033
26,7.1,1.6998,3.8168,0.0034
26,7.2,1.6998,3.8169,0.0034
26,7.3,1.6998,3.817,0.0034
26,7.4,1.6998,3.8171,0.0035
26,7.5,1.6998,3.8172,0.0035
26,7.6,1.6998,3.8173,0.0036
26,7.7,1.6998,3.8173,0.0036
26,7.8,1.6998,3.8174,0.0037
26,7.9,1.6998,3.8175,0.0037
26,8,1.6998,3.8176,0.0038
26,8.1,1.6998,3.8177,0.0038
26,8.2,1.6998,3.8178,0.0039
26,8.3,1.6998,3.8178,0.0039
26,8.4,1.6998,3.8179,0.004
26,8.5,1.6998,3.818,0.004
26,8.6,1.6998,3.8181,0.0041
26,8.7,1.6998,3.8181,0.0041
26,8.8,1.6998,3.8182,0.0042
26,8.9,1.6998,3.8183,0.0042
26,9,1.6998,3.8184,0.0042
26,9.1,1.6998,3.8184,0.0043
26,9.2,1.6998,3.8185,0.0043
26,9.3,1.6998,3.8186,0.0044
26,9.4,1.6998,3.8186,0.0044
26,9.5,1.6998,3.8187,0.0045
26,9.6,1.6998,3.8188,0.0045
26,9.7,1.6998,3.8189,0.0046
26,9.8,1.6998,3.8189,0.0046
26,9.9,1.6998,3.819,0.0047
26,10,1.6998,3.8191,0.0047
26,10.1,1.6998,3.8192,0.0048
26,10.2,1.6998,3.8193,0.0048
26,10.3,1.6998,3.8193,0.0049
26,10.4,1.6998,3.8194,0.0049
26,10.5,1.6998,3.8195,0.005
26,10.6,1.6998,3.8196,0.005
26,10.7,1.6998,3.8196,0.0051
26,10.8,1.6998,3.8197,0.0051
26,10.9,1.6998,3.8198,0.0051
26,11,1.6998,3.8198,0.0052
26,11.1,1.6998,3.8199,0.0052
26,11.2,1.6998,3.82,0.0053
26,11.3,1.6998,3.82,0.0053
26,11.4,1.6998,3.8201,0.0054
26,11.5,1.6998,3.8202,0.0054
26,11.6,1.6998,3.8202,0.0055
26,11.7,1.6998,3.8203,0.0055
26,11.8,1.6998,3.8204,0.0056
26,11.9,1.6998,3.8204,0.0056
26,12,1.6998,3.8205,0.0057
26,12.1,1.6998,3.8205,0.0057
26,12.2,1.6998,3.8207,0.0058
26,12.3,1.6998,3.8207,0.0058
26,12.4,1.6998,3.8208,0.0059
26,12.5,1.6998,3.8208,0.0059
26,12.6,1.6998,3.8209,0.0059
26,12.7,1.6998,3.821,0.006
26,12.8,1.6998,3.8211,0.006
26,12.9,1.6998,3.8212,0.0061
26,13,1.6998,3.8212,0.0061
26,13.1,1.6998,3.8213,0.0062
26,13.2,1.6998,3.8213,0.0062
26,13.3,1.6998,3.8214,0.0063
26,13.4,1.6998,3.8215,0.0063
26,13.5,1.6998,3.8215,0.0064
26,13.6,1.6998,3.8216,0.0064
26,13.7,1.6998,3.8217,0.0065
26,13.8,1.6998,3.8217,0.0065
26,13.9,1.6998,3.8218,0.0066
26,14,1.6998,3.8219,0.0066
26,14.1,1.6998,3.8219,0.0067
26,14.2,1.6998,3.822,0.0067
26,14.3,1.6998,3.8221,0.0068
26,14.4,1.6998,3.8221,0.0068
26,14.5,1.6998,3.8222,0.0068
26,14.6,1.6998,3.8223,0.0069
26,14.7,1.6998,3.8223,0.0069
26,14.8,1.6998,3.8224,0.007
26,14.9,1.6998,3.8224,0.007
26,15,1.6998,3.8226,0.0071
26,15.1,1.6998,3.8226,0.0071
26,15.2,1.6998,3.8226,0.0072
26,15.3,1.6998,3.8227,0.0072
26,15.4,1.6998,3.8227,0.0073
26,15.5,1.6998,3.8228,0.0073
26,15.6,1.6998,3.8229,0.0074
26,15.7,1.6998,3.823,0.0074
26,15.8,1.6998,3.823,0.0075
26,15.9,1.6998,3.8231,0.0075
26,16,1.6998,3.8231,0.0076
26,16.1,1.6998,3.8232,0.0076
26,16.2,1.6998,3.8232,0.0076
26,16.3,1.6998,3.8233,0.0077
26,16.4,1.6998,3.8233,0.0077
26,16.5,1.6998,3.8234,0.0078
26,16.6,1.6998,3.8235,0.0078
26,16.7,1.6998,3.8235,0.0079
26,16.8,1.6998,3.8236,0.0079
26,16.9,1.6998,3.8236,0.008
26,17,1.6998,3.8237,0.008
26,17.1,1.6998,3.8238,0.0081
26,17.2,1.6998,3.8238,0.0081
26,17.3,1.6998,3.8239,0.0082
26,17.4,1.6998,3.824,0.0082
26,17.5,1.6998,3.824,0.0083
26,17.6,1.6998,3.8241,0.0083
26,17.7,1.6998,3.8242,0.0084
26,17.8,1.6998,3.8242,0.0084
26,17.9,1.6998,3.8243,0.0085
26,18,1.6998,3.8243,0.0085
26,18.1,1.6998,3.8244,0.0085
26,18.2,1.6998,3.8244,0.0086
26,18.3,1.6998,3.8245,0.0086
26,18.4,1.6998,3.8246,0.0087
26,18.5,1.6998,3.8246,0.0087
26,18.6,1.6998,3.8247,0.0088
26,18.7,1.6998,3.8247,0.0088
26,18.8,1.6998,3.8248,0.0089
26,18.9,1.6998,3.8248,0.0089
26,19,1.6998,3.8249,0.009
26,19.1,1.6998,3.8249,0.009
26,19.2,1.6998,3.825,0.0091
26,19.3,1.6998,3.8251,0.0091
26,19.4,1.6998,3.8252,0.0092
26,19.5,1.6998,3.8252,0.0092
26,19.6,1.6997,3.8252,0.0093
26,19.7,1.6997,3.8253,0.0093
26,19.8,1.6997,3.8254,0.0093
26,19.9,1.6997,3.8254,0.0094
26,20,1.6997,3.8254,0.0094
26,20.1,1.6997,3.8255,0.0095
26,20.2,1.6997,3.8256,0.0095
26,20.3,1.6997,3.8256,0.0096
26,20.4,1.6997,3.8257,0.0096
26,20.5,1.6997,3.8257,0.0097
26,20.6,1.6997,3.8258,0.0097
26,20.7,1.6997,3.8258,0.0098
26,20.8,1.6997,3.8259,0.0098
26,20.9,1.6997,3.8259,0.0099
26,21,1.6997,3.826,0.0099
26,21.1,1.6997,3.826,0.01
26,21.2,1.6997,3.8261,0.01
26,21.3,1.6998,3.8261,0.0101
26,21.4,1.6998,3.8262,0.0101
26,21.5,1.6998,3.8262,0.0102
26,21.6,1.6998,3.8263,0.0102
26,21.7,1.6998,3.8264,0.0102
26,21.8,1.6998,3.8264,0.0103
