Step,Time,I,E,Q
106,0,1.6986,3.746,0
106,0.1,1.6986,3.746,0
106,0.2,1.6988,3.7465,0.0001
106,0.3,1.6991,3.7469,0.0001
106,0.4,1.6993,3.7474,0.0002
106,0.5,1.6994,3.7479,0.0002
106,0.6,1.6995,3.7482,0.0003
106,0.7,1.6995,3.7486,0.0003
106,0.8,1.6996,3.7488,0.0004
106,0.9,1.6996,3.749,0.0004
106,1,1.6996,3.7493,0.0005
106,1.1,1.6996,3.7494,0.0005
106,1.2,1.6997,3.7497,0.0006
106,1.3,1.6997,3.7499,0.0006
106,1.4,1.6997,3.7501,0.0007
106,1.5,1.6997,3.7503,0.0007
106,1.6,1.6997,3.7505,0.0008
106,1.7,1.6997,3.7506,0.0008
106,1.8,1.6997,3.7508,0.0008
106,1.9,1.6997,3.7509,0.0009
106,2,1.6997,3.7511,0.0009
106,2.1,1.6997,3.7513,0.001
106,2.2,1.6997,3.7514,0.001
106,2.3,1.6998,3.7515,0.0011
106,2.4,1.6998,3.7517,0.0011
106,2.5,1.6998,3.7519,0.0012
106,2.6,1.6998,3.752,0.0012
106,2.7,1.6998,3.7521,0.0013
106,2.8,1.6998,3.7522,0.0013
106,2.9,1.6998,3.7523,0.0014
106,3,1.6998,3.7525,0.0014
106,3.1,1.6998,3.7526,0.0015
106,3.2,1.6998,3.7527,0.0015
106,3.3,1.6998,3.7528,0.0016
106,3.4,1.6998,3.753,0.0016
106,3.5,1.6998,3.7531,0.0017
106,3.6,1.6998,3.7531,0.0017
106,3.7,1.6998,3.7533,0.0017
106,3.8,1.6998,3.7534,0.0018
106,3.9,1.6998,3.7535,0.0018
106,4,1.6998,3.7536,0.0019
106,4.1,1.6998,3.7537,0.0019
106,4.2,1.6998,3.7538,0.002
106,4.3,1.6998,3.7539,0.002
106,4.4,1.6998,3.7541,0.0021
106,4.5,1.6998,3.7542,0.0021
106,4.6,1.6998,3.7543,0.0022
106,4.7,1.6998,3.7544,0.0022
106,4.8,1.6998,3.7545,0.0023
106,4.9,1.6998,3.7546,0.0023
106,5,1.6998,3.7546,0.0024
106,5.1,1.6998,3.7547,0.0024
106,5.2,1.6998,3.7549,0.0025
106,5.3,1.6998,3.755,0.0025
106,5.4,1.6998,3.7551,0.0025
106,5.5,1.6998,3.7551,0.0026
106,5.6,1.6998,3.7552,0.0026
106,5.7,1.6998,3.7553,0.0027
106,5.8,1.6999,3.7555,0.0027
106,5.9,1.6999,3.7556,0.0028
106,6,1.6999,3.7556,0.0028
106,6.1,1.6999,3.7557,0.0029
106,6.2,1.6999,3.7558,0.0029
106,6.3,1.6999,3.7559,0.003
106,6.4,1.6999,3.756,0.003
106,6.5,1.6999,3.7561,0.0031
106,6.6,1.6999,3.7561,0.0031
106,6.7,1.6999,3.7563,0.0032
106,6.8,1.6999,3.7564,0.0032
106,6.9,1.6999,3.7564,0.0033
106,7,1.6999,3.7565,0.0033
106,7.1,1.6999,3.7566,0.0034
106,7.2,1.6999,3.7567,0.0034
106,7.3,1.6998,3.7568,0.0034
106,7.4,1.6998,3.7568,0.0035
106,7.5,1.6998,3.7569,0.0035
106,7.6,1.6998,3.757,0.0036
106,7.7,1.6998,3.7571,0.0036
106,7.8,1.6998,3.7572,0.0037
106,7.9,1.6998,3.7573,0.0037
106,8,1.6998,3.7573,0.0038
106,8.1,1.6998,3.7574,0.0038
106,8.2,1.6998,3.7575,0.0039
106,8.3,1.6998,3.7575,0.0039
106,8.4,1.6998,3.7576,0.004
106,8.5,1.6998,3.7577,0.004
106,8.6,1.6998,3.7577,0.0041
106,8.7,1.6998,3.7578,0.0041
106,8.8,1.6998,3.7579,0.0042
106,8.9,1.6998,3.758,0.0042
106,9,1.6998,3.7581,0.0042
106,9.1,1.6998,3.7581,0.0043
106,9.2,1.6998,3.7582,0.0043
106,9.3,1.6998,3.7583,0.0044
106,9.4,1.6998,3.7584,0.0044
106,9.5,1.6998,3.7584,0.0045
106,9.6,1.6998,3.7585,0.0045
106,9.7,1.6998,3.7586,0.0046
106,9.8,1.6998,3.7586,0.0046
106,9.9,1.6998,3.7587,0.0047
106,10,1.6998,3.7587,0.0047
106,10.1,1.6998,3.7588,0.0048
106,10.2,1.6998,3.7589,0.0048
106,10.3,1.6998,3.759,0.0049
106,10.4,1.6998,3.7591,0.0049
106,10.5,1.6998,3.7591,0.005
106,10.6,1.6998,3.7592,0.005
106,10.7,1.6998,3.7592,0.0051
106,10.8,1.6998,3.7593,0.0051
106,10.9,1.6998,3.7594,0.0051
106,11,1.6998,3.7594,0.0052
106,11.1,1.6998,3.7595,0.0052
106,11.2,1.6998,3.7596,0.0053
106,11.3,1.6998,3.7596,0.0053
106,11.4,1.6998,3.7597,0.0054
106,11.5,1.6998,3.7598,0.0054
106,11.6,1.6998,3.7599,0.0055
106,11.7,1.6998,3.7599,0.0055
106,11.8,1.6998,3.76,0.0056
106,11.9,1.6998,3.76,0.0056
106,12,1.6998,3.7601,0.0057
106,12.1,1.6998,3.7602,0.0057
106,12.2,1.6998,3.7603,0.0058
106,12.3,1.6998,3.7603,0.0058
106,12.4,1.6998,3.7603,0.0059
106,12.5,1.6998,3.7604,0.0059
106,12.6,1.6998,3.7605,0.0059
106,12.7,1.6998,3.7606,0.006
106,12.8,1.6998,3.7606,0.006
106,12.9,1.6999,3.7607,0.0061
106,13,1.6999,3.7607,0.0061
106,13.1,1.6999,3.7608,0.0062
106,13.2,1.6999,3.7609,0.0062
106,13.3,1.6999,3.761,0.0063
106,13.4,1.6999,3.7611,0.0063
106,13.5,1.6998,3.7611,0.0064
106,13.6,1.6998,3.7612,0.0064
106,13.7,1.6998,3.7612,0.0065
106,13.8,1.6998,3.7613,0.0065
106,13.9,1.6999,3.7613,0.0066
106,14,1.6999,3.7614,0.0066
106,14.1,1.6999,3.7615,0.0067
106,14.2,1.6999,3.7615,0.0067
106,14.3,1.6999,3.7616,0.0068
106,14.4,1.6999,3.7616,0.0068
106,14.5,1.6999,3.7617,0.0068
106,14.6,1.6999,3.7617,0.0069
106,14.7,1.6999,3.7618,0.0069
106,14.8,1.6999,3.7619,0.007
106,14.9,1.6999,3.7619,0.007
106,15,1.6999,3.762,0.0071
106,15.1,1.6999,3.762,0.0071
106,15.2,1.6999,3.7621,0.0072
106,15.3,1.6999,3.7621,0.0072
106,15.4,1.6999,3.7622,0.0073
106,15.5,1.6999,3.7623,0.0073
106,15.6,1.6999,3.7623,0.0074
106,15.7,1.6999,3.7624,0.0074
106,15.8,1.6999,3.7624,0.0075
106,15.9,1.6999,3.7624,0.0075
106,16,1.6999,3.7625,0.0076
106,16.1,1.6999,3.7626,0.0076
106,16.2,1.6999,3.7626,0.0076
106,16.3,1.6998,3.7627,0.0077
106,16.4,1.6998,3.7627,0.0077
106,16.5,1.6998,3.7628,0.0078
106,16.6,1.6999,3.7628,0.0078
106,16.7,1.6999,3.7629,0.0079
106,16.8,1.6999,3.763,0.0079
106,16.9,1.6999,3.7631,0.008
106,17,1.6999,3.7631,0.008
106,17.1,1.6999,3.7631,0.0081
106,17.2,1.6998,3.7632,0.0081
106,17.3,1.6998,3.7633,0.0082
106,17.4,1.6998,3.7633,0.0082
106,17.5,1.6998,3.7633,0.0083
106,17.6,1.6998,3.7634,0.0083
106,17.7,1.6998,3.7635,0.0084
106,17.8,1.6998,3.7635,0.0084
106,17.9,1.6998,3.7636,0.0085
106,18,1.6998,3.7636,0.0085
106,18.1,1.6998,3.7637,0.0085
106,18.2,1.6998,3.7637,0.0086
106,18.3,1.6998,3.7637,0.0086
106,18.4,1.6998,3.7638,0.0087
106,18.5,1.6998,3.7638,0.0087
106,18.6,1.6998,3.764,0.0088
106,18.7,1.6998,3.764,0.0088
106,18.8,1.6998,3.764,0.0089
106,18.9,1.6998,3.7641,0.0089
106,19,1.6998,3.7641,0.009
106,19.1,1.6998,3.7641,0.009
106,19.2,1.6998,3.7642,0.0091
106,19.3,1.6998,3.7643,0.0091
106,19.4,1.6998,3.7643,0.0092
106,19.5,1.6998,3.7644,0.0092
106,19.6,1.6998,3.7644,0.0093
106,19.7,1.6998,3.7645,0.0093
106,19.8,1.6998,3.7645,0.0093
106,19.9,1.6998,3.7645,0.0094
106,20,1.6998,3.7646,0.0094
106,20.1,1.6998,3.7647,0.0095
106,20.2,1.6998,3.7647,0.0095
106,20.3,1.6998,3.7647,0.0096
106,20.4,1.6998,3.7648,0.0096
106,20.5,1.6998,3.7648,0.0097
106,20.6,1.6998,3.7649,0.0097
106,20.7,1.6998,3.7649,0.0098
106,20.8,1.6998,3.765,0.0098
106,20.9,1.6998,3.7651,0.0099
106,21,1.6998,3.7651,0.0099
106,21.1,1.6998,3.7651,0.01
106,21.2,1.6998,3.7652,0.01
106,21.3,1.6998,3.7652,0.0101
106,21.4,1.6998,3.7653,0.0101
106,21.5,1.6998,3.7654,0.0102
106,21.6,1.6998,3.7654,0.0102
106,21.7,1.6998,3.7654,0.0102
106,21.8,1.6998,3.7655,0.0103
106,21.9,1.6998,3.7655,0.0103
106,22,1.6998,3.7656,0.0104
106,22.1,1.6998,3.7656,0.0104
106,22.2,1.6998,3.7656,0.0105
106,22.3,1.6998,3.7657,0.0105
106,22.4,1.6998,3.7657,0.0106
106,22.5,1.6998,3.7657,0.0106
106,22.6,1.6998,3.7658,0.0107
106,22.7,1.6998,3.7658,0.0107
106,22.8,1.6998,3.7659,0.0108
106,22.9,1.6998,3.7659,0.0108
106,23,1.6998,3.766,0.0109
106,23.1,1.6998,3.766,0.0109
106,23.2,1.6998,3.7661,0.011
106,23.3,1.6998,3.7661,0.011
106,23.4,1.6998,3.7662,0.011
106,23.5,1.6998,3.7662,0.0111
106,23.6,1.6998,3.7663,0.0111
106,23.7,1.6998,3.7663,0.0112
106,23.8,1.6998,3.7664,0.0112
106,23.9,1.6998,3.7664,0.0113
106,24,1.6998,3.7664,0.0113
106,24.1,1.6998,3.7665,0.0114
106,24.2,1.6998,3.7665,0.0114
106,24.3,1.6998,3.7665,0.0115
106,24.4,1.6998,3.7666,0.0115
106,24.5,1.6998,3.7666,0.0116
106,24.6,1.6998,3.7667,0.0116
106,24.7,1.6998,3.7667,0.0117
106,24.8,1.6998,3.7667,0.0117
106,24.9,1.6999,3.7668,0.0118
106,25,1.6999,3.7668,0.0118
106,25.1,1.6999,3.7669,0.0119
106,25.2,1.6999,3.7669,0.0119
106,25.3,1.6999,3.767,0.0119
106,25.4,1.6999,3.767,0.012
106,25.5,1.6999,3.767,0.012
106,25.6,1.6999,3.7671,0.0121
106,25.7,1.6999,3.7671,0.0121
106,25.8,1.6999,3.7672,0.0122
106,25.9,1.6999,3.7672,0.0122
106,26,1.6999,3.7673,0.0123
106,26.1,1.6999,3.7673,0.0123
106,26.2,1.6999,3.7674,0.0124
106,26.3,1.6999,3.7674,0.0124
106,26.4,1.6999,3.7675,0.0125
106,26.5,1.6999,3.7675,0.0125
106,26.6,1.6999,3.7675,0.0126
106,26.7,1.6999,3.7675,0.0126
106,26.8,1.6999,3.7676,0.0127
106,26.9,1.6999,3.7676,0.0127
106,27,1.6999,3.7677,0.0127
106,27.1,1.6999,3.7677,0.0128
106,27.2,1.6999,3.7678,0.0128
106,27.3,1.6999,3.7678,0.0129
106,27.4,1.6999,3.7679,0.0129
106,27.5,1.6999,3.7679,0.013
106,27.6,1.6999,3.7679,0.013
106,27.7,1.6999,3.768,0.0131
106,27.8,1.6999,3.768,0.0131
106,27.9,1.6999,3.7681,0.0132
106,28,1.6999,3.7681,0.0132
106,28.1,1.6999,3.7682,0.0133
106,28.2,1.6999,3.7682,0.0133
106,28.3,1.6999,3.7682,0.0134
