Step,Time,I,E,Q
85,0,-1.6986,3.6498,0
85,0.1,-1.6986,3.6498,0
85,0.2,-1.6987,3.6493,0.0001
85,0.3,-1.699,3.6491,0.0001
85,0.4,-1.6992,3.6486,0.0002
85,0.5,-1.6993,3.6481,0.0002
85,0.6,-1.6993,3.6478,0.0003
85,0.7,-1.6994,3.6475,0.0003
85,0.8,-1.6994,3.6472,0.0004
85,0.9,-1.6995,3.647,0.0004
85,1,-1.6995,3.6467,0.0005
85,1.1,-1.6995,3.6465,0.0005
85,1.2,-1.6995,3.6462,0.0006
85,1.3,-1.6995,3.6461,0.0006
85,1.4,-1.6996,3.6459,0.0007
85,1.5,-1.6996,3.6457,0.0007
85,1.6,-1.6996,3.6456,0.0008
85,1.7,-1.6996,3.6454,0.0008
85,1.8,-1.6996,3.6452,0.0008
85,1.9,-1.6996,3.6451,0.0009
85,2,-1.6996,3.6449,0.0009
85,2.1,-1.6996,3.6448,0.001
85,2.2,-1.6996,3.6446,0.001
85,2.3,-1.6996,3.6445,0.0011
85,2.4,-1.6996,3.6443,0.0011
85,2.5,-1.6996,3.6442,0.0012
85,2.6,-1.6996,3.644,0.0012
85,2.7,-1.6997,3.6439,0.0013
85,2.8,-1.6997,3.6438,0.0013
85,2.9,-1.6997,3.6436,0.0014
85,3,-1.6997,3.6435,0.0014
85,3.1,-1.6997,3.6434,0.0015
85,3.2,-1.6997,3.6433,0.0015
85,3.3,-1.6997,3.6431,0.0016
85,3.4,-1.6997,3.643,0.0016
85,3.5,-1.6997,3.6429,0.0017
85,3.6,-1.6997,3.6428,0.0017
85,3.7,-1.6997,3.6426,0.0017
85,3.8,-1.6997,3.6425,0.0018
85,3.9,-1.6997,3.6424,0.0018
85,4,-1.6997,3.6423,0.0019
85,4.1,-1.6997,3.6422,0.0019
85,4.2,-1.6997,3.6421,0.002
85,4.3,-1.6997,3.642,0.002
85,4.4,-1.6997,3.6419,0.0021
85,4.5,-1.6997,3.6418,0.0021
85,4.6,-1.6997,3.6417,0.0022
85,4.7,-1.6997,3.6415,0.0022
85,4.8,-1.6997,3.6414,0.0023
85,4.9,-1.6997,3.6413,0.0023
85,5,-1.6997,3.6412,0.0024
85,5.1,-1.6997,3.6411,0.0024
85,5.2,-1.6997,3.641,0.0025
85,5.3,-1.6997,3.6409,0.0025
85,5.4,-1.6997,3.6408,0.0025
85,5.5,-1.6997,3.6407,0.0026
85,5.6,-1.6997,3.6406,0.0026
85,5.7,-1.6997,3.6405,0.0027
85,5.8,-1.6997,3.6404,0.0027
85,5.9,-1.6997,3.6403,0.0028
85,6,-1.6997,3.6402,0.0028
85,6.1,-1.6997,3.6401,0.0029
85,6.2,-1.6997,3.64,0.0029
85,6.3,-1.6997,3.6399,0.003
85,6.4,-1.6997,3.6398,0.003
85,6.5,-1.6997,3.6397,0.0031
85,6.6,-1.6997,3.6396,0.0031
85,6.7,-1.6997,3.6396,0.0032
85,6.8,-1.6997,3.6394,0.0032
85,6.9,-1.6997,3.6393,0.0033
85,7,-1.6997,3.6393,0.0033
85,7.1,-1.6997,3.6392,0.0034
85,7.2,-1.6997,3.6391,0.0034
85,7.3,-1.6997,3.6389,0.0034
85,7.4,-1.6997,3.6389,0.0035
85,7.5,-1.6997,3.6388,0.0035
85,7.6,-1.6997,3.6387,0.0036
85,7.7,-1.6997,3.6386,0.0036
85,7.8,-1.6997,3.6386,0.0037
85,7.9,-1.6997,3.6385,0.0037
85,8,-1.6997,3.6384,0.0038
85,8.1,-1.6997,3.6383,0.0038
85,8.2,-1.6997,3.6382,0.0039
85,8.3,-1.6997,3.6382,0.0039
85,8.4,-1.6997,3.6381,0.004
85,8.5,-1.6997,3.638,0.004
85,8.6,-1.6997,3.6379,0.0041
85,8.7,-1.6997,3.6378,0.0041
85,8.8,-1.6997,3.6377,0.0042
85,8.9,-1.6997,3.6377,0.0042
85,9,-1.6997,3.6376,0.0042
85,9.1,-1.6997,3.6375,0.0043
85,9.2,-1.6997,3.6374,0.0043
85,9.3,-1.6997,3.6373,0.0044
85,9.4,-1.6997,3.6372,0.0044
85,9.5,-1.6997,3.6371,0.0045
85,9.6,-1.6997,3.637,0.0045
85,9.7,-1.6997,3.637,0.0046
85,9.8,-1.6997,3.6369,0.0046
85,9.9,-1.6997,3.6368,0.0047
85,10,-1.6997,3.6367,0.0047
85,10.1,-1.6997,3.6366,0.0048
85,10.2,-1.6997,3.6366,0.0048
85,10.3,-1.6997,3.6365,0.0049
85,10.4,-1.6997,3.6364,0.0049
85,10.5,-1.6997,3.6364,0.005
85,10.6,-1.6997,3.6362,0.005
85,10.7,-1.6997,3.6362,0.0051
85,10.8,-1.6997,3.6361,0.0051
