Step,Time,I,E,Q
82,0,1.6987,3.7625,0
82,0.1,1.6987,3.7625,0
82,0.2,1.6988,3.763,0.0001
82,0.3,1.6992,3.7633,0.0001
82,0.4,1.6993,3.7638,0.0002
82,0.5,1.6994,3.7642,0.0002
82,0.6,1.6995,3.7646,0.0003
82,0.7,1.6996,3.7648,0.0003
82,0.8,1.6996,3.7652,0.0004
82,0.9,1.6996,3.7654,0.0004
82,1,1.6997,3.7656,0.0005
82,1.1,1.6997,3.7659,0.0005
82,1.2,1.6997,3.7661,0.0006
82,1.3,1.6997,3.7663,0.0006
82,1.4,1.6997,3.7665,0.0007
82,1.5,1.6997,3.7666,0.0007
82,1.6,1.6997,3.7668,0.0008
82,1.7,1.6997,3.767,0.0008
82,1.8,1.6997,3.7671,0.0008
82,1.9,1.6997,3.7673,0.0009
82,2,1.6997,3.7675,0.0009
82,2.1,1.6997,3.7676,0.001
82,2.2,1.6998,3.7677,0.001
82,2.3,1.6998,3.7679,0.0011
82,2.4,1.6998,3.768,0.0011
82,2.5,1.6998,3.7682,0.0012
82,2.6,1.6998,3.7683,0.0012
82,2.7,1.6998,3.7685,0.0013
82,2.8,1.6998,3.7685,0.0013
82,2.9,1.6998,3.7687,0.0014
82,3,1.6998,3.7688,0.0014
82,3.1,1.6998,3.7689,0.0015
82,3.2,1.6998,3.7691,0.0015
82,3.3,1.6998,3.7692,0.0016
82,3.4,1.6998,3.7693,0.0016
82,3.5,1.6998,3.7694,0.0017
82,3.6,1.6998,3.7695,0.0017
82,3.7,1.6998,3.7696,0.0017
82,3.8,1.6998,3.7698,0.0018
82,3.9,1.6998,3.7699,0.0018
82,4,1.6998,3.77,0.0019
82,4.1,1.6998,3.7701,0.0019
82,4.2,1.6999,3.7702,0.002
82,4.3,1.6999,3.7703,0.002
82,4.4,1.6999,3.7704,0.0021
82,4.5,1.6999,3.7705,0.0021
82,4.6,1.6999,3.7706,0.0022
82,4.7,1.6999,3.7707,0.0022
82,4.8,1.6999,3.7708,0.0023
82,4.9,1.6999,3.7709,0.0023
82,5,1.6999,3.771,0.0024
82,5.1,1.6999,3.7711,0.0024
82,5.2,1.6999,3.7712,0.0025
82,5.3,1.6999,3.7713,0.0025
82,5.4,1.6999,3.7714,0.0025
82,5.5,1.6999,3.7715,0.0026
82,5.6,1.6999,3.7716,0.0026
82,5.7,1.6999,3.7717,0.0027
82,5.8,1.6999,3.7718,0.0027
82,5.9,1.6999,3.7718,0.0028
82,6,1.6999,3.7719,0.0028
82,6.1,1.6999,3.772,0.0029
82,6.2,1.6999,3.7721,0.0029
82,6.3,1.6999,3.7723,0.003
82,6.4,1.6999,3.7723,0.003
82,6.5,1.6999,3.7724,0.0031
82,6.6,1.6999,3.7725,0.0031
82,6.7,1.6999,3.7726,0.0032
82,6.8,1.6999,3.7727,0.0032
82,6.9,1.6999,3.7728,0.0033
82,7,1.6999,3.7729,0.0033
82,7.1,1.6999,3.7729,0.0034
82,7.2,1.6999,3.773,0.0034
82,7.3,1.6999,3.7731,0.0034
82,7.4,1.6999,3.7732,0.0035
82,7.5,1.6999,3.7732,0.0035
82,7.6,1.6999,3.7733,0.0036
82,7.7,1.6999,3.7734,0.0036
82,7.8,1.6999,3.7735,0.0037
82,7.9,1.6999,3.7736,0.0037
82,8,1.6999,3.7736,0.0038
82,8.1,1.6999,3.7737,0.0038
82,8.2,1.6999,3.7738,0.0039
82,8.3,1.6999,3.7738,0.0039
82,8.4,1.6999,3.7739,0.004
82,8.5,1.6998,3.774,0.004
82,8.6,1.6998,3.7741,0.0041
82,8.7,1.6998,3.7742,0.0041
82,8.8,1.6998,3.7742,0.0042
82,8.9,1.6998,3.7743,0.0042
82,9,1.6998,3.7744,0.0042
83,9.001,0,3.7173,0
83,9.1,0,3.7173,0
83,9.2,0,3.7171,0
83,9.3,0,3.7168,0
83,9.4,0,3.7164,0
83,9.5,0,3.7161,0
83,9.6,0,3.7158,0
83,9.7,0,3.7156,0
83,9.8,0,3.7154,0
83,9.9,0,3.7152,0
83,10,0,3.7151,0
83,10.1,0,3.7149,0
83,10.2,0,3.7148,0
83,10.3,0,3.7147,0
83,10.4,0,3.7146,0
83,10.5,0,3.7145,0
83,10.6,0,3.7144,0
83,10.7,0,3.7143,0
83,10.8,0,3.7142,0
83,10.9,0,3.7141,0
83,11,0,3.7141,0
83,11.1,0,3.714,0
83,11.2,0,3.7139,0
83,11.3,0,3.7139,0
83,11.4,0,3.7138,0
83,11.5,0,3.7137,0
83,11.6,0,3.7136,0
83,11.7,0,3.7136,0
83,11.8,0,3.7135,0
83,11.9,0,3.7134,0
83,12,0,3.7134,0
83,12.1,0,3.7133,0
83,12.2,0,3.7133,0
83,12.3,0,3.7133,0
83,12.4,0,3.7132,0
83,12.5,0,3.7132,0
83,12.6,0,3.7131,0
83,12.7,0,3.713,0
83,12.8,0,3.713,0
83,12.9,0,3.7129,0
83,13,0,3.7129,0
83,13.1,0,3.7129,0
83,13.2,0,3.7128,0
83,13.3,0,3.7128,0
83,13.4,0,3.7127,0
83,13.5,0,3.7127,0
83,13.6,0,3.7127,0
83,13.7,0,3.7127,0
83,13.8,0,3.7126,0
83,13.9,0,3.7126,0
83,14,0,3.7125,0
83,14.1,0,3.7125,0
83,14.2,0,3.7125,0
83,14.3,0,3.7125,0
83,14.4,0,3.7125,0
83,14.5,0,3.7124,0
83,14.6,0,3.7124,0
83,14.7,0,3.7124,0
83,14.8,0,3.7123,0
83,14.9,0,3.7123,0
83,15,0,3.7123,0
83,15.1,0,3.7123,0
83,15.2,0,3.7122,0
83,15.3,0,3.7122,0
83,15.4,0,3.7122,0
83,15.5,0,3.7122,0
83,15.6,0,3.7122,0
83,15.7,0,3.7122,0
83,15.8,0,3.7121,0
83,15.9,0,3.7121,0
83,16,0,3.7121,0
83,16.1,0,3.7121,0
83,16.2,0,3.712,0
83,16.3,0,3.712,0
83,16.4,0,3.712,0
83,16.5,0,3.712,0
83,16.6,0,3.712,0
83,16.7,0,3.7119,0
83,16.8,0,3.7119,0
83,16.9,0,3.7119,0
83,17,0,3.7119,0
83,17.1,0,3.7119,0
83,17.2,0,3.7118,0
83,17.3,0,3.7118,0
83,17.4,0,3.7118,0
83,17.5,0,3.7118,0
83,17.6,0,3.7118,0
83,17.7,0,3.7117,0
83,17.8,0,3.7117,0
83,17.9,0,3.7116,0
83,18,0,3.7117,0
83,18.1,0,3.7116,0
83,18.2,0,3.7116,0
83,18.3,0,3.7116,0
83,18.4,0,3.7115,0
83,18.5,0,3.7115,0
83,18.6,0,3.7115,0
83,18.7,0,3.7115,0
83,18.8,0,3.7115,0
83,18.9,0,3.7115,0
83,19,0,3.7114,0
83,19.1,0,3.7114,0
83,19.2,0,3.7114,0
83,19.3,0,3.7114,0
83,19.4,0,3.7113,0
83,19.5,0,3.7113,0
83,19.6,0,3.7113,0
83,19.7,0,3.7113,0
83,19.8,0,3.7113,0
83,19.9,0,3.7113,0
83,20,0,3.7113,0
83,20.1,0,3.7113,0
83,20.2,0,3.7113,0
83,20.3,0,3.7113,0
83,20.4,0,3.7112,0
83,20.5,0,3.7112,0
83,20.6,0,3.7112,0
83,20.7,0,3.7112,0
83,20.8,0,3.7112,0
83,20.9,0,3.7112,0
83,21,0,3.7112,0
83,21.1,0,3.7111,0
83,21.2,0,3.7111,0
83,21.3,0,3.7112,0
83,21.4,0,3.7111,0
83,21.5,0,3.7111,0
83,21.6,0,3.7111,0
83,21.7,0,3.7111,0
83,21.8,0,3.7111,0
83,21.9,0,3.7111,0
83,22,0,3.7111,0
83,22.1,0,3.711,0
83,22.2,0,3.711,0
83,22.3,0,3.711,0
83,22.4,0,3.711,0
83,22.5,0,3.711,0
83,22.6,0,3.711,0
83,22.7,0,3.711,0
83,22.8,0,3.7109,0
83,22.9,0,3.7109,0
83,23,0,3.7109,0
83,23.1,0,3.7109,0
83,23.2,0,3.7109,0
83,23.3,0,3.7109,0
83,23.4,0,3.7108,0
83,23.5,0,3.7108,0
83,23.6,0,3.7108,0
83,23.7,0,3.7108,0
83,23.8,0,3.7108,0
83,23.9,0,3.7108,0
83,24,0,3.7108,0
83,24.1,0,3.7107,0
83,24.2,0,3.7107,0
83,24.3,0,3.7107,0
83,24.4,0,3.7107,0
83,24.5,0,3.7107,0
83,24.6,0,3.7107,0
83,24.7,0,3.7107,0
83,24.8,0,3.7107,0
83,24.9,0,3.7107,0
83,25,0,3.7107,0
83,25.1,0,3.7106,0
83,25.2,0,3.7106,0
83,25.3,0,3.7106,0
83,25.4,0,3.7106,0
83,25.5,0,3.7106,0
83,25.6,0,3.7106,0
83,25.7,0,3.7106,0
83,25.8,0,3.7106,0
83,25.9,0,3.7106,0
83,26,0,3.7106,0
83,26.1,0,3.7106,0
83,26.2,0,3.7105,0
83,26.3,0,3.7105,0
83,26.4,0,3.7105,0
83,26.5,0,3.7105,0
83,26.6,0,3.7105,0
83,26.7,0,3.7105,0
83,26.8,0,3.7105,0
83,26.9,0,3.7105,0
83,27,0,3.7104,0
83,27.1,0,3.7104,0
83,27.2,0,3.7104,0
83,27.3,0,3.7104,0
83,27.4,0,3.7104,0
83,27.5,0,3.7104,0
83,27.6,0,3.7104,0
83,27.7,0,3.7104,0
83,27.8,0,3.7104,0
83,27.9,0,3.7103,0
83,28,0,3.7103,0
83,28.1,0,3.7103,0
83,28.2,0,3.7103,0
83,28.3,0,3.7103,0
83,28.4,0,3.7102,0
83,28.5,0,3.7102,0
83,28.6,0,3.7102,0
83,28.7,0,3.7102,0
83,28.8,0,3.7102,0
83,28.9,0,3.7102,0
83,29,0,3.7102,0
83,29.1,0,3.7102,0
83,29.2,0,3.7102,0
83,29.3,0,3.7102,0
83,29.4,0,3.7102,0
83,29.5,0,3.7102,0
83,29.6,0,3.7102,0
83,29.7,0,3.7101,0
83,29.8,0,3.7101,0
83,29.9,0,3.7101,0
83,30,0,3.7101,0
83,30.1,0,3.7101,0
83,30.2,0,3.7101,0
83,30.3,0,3.7101,0
83,30.4,0,3.7101,0
83,30.5,0,3.7101,0
83,30.6,0,3.7101,0
83,30.7,0,3.7101,0
83,30.8,0,3.7101,0
83,30.9,0,3.71,0
83,31,0,3.71,0
83,31.1,0,3.71,0
83,31.2,0,3.71,0
83,31.3,0,3.71,0
83,31.4,0,3.71,0
83,31.5,0,3.71,0
83,31.6,0,3.71,0
83,31.7,0,3.71,0
83,31.8,0,3.71,0
