Step,Time,I,E,Q
213,0,-6.7956,3.426,0
213,0.1,-6.7956,3.426,0.0002
213,0.2,-6.796,3.4232,0.0004
213,0.3,-6.7969,3.4225,0.0006
213,0.4,-6.7975,3.4201,0.0008
213,0.5,-6.7978,3.4182,0.0009
213,0.6,-6.798,3.4168,0.0011
213,0.7,-6.7981,3.4155,0.0013
213,0.8,-6.7982,3.4144,0.0015
213,0.9,-6.7983,3.4134,0.0017
213,1,-6.7984,3.4125,0.0019
213,1.1,-6.7985,3.4117,0.0021
213,1.2,-6.7985,3.4109,0.0023
213,1.3,-6.7986,3.4102,0.0025
213,1.4,-6.7986,3.4095,0.0026
213,1.5,-6.7986,3.4088,0.0028
213,1.6,-6.7986,3.4082,0.003
213,1.7,-6.7987,3.4076,0.0032
213,1.8,-6.7987,3.407,0.0034
213,1.9,-6.7987,3.4065,0.0036
213,2,-6.7987,3.4059,0.0038
213,2.1,-6.7988,3.4054,0.004
213,2.2,-6.7988,3.4049,0.0042
213,2.3,-6.7988,3.4043,0.0043
213,2.4,-6.7988,3.4039,0.0045
213,2.5,-6.7988,3.4034,0.0047
213,2.6,-6.7988,3.4029,0.0049
213,2.7,-6.7988,3.4024,0.0051
213,2.8,-6.7989,3.402,0.0053
213,2.9,-6.7989,3.4015,0.0055
213,3,-6.7989,3.4011,0.0057
213,3.1,-6.7989,3.4007,0.0059
213,3.2,-6.7989,3.4003,0.006
213,3.3,-6.7989,3.3998,0.0062
213,3.4,-6.7989,3.3994,0.0064
213,3.5,-6.7989,3.399,0.0066
213,3.6,-6.7989,3.3986,0.0068
213,3.7,-6.7989,3.3982,0.007
213,3.8,-6.7989,3.3978,0.0072
213,3.9,-6.799,3.3974,0.0074
213,4,-6.799,3.3971,0.0076
213,4.1,-6.799,3.3967,0.0077
213,4.2,-6.799,3.3963,0.0079
213,4.3,-6.799,3.3959,0.0081
213,4.4,-6.799,3.3956,0.0083
213,4.5,-6.799,3.3952,0.0085
213,4.6,-6.799,3.3948,0.0087
213,4.7,-6.799,3.3945,0.0089
213,4.8,-6.799,3.3941,0.0091
213,4.9,-6.799,3.3938,0.0093
213,5,-6.799,3.3934,0.0094
213,5.1,-6.799,3.3931,0.0096
213,5.2,-6.799,3.3928,0.0098
213,5.3,-6.799,3.3924,0.01
213,5.4,-6.799,3.3921,0.0102
213,5.5,-6.799,3.3918,0.0104
213,5.6,-6.799,3.3914,0.0106
213,5.7,-6.799,3.3911,0.0108
213,5.8,-6.799,3.3908,0.011
213,5.9,-6.799,3.3904,0.0111
213,6,-6.799,3.3901,0.0113
213,6.1,-6.799,3.3898,0.0115
213,6.2,-6.799,3.3895,0.0117
213,6.3,-6.799,3.3892,0.0119
213,6.4,-6.7991,3.3888,0.0121
213,6.5,-6.7991,3.3885,0.0123
213,6.6,-6.7991,3.3882,0.0125
213,6.7,-6.7991,3.3879,0.0127
213,6.8,-6.7991,3.3876,0.0128
213,6.9,-6.7991,3.3873,0.013
