Step,Time,I,E,Q
14,0,1.6985,3.8168,0
14,0.1,1.6985,3.8168,0
14,0.2,1.6987,3.8176,0.0001
14,0.3,1.699,3.8179,0.0001
14,0.4,1.6992,3.8185,0.0002
14,0.5,1.6993,3.819,0.0002
14,0.6,1.6993,3.8194,0.0003
14,0.7,1.6994,3.8198,0.0003
14,0.8,1.6994,3.8201,0.0004
14,0.9,1.6994,3.8204,0.0004
14,1,1.6994,3.8207,0.0005
14,1.1,1.6995,3.8209,0.0005
14,1.2,1.6995,3.8211,0.0006
14,1.3,1.6995,3.8213,0.0006
14,1.4,1.6995,3.8215,0.0007
14,1.5,1.6995,3.8218,0.0007
14,1.6,1.6995,3.822,0.0008
14,1.7,1.6996,3.8222,0.0008
14,1.8,1.6996,3.8223,0.0008
14,1.9,1.6996,3.8225,0.0009
14,2,1.6996,3.8227,0.0009
14,2.1,1.6996,3.8228,0.001
14,2.2,1.6996,3.823,0.001
14,2.3,1.6996,3.8231,0.0011
14,2.4,1.6996,3.8233,0.0011
14,2.5,1.6996,3.8235,0.0012
14,2.6,1.6996,3.8236,0.0012
14,2.7,1.6996,3.8238,0.0013
14,2.8,1.6997,3.8239,0.0013
14,2.9,1.6997,3.8241,0.0014
14,3,1.6997,3.8242,0.0014
14,3.1,1.6997,3.8244,0.0015
14,3.2,1.6997,3.8245,0.0015
14,3.3,1.6997,3.8246,0.0016
14,3.4,1.6997,3.8247,0.0016
14,3.5,1.6997,3.8249,0.0017
14,3.6,1.6997,3.825,0.0017
14,3.7,1.6997,3.8251,0.0017
14,3.8,1.6997,3.8253,0.0018
14,3.9,1.6997,3.8254,0.0018
14,4,1.6997,3.8255,0.0019
14,4.1,1.6997,3.8256,0.0019
14,4.2,1.6997,3.8257,0.002
14,4.3,1.6997,3.8258,0.002
14,4.4,1.6997,3.826,0.0021
14,4.5,1.6998,3.8261,0.0021
14,4.6,1.6998,3.8263,0.0022
14,4.7,1.6998,3.8263,0.0022
14,4.8,1.6998,3.8265,0.0023
14,4.9,1.6998,3.8266,0.0023
14,5,1.6998,3.8267,0.0024
14,5.1,1.6998,3.8268,0.0024
14,5.2,1.6998,3.8269,0.0025
14,5.3,1.6998,3.827,0.0025
14,5.4,1.6998,3.8271,0.0025
14,5.5,1.6998,3.8272,0.0026
14,5.6,1.6998,3.8273,0.0026
14,5.7,1.6998,3.8274,0.0027
14,5.8,1.6998,3.8275,0.0027
14,5.9,1.6998,3.8276,0.0028
14,6,1.6998,3.8278,0.0028
14,6.1,1.6998,3.8279,0.0029
14,6.2,1.6998,3.828,0.0029
14,6.3,1.6998,3.8281,0.003
14,6.4,1.6998,3.8282,0.003
14,6.5,1.6998,3.8283,0.0031
14,6.6,1.6998,3.8284,0.0031
14,6.7,1.6998,3.8285,0.0032
14,6.8,1.6998,3.8286,0.0032
14,6.9,1.6998,3.8287,0.0033
14,7,1.6998,3.8288,0.0033
14,7.1,1.6998,3.8289,0.0034
14,7.2,1.6998,3.829,0.0034
14,7.3,1.6998,3.8291,0.0034
14,7.4,1.6998,3.8292,0.0035
14,7.5,1.6998,3.8293,0.0035
14,7.6,1.6998,3.8294,0.0036
14,7.7,1.6998,3.8295,0.0036
14,7.8,1.6998,3.8295,0.0037
14,7.9,1.6998,3.8297,0.0037
14,8,1.6998,3.8297,0.0038
14,8.1,1.6998,3.8298,0.0038
14,8.2,1.6998,3.8299,0.0039
14,8.3,1.6998,3.83,0.0039
14,8.4,1.6998,3.8301,0.004
14,8.5,1.6998,3.8302,0.004
14,8.6,1.6998,3.8303,0.0041
14,8.7,1.6998,3.8304,0.0041
14,8.8,1.6998,3.8305,0.0042
14,8.9,1.6998,3.8306,0.0042
14,9,1.6998,3.8306,0.0042
14,9.1,1.6998,3.8307,0.0043
14,9.2,1.6998,3.8308,0.0043
14,9.3,1.6998,3.8309,0.0044
14,9.4,1.6998,3.831,0.0044
14,9.5,1.6998,3.8311,0.0045
14,9.6,1.6998,3.8311,0.0045
14,9.7,1.6998,3.8312,0.0046
14,9.8,1.6998,3.8313,0.0046
14,9.9,1.6998,3.8314,0.0047
14,10,1.6998,3.8315,0.0047
14,10.1,1.6998,3.8316,0.0048
14,10.2,1.6998,3.8316,0.0048
14,10.3,1.6998,3.8317,0.0049
14,10.4,1.6998,3.8318,0.0049
14,10.5,1.6999,3.8319,0.005
14,10.6,1.6999,3.8319,0.005
14,10.7,1.6999,3.832,0.0051
14,10.8,1.6999,3.8321,0.0051
14,10.9,1.6999,3.8322,0.0051
14,11,1.6999,3.8323,0.0052
14,11.1,1.6999,3.8323,0.0052
14,11.2,1.6999,3.8325,0.0053
14,11.3,1.6999,3.8325,0.0053
14,11.4,1.6999,3.8326,0.0054
14,11.5,1.6999,3.8326,0.0054
14,11.6,1.6999,3.8327,0.0055
14,11.7,1.6999,3.8328,0.0055
14,11.8,1.6999,3.8329,0.0056
14,11.9,1.6999,3.8329,0.0056
14,12,1.6999,3.833,0.0057
14,12.1,1.6999,3.8331,0.0057
14,12.2,1.6999,3.8332,0.0058
14,12.3,1.6999,3.8333,0.0058
14,12.4,1.6999,3.8333,0.0059
14,12.5,1.6999,3.8334,0.0059
14,12.6,1.6999,3.8335,0.0059
14,12.7,1.6999,3.8335,0.006
14,12.8,1.6999,3.8336,0.006
14,12.9,1.6999,3.8337,0.0061
14,13,1.6999,3.8338,0.0061
14,13.1,1.6999,3.8339,0.0062
14,13.2,1.6999,3.8339,0.0062
14,13.3,1.6999,3.834,0.0063
14,13.4,1.6999,3.8341,0.0063
14,13.5,1.6999,3.8341,0.0064
14,13.6,1.6999,3.8342,0.0064
14,13.7,1.6999,3.8342,0.0065
14,13.8,1.6998,3.8343,0.0065
14,13.9,1.6998,3.8344,0.0066
14,14,1.6998,3.8344,0.0066
14,14.1,1.6998,3.8345,0.0067
14,14.2,1.6998,3.8346,0.0067
14,14.3,1.6998,3.8347,0.0068
14,14.4,1.6998,3.8347,0.0068
14,14.5,1.6998,3.8348,0.0068
14,14.6,1.6998,3.8349,0.0069
14,14.7,1.6998,3.8349,0.0069
14,14.8,1.6998,3.835,0.007
14,14.9,1.6998,3.8351,0.007
14,15,1.6998,3.8351,0.0071
14,15.1,1.6998,3.8352,0.0071
14,15.2,1.6998,3.8353,0.0072
14,15.3,1.6998,3.8353,0.0072
14,15.4,1.6998,3.8354,0.0073
14,15.5,1.6998,3.8354,0.0073
14,15.6,1.6998,3.8355,0.0074
14,15.7,1.6998,3.8355,0.0074
14,15.8,1.6998,3.8356,0.0075
14,15.9,1.6998,3.8357,0.0075
14,16,1.6998,3.8357,0.0076
14,16.1,1.6998,3.8358,0.0076
14,16.2,1.6998,3.8358,0.0076
14,16.3,1.6998,3.8359,0.0077
14,16.4,1.6998,3.836,0.0077
14,16.5,1.6998,3.836,0.0078
14,16.6,1.6998,3.8361,0.0078
14,16.7,1.6998,3.8361,0.0079
14,16.8,1.6998,3.8362,0.0079
14,16.9,1.6998,3.8362,0.008
14,17,1.6999,3.8363,0.008
14,17.1,1.6999,3.8364,0.0081
14,17.2,1.6999,3.8364,0.0081
14,17.3,1.6999,3.8364,0.0082
14,17.4,1.6999,3.8365,0.0082
14,17.5,1.6999,3.8366,0.0083
14,17.6,1.6999,3.8366,0.0083
14,17.7,1.6999,3.8367,0.0084
14,17.8,1.6999,3.8368,0.0084
14,17.9,1.6999,3.8369,0.0085
14,18,1.6999,3.8369,0.0085
15,18.001,0,3.7763,0
15,18.1,0,3.7763,0
15,18.2,0,3.7761,0
15,18.3,0,3.7756,0
15,18.4,0,3.7751,0
15,18.5,0,3.7747,0
15,18.6,0,3.7744,0
15,18.7,0,3.774,0
15,18.8,0,3.7738,0
15,18.9,0,3.7736,0
15,19,0,3.7733,0
15,19.1,0,3.7731,0
15,19.2,0,3.773,0
15,19.3,0,3.7728,0
15,19.4,0,3.7726,0
15,19.5,0,3.7725,0
15,19.6,0,3.7724,0
15,19.7,0,3.7723,0
15,19.8,0,3.7721,0
15,19.9,0,3.772,0
15,20,0,3.7719,0
15,20.1,0,3.7718,0
15,20.2,0,3.7717,0
15,20.3,0,3.7716,0
15,20.4,0,3.7716,0
15,20.5,0,3.7715,0
15,20.6,0,3.7714,0
15,20.7,0,3.7713,0
15,20.8,0,3.7712,0
15,20.9,0,3.7711,0
15,21,0,3.771,0
15,21.1,0,3.7709,0
15,21.2,0,3.7709,0
15,21.3,0,3.7708,0
15,21.4,0,3.7707,0
15,21.5,0,3.7707,0
15,21.6,0,3.7706,0
15,21.7,0,3.7705,0
15,21.8,0,3.7705,0
15,21.9,0,3.7704,0
15,22,0,3.7703,0
15,22.1,0,3.7703,0
15,22.2,0,3.7702,0
15,22.3,0,3.7702,0
15,22.4,0,3.7702,0
