Step,Time,I,E,Q
139,0,-6.7948,3.4727,0
139,0.1,-6.7948,3.4727,0.0002
139,0.2,-6.7956,3.4709,0.0004
139,0.3,-6.7967,3.4697,0.0006
139,0.4,-6.7973,3.4674,0.0008
139,0.5,-6.7977,3.4656,0.0009
139,0.6,-6.7979,3.4642,0.0011
139,0.7,-6.7981,3.463,0.0013
139,0.8,-6.7982,3.462,0.0015
139,0.9,-6.7983,3.461,0.0017
139,1,-6.7984,3.4602,0.0019
139,1.1,-6.7985,3.4593,0.0021
139,1.2,-6.7985,3.4585,0.0023
139,1.3,-6.7986,3.4579,0.0025
139,1.4,-6.7986,3.4571,0.0026
139,1.5,-6.7987,3.4564,0.0028
139,1.6,-6.7987,3.4558,0.003
139,1.7,-6.7987,3.4552,0.0032
139,1.8,-6.7988,3.4547,0.0034
139,1.9,-6.7988,3.4541,0.0036
139,2,-6.7988,3.4535,0.0038
139,2.1,-6.7988,3.453,0.004
139,2.2,-6.7988,3.4525,0.0042
139,2.3,-6.7988,3.452,0.0043
139,2.4,-6.7989,3.4515,0.0045
139,2.5,-6.7989,3.451,0.0047
139,2.6,-6.7989,3.4505,0.0049
139,2.7,-6.7989,3.4501,0.0051
139,2.8,-6.7989,3.4496,0.0053
139,2.9,-6.7989,3.4492,0.0055
139,3,-6.7989,3.4487,0.0057
139,3.1,-6.799,3.4483,0.0059
139,3.2,-6.799,3.4478,0.006
139,3.3,-6.799,3.4474,0.0062
139,3.4,-6.799,3.447,0.0064
139,3.5,-6.799,3.4466,0.0066
139,3.6,-6.799,3.4462,0.0068
139,3.7,-6.799,3.4458,0.007
139,3.8,-6.799,3.4454,0.0072
139,3.9,-6.799,3.445,0.0074
139,4,-6.7991,3.4447,0.0076
139,4.1,-6.7991,3.4443,0.0077
139,4.2,-6.7991,3.4439,0.0079
139,4.3,-6.7991,3.4435,0.0081
139,4.4,-6.7991,3.4432,0.0083
139,4.5,-6.7991,3.4428,0.0085
139,4.6,-6.7991,3.4424,0.0087
139,4.7,-6.7991,3.4421,0.0089
139,4.8,-6.7991,3.4417,0.0091
139,4.9,-6.7991,3.4414,0.0093
139,5,-6.7991,3.441,0.0094
139,5.1,-6.7991,3.4407,0.0096
139,5.2,-6.7991,3.4403,0.0098
139,5.3,-6.7991,3.44,0.01
139,5.4,-6.7991,3.4397,0.0102
139,5.5,-6.7991,3.4393,0.0104
139,5.6,-6.7991,3.439,0.0106
139,5.7,-6.7991,3.4387,0.0108
139,5.8,-6.7991,3.4384,0.011
139,5.9,-6.7991,3.4381,0.0111
139,6,-6.7991,3.4377,0.0113
139,6.1,-6.7991,3.4374,0.0115
139,6.2,-6.7991,3.4371,0.0117
139,6.3,-6.7991,3.4367,0.0119
139,6.4,-6.7991,3.4364,0.0121
139,6.5,-6.7991,3.4362,0.0123
139,6.6,-6.7991,3.4358,0.0125
139,6.7,-6.7991,3.4355,0.0127
139,6.8,-6.7991,3.4352,0.0128
139,6.9,-6.7992,3.4349,0.013
139,7,-6.7992,3.4346,0.0132
139,7.1,-6.7992,3.4343,0.0134
139,7.2,-6.7992,3.4341,0.0136
