Step,Time,I,E,Q
53,0,-3.3983,3.6435,0
53,0.1,-3.3983,3.6435,0.0001
53,0.2,-3.3983,3.6428,0.0002
53,0.3,-3.3987,3.6421,0.0003
53,0.4,-3.3988,3.6408,0.0004
53,0.5,-3.399,3.6399,0.0005
53,0.6,-3.3991,3.6391,0.0006
53,0.7,-3.3992,3.6385,0.0007
53,0.8,-3.3992,3.6379,0.0008
53,0.9,-3.3993,3.6373,0.0008
53,1,-3.3993,3.6369,0.0009
53,1.1,-3.3994,3.6364,0.001
53,1.2,-3.3994,3.6361,0.0011
53,1.3,-3.3994,3.6356,0.0012
53,1.4,-3.3994,3.6352,0.0013
53,1.5,-3.3994,3.6349,0.0014
53,1.6,-3.3995,3.6345,0.0015
53,1.7,-3.3995,3.6342,0.0016
53,1.8,-3.3995,3.6338,0.0017
53,1.9,-3.3995,3.6335,0.0018
53,2,-3.3995,3.6332,0.0019
53,2.1,-3.3995,3.6329,0.002
53,2.2,-3.3995,3.6326,0.0021
53,2.3,-3.3995,3.6324,0.0022
53,2.4,-3.3995,3.6321,0.0023
53,2.5,-3.3995,3.6318,0.0024
53,2.6,-3.3995,3.6315,0.0025
53,2.7,-3.3995,3.6312,0.0025
53,2.8,-3.3996,3.631,0.0026
53,2.9,-3.3996,3.6307,0.0027
53,3,-3.3996,3.6306,0.0028
53,3.1,-3.3996,3.6303,0.0029
53,3.2,-3.3996,3.63,0.003
53,3.3,-3.3996,3.6298,0.0031
53,3.4,-3.3996,3.6295,0.0032
53,3.5,-3.3996,3.6293,0.0033
53,3.6,-3.3996,3.6291,0.0034
53,3.7,-3.3996,3.6289,0.0035
53,3.8,-3.3996,3.6287,0.0036
53,3.9,-3.3996,3.6285,0.0037
53,4,-3.3996,3.6283,0.0038
53,4.1,-3.3996,3.628,0.0039
53,4.2,-3.3996,3.6278,0.004
53,4.3,-3.3996,3.6276,0.0041
53,4.4,-3.3996,3.6274,0.0042
53,4.5,-3.3996,3.6272,0.0042
53,4.6,-3.3996,3.627,0.0043
53,4.7,-3.3996,3.6268,0.0044
53,4.8,-3.3996,3.6266,0.0045
53,4.9,-3.3996,3.6264,0.0046
53,5,-3.3996,3.6262,0.0047
53,5.1,-3.3996,3.626,0.0048
53,5.2,-3.3996,3.6259,0.0049
53,5.3,-3.3996,3.6257,0.005
53,5.4,-3.3996,3.6255,0.0051
53,5.5,-3.3996,3.6253,0.0052
53,5.6,-3.3996,3.6252,0.0053
53,5.7,-3.3996,3.625,0.0054
53,5.8,-3.3996,3.6248,0.0055
53,5.9,-3.3996,3.6246,0.0056
53,6,-3.3996,3.6244,0.0057
53,6.1,-3.3996,3.6243,0.0058
53,6.2,-3.3997,3.6241,0.0059
53,6.3,-3.3997,3.6239,0.0059
53,6.4,-3.3996,3.6237,0.006
53,6.5,-3.3997,3.6236,0.0061
53,6.6,-3.3997,3.6234,0.0062
53,6.7,-3.3997,3.6232,0.0063
53,6.8,-3.3997,3.6231,0.0064
53,6.9,-3.3997,3.623,0.0065
53,7,-3.3997,3.6228,0.0066
53,7.1,-3.3997,3.6226,0.0067
53,7.2,-3.3997,3.6225,0.0068
53,7.3,-3.3997,3.6223,0.0069
53,7.4,-3.3997,3.6222,0.007
53,7.5,-3.3997,3.622,0.0071
53,7.6,-3.3997,3.6219,0.0072
53,7.7,-3.3997,3.6217,0.0073
