Step,Time,I,E,Q
192,0,3.3983,3.7827,0
192,0.1,3.3983,3.7827,0.0001
192,0.2,3.3984,3.784,0.0002
192,0.3,3.3988,3.7846,0.0003
192,0.4,3.399,3.7857,0.0004
192,0.5,3.3992,3.7866,0.0005
192,0.6,3.3993,3.7873,0.0006
192,0.7,3.3993,3.788,0.0007
192,0.8,3.3994,3.7885,0.0008
192,0.9,3.3994,3.789,0.0008
192,1,3.3995,3.7894,0.0009
192,1.1,3.3995,3.7899,0.001
192,1.2,3.3995,3.7903,0.0011
192,1.3,3.3995,3.7907,0.0012
192,1.4,3.3996,3.791,0.0013
192,1.5,3.3996,3.7914,0.0014
192,1.6,3.3996,3.7917,0.0015
192,1.7,3.3996,3.792,0.0016
192,1.8,3.3996,3.7924,0.0017
192,1.9,3.3996,3.7926,0.0018
192,2,3.3996,3.7929,0.0019
192,2.1,3.3996,3.7932,0.002
192,2.2,3.3996,3.7935,0.0021
192,2.3,3.3996,3.7937,0.0022
192,2.4,3.3996,3.794,0.0023
192,2.5,3.3997,3.7942,0.0024
192,2.6,3.3997,3.7944,0.0025
192,2.7,3.3997,3.7947,0.0025
192,2.8,3.3997,3.795,0.0026
192,2.9,3.3997,3.7952,0.0027
192,3,3.3997,3.7953,0.0028
192,3.1,3.3997,3.7956,0.0029
192,3.2,3.3997,3.7958,0.003
192,3.3,3.3997,3.7961,0.0031
192,3.4,3.3997,3.7963,0.0032
192,3.5,3.3997,3.7965,0.0033
192,3.6,3.3997,3.7967,0.0034
192,3.7,3.3997,3.7969,0.0035
192,3.8,3.3997,3.7971,0.0036
192,3.9,3.3997,3.7973,0.0037
192,4,3.3997,3.7974,0.0038
192,4.1,3.3997,3.7977,0.0039
192,4.2,3.3997,3.7978,0.004
192,4.3,3.3997,3.798,0.0041
192,4.4,3.3997,3.7982,0.0042
192,4.5,3.3997,3.7983,0.0042
192,4.6,3.3997,3.7985,0.0043
192,4.7,3.3997,3.7987,0.0044
192,4.8,3.3997,3.7989,0.0045
192,4.9,3.3997,3.799,0.0046
192,5,3.3997,3.7992,0.0047
192,5.1,3.3997,3.7994,0.0048
192,5.2,3.3997,3.7995,0.0049
192,5.3,3.3997,3.7997,0.005
192,5.4,3.3997,3.7999,0.0051
192,5.5,3.3997,3.8001,0.0052
192,5.6,3.3997,3.8002,0.0053
192,5.7,3.3997,3.8004,0.0054
192,5.8,3.3997,3.8005,0.0055
192,5.9,3.3997,3.8007,0.0056
192,6,3.3997,3.8009,0.0057
192,6.1,3.3997,3.801,0.0058
192,6.2,3.3998,3.8012,0.0059
192,6.3,3.3998,3.8014,0.0059
192,6.4,3.3998,3.8015,0.006
192,6.5,3.3998,3.8017,0.0061
192,6.6,3.3998,3.8018,0.0062
192,6.7,3.3998,3.802,0.0063
192,6.8,3.3998,3.8021,0.0064
192,6.9,3.3998,3.8022,0.0065
192,7,3.3998,3.8024,0.0066
192,7.1,3.3998,3.8025,0.0067
192,7.2,3.3998,3.8027,0.0068
192,7.3,3.3998,3.8029,0.0069
192,7.4,3.3998,3.803,0.007
192,7.5,3.3998,3.8031,0.0071
192,7.6,3.3998,3.8033,0.0072
192,7.7,3.3998,3.8034,0.0073
192,7.8,3.3998,3.8035,0.0074
192,7.9,3.3998,3.8037,0.0075
192,8,3.3998,3.8039,0.0076
192,8.1,3.3998,3.804,0.0076
192,8.2,3.3998,3.8041,0.0077
192,8.3,3.3998,3.8043,0.0078
192,8.4,3.3998,3.8044,0.0079
192,8.5,3.3998,3.8046,0.008
192,8.6,3.3998,3.8047,0.0081
192,8.7,3.3998,3.8048,0.0082
192,8.8,3.3998,3.805,0.0083
192,8.9,3.3998,3.8051,0.0084
192,9,3.3998,3.8052,0.0085
192,9.1,3.3998,3.8053,0.0086
192,9.2,3.3998,3.8055,0.0087
192,9.3,3.3998,3.8056,0.0088
192,9.4,3.3998,3.8058,0.0089
192,9.5,3.3998,3.8059,0.009
192,9.6,3.3998,3.806,0.0091
192,9.7,3.3998,3.8061,0.0092
192,9.8,3.3998,3.8063,0.0093
192,9.9,3.3998,3.8064,0.0093
192,10,3.3998,3.8065,0.0094
192,10.1,3.3998,3.8066,0.0095
192,10.2,3.3998,3.8068,0.0096
192,10.3,3.3998,3.8069,0.0097
192,10.4,3.3998,3.807,0.0098
192,10.5,3.3998,3.8071,0.0099
192,10.6,3.3998,3.8073,0.01
192,10.7,3.3998,3.8074,0.0101
192,10.8,3.3998,3.8075,0.0102
192,10.9,3.3998,3.8076,0.0103
192,11,3.3998,3.8077,0.0104
192,11.1,3.3998,3.8079,0.0105
192,11.2,3.3998,3.808,0.0106
192,11.3,3.3998,3.8081,0.0107
192,11.4,3.3998,3.8082,0.0108
192,11.5,3.3998,3.8083,0.0109
192,11.6,3.3998,3.8084,0.011
192,11.7,3.3998,3.8086,0.011
192,11.8,3.3998,3.8087,0.0111
192,11.9,3.3998,3.8088,0.0112
192,12,3.3998,3.8089,0.0113
192,12.1,3.3998,3.809,0.0114
192,12.2,3.3998,3.8091,0.0115
192,12.3,3.3998,3.8092,0.0116
192,12.4,3.3998,3.8094,0.0117
192,12.5,3.3998,3.8095,0.0118
192,12.6,3.3998,3.8096,0.0119
192,12.7,3.3998,3.8097,0.012
192,12.8,3.3998,3.8099,0.0121
192,12.9,3.3998,3.81,0.0122
192,13,3.3998,3.8101,0.0123
192,13.1,3.3998,3.8102,0.0124
192,13.2,3.3998,3.8103,0.0125
192,13.3,3.3998,3.8104,0.0126
192,13.4,3.3998,3.8106,0.0127
192,13.5,3.3998,3.8106,0.0127
192,13.6,3.3998,3.8107,0.0128
192,13.7,3.3998,3.8109,0.0129
192,13.8,3.3998,3.811,0.013
192,13.9,3.3998,3.8111,0.0131
