Step,Time,I,E,Q
103,0,-1.6978,3.6504,0
103,0.1,-1.6978,3.6504,0
103,0.2,-1.6982,3.65,0.0001
103,0.3,-1.6987,3.6497,0.0001
103,0.4,-1.6989,3.6491,0.0002
103,0.5,-1.6991,3.6487,0.0002
103,0.6,-1.6992,3.6483,0.0003
103,0.7,-1.6993,3.648,0.0003
103,0.8,-1.6993,3.6477,0.0004
103,0.9,-1.6994,3.6475,0.0004
103,1,-1.6994,3.6473,0.0005
103,1.1,-1.6994,3.647,0.0005
103,1.2,-1.6995,3.6468,0.0006
103,1.3,-1.6995,3.6466,0.0006
103,1.4,-1.6995,3.6465,0.0007
103,1.5,-1.6995,3.6463,0.0007
103,1.6,-1.6995,3.6461,0.0008
103,1.7,-1.6995,3.646,0.0008
103,1.8,-1.6995,3.6458,0.0008
103,1.9,-1.6996,3.6456,0.0009
103,2,-1.6996,3.6455,0.0009
103,2.1,-1.6996,3.6454,0.001
103,2.2,-1.6996,3.6452,0.001
103,2.3,-1.6996,3.6451,0.0011
103,2.4,-1.6996,3.6449,0.0011
103,2.5,-1.6996,3.6449,0.0012
103,2.6,-1.6996,3.6447,0.0012
103,2.7,-1.6996,3.6446,0.0013
103,2.8,-1.6996,3.6445,0.0013
103,2.9,-1.6996,3.6443,0.0014
103,3,-1.6996,3.6442,0.0014
103,3.1,-1.6996,3.6441,0.0015
103,3.2,-1.6996,3.6441,0.0015
103,3.3,-1.6996,3.644,0.0016
103,3.4,-1.6997,3.6438,0.0016
103,3.5,-1.6997,3.6437,0.0017
103,3.6,-1.6997,3.6436,0.0017
103,3.7,-1.6997,3.6435,0.0017
103,3.8,-1.6997,3.6434,0.0018
103,3.9,-1.6997,3.6433,0.0018
103,4,-1.6997,3.6432,0.0019
103,4.1,-1.6997,3.6431,0.0019
103,4.2,-1.6997,3.643,0.002
103,4.3,-1.6997,3.6429,0.002
103,4.4,-1.6997,3.6428,0.0021
103,4.5,-1.6997,3.6427,0.0021
103,4.6,-1.6997,3.6426,0.0022
103,4.7,-1.6997,3.6425,0.0022
103,4.8,-1.6997,3.6424,0.0023
103,4.9,-1.6997,3.6423,0.0023
103,5,-1.6997,3.6422,0.0024
103,5.1,-1.6997,3.6422,0.0024
103,5.2,-1.6997,3.6421,0.0025
103,5.3,-1.6997,3.642,0.0025
103,5.4,-1.6997,3.6419,0.0025
103,5.5,-1.6997,3.6418,0.0026
103,5.6,-1.6997,3.6417,0.0026
103,5.7,-1.6997,3.6416,0.0027
103,5.8,-1.6997,3.6415,0.0027
103,5.9,-1.6997,3.6414,0.0028
103,6,-1.6997,3.6413,0.0028
103,6.1,-1.6997,3.6413,0.0029
103,6.2,-1.6997,3.6412,0.0029
103,6.3,-1.6997,3.6411,0.003
103,6.4,-1.6997,3.641,0.003
103,6.5,-1.6997,3.6409,0.0031
103,6.6,-1.6997,3.6409,0.0031
103,6.7,-1.6997,3.6408,0.0032
103,6.8,-1.6997,3.6407,0.0032
103,6.9,-1.6997,3.6407,0.0033
103,7,-1.6997,3.6406,0.0033
103,7.1,-1.6997,3.6405,0.0034
103,7.2,-1.6997,3.6404,0.0034
103,7.3,-1.6997,3.6403,0.0034
103,7.4,-1.6997,3.6403,0.0035
103,7.5,-1.6997,3.6402,0.0035
103,7.6,-1.6997,3.6401,0.0036
103,7.7,-1.6997,3.64,0.0036
103,7.8,-1.6997,3.64,0.0037
103,7.9,-1.6997,3.6399,0.0037
103,8,-1.6997,3.6398,0.0038
103,8.1,-1.6997,3.6397,0.0038
103,8.2,-1.6997,3.6397,0.0039
103,8.3,-1.6997,3.6396,0.0039
103,8.4,-1.6997,3.6395,0.004
103,8.5,-1.6997,3.6395,0.004
103,8.6,-1.6997,3.6394,0.0041
103,8.7,-1.6997,3.6393,0.0041
103,8.8,-1.6997,3.6392,0.0042
103,8.9,-1.6997,3.6392,0.0042
103,9,-1.6998,3.6391,0.0042
103,9.1,-1.6998,3.639,0.0043
103,9.2,-1.6997,3.6389,0.0043
103,9.3,-1.6997,3.6389,0.0044
103,9.4,-1.6997,3.6388,0.0044
103,9.5,-1.6997,3.6388,0.0045
103,9.6,-1.6997,3.6387,0.0045
103,9.7,-1.6997,3.6386,0.0046
103,9.8,-1.6997,3.6386,0.0046
103,9.9,-1.6997,3.6385,0.0047
103,10,-1.6997,3.6384,0.0047
103,10.1,-1.6997,3.6384,0.0048
103,10.2,-1.6997,3.6383,0.0048
103,10.3,-1.6997,3.6382,0.0049
103,10.4,-1.6997,3.6382,0.0049
103,10.5,-1.6997,3.6381,0.005
103,10.6,-1.6997,3.638,0.005
103,10.7,-1.6997,3.638,0.0051
103,10.8,-1.6997,3.6379,0.0051
103,10.9,-1.6997,3.6379,0.0051
103,11,-1.6997,3.6378,0.0052
103,11.1,-1.6997,3.6377,0.0052
103,11.2,-1.6997,3.6376,0.0053
103,11.3,-1.6997,3.6376,0.0053
103,11.4,-1.6997,3.6375,0.0054
103,11.5,-1.6997,3.6374,0.0054
103,11.6,-1.6997,3.6374,0.0055
