Step,Time,I,E,Q
153,0,-1.6987,3.608,0
153,0.1,-1.6987,3.608,0
153,0.2,-1.6988,3.6077,0.0001
153,0.3,-1.6991,3.6074,0.0001
153,0.4,-1.6992,3.6068,0.0002
153,0.5,-1.6993,3.6064,0.0002
153,0.6,-1.6994,3.6061,0.0003
153,0.7,-1.6994,3.6058,0.0003
153,0.8,-1.6995,3.6055,0.0004
153,0.9,-1.6995,3.6053,0.0004
153,1,-1.6995,3.605,0.0005
153,1.1,-1.6995,3.6048,0.0005
153,1.2,-1.6996,3.6046,0.0006
153,1.3,-1.6996,3.6044,0.0006
153,1.4,-1.6996,3.6042,0.0007
153,1.5,-1.6996,3.6041,0.0007
153,1.6,-1.6996,3.6039,0.0008
153,1.7,-1.6996,3.6037,0.0008
153,1.8,-1.6996,3.6036,0.0008
153,1.9,-1.6996,3.6034,0.0009
153,2,-1.6996,3.6033,0.0009
153,2.1,-1.6996,3.6031,0.001
153,2.2,-1.6996,3.6029,0.001
153,2.3,-1.6996,3.6028,0.0011
153,2.4,-1.6996,3.6027,0.0011
153,2.5,-1.6996,3.6025,0.0012
153,2.6,-1.6996,3.6024,0.0012
153,2.7,-1.6997,3.6023,0.0013
153,2.8,-1.6997,3.6021,0.0013
153,2.9,-1.6997,3.602,0.0014
153,3,-1.6997,3.6019,0.0014
153,3.1,-1.6997,3.6018,0.0015
153,3.2,-1.6997,3.6016,0.0015
153,3.3,-1.6997,3.6015,0.0016
153,3.4,-1.6997,3.6014,0.0016
153,3.5,-1.6997,3.6013,0.0017
153,3.6,-1.6997,3.6011,0.0017
153,3.7,-1.6997,3.601,0.0017
153,3.8,-1.6997,3.6009,0.0018
153,3.9,-1.6997,3.6008,0.0018
153,4,-1.6997,3.6007,0.0019
153,4.1,-1.6997,3.6006,0.0019
153,4.2,-1.6997,3.6005,0.002
153,4.3,-1.6997,3.6004,0.002
153,4.4,-1.6997,3.6003,0.0021
153,4.5,-1.6997,3.6002,0.0021
153,4.6,-1.6997,3.6,0.0022
153,4.7,-1.6997,3.5999,0.0022
153,4.8,-1.6997,3.5999,0.0023
153,4.9,-1.6997,3.5998,0.0023
153,5,-1.6997,3.5997,0.0024
153,5.1,-1.6997,3.5996,0.0024
153,5.2,-1.6997,3.5995,0.0025
153,5.3,-1.6997,3.5993,0.0025
