Step,Time,I,E,Q
195,0,-3.3981,3.5479,0
195,0.1,-3.3981,3.5479,0.0001
195,0.2,-3.3982,3.5466,0.0002
195,0.3,-3.3986,3.5462,0.0003
195,0.4,-3.3988,3.545,0.0004
195,0.5,-3.399,3.5441,0.0005
195,0.6,-3.3991,3.5434,0.0006
195,0.7,-3.3992,3.5428,0.0007
195,0.8,-3.3992,3.5422,0.0008
195,0.9,-3.3993,3.5417,0.0008
195,1,-3.3993,3.5413,0.0009
195,1.1,-3.3993,3.5408,0.001
195,1.2,-3.3993,3.5404,0.0011
195,1.3,-3.3994,3.54,0.0012
195,1.4,-3.3994,3.5397,0.0013
195,1.5,-3.3994,3.5393,0.0014
195,1.6,-3.3994,3.539,0.0015
195,1.7,-3.3994,3.5387,0.0016
195,1.8,-3.3994,3.5384,0.0017
195,1.9,-3.3994,3.5381,0.0018
195,2,-3.3995,3.5378,0.0019
195,2.1,-3.3995,3.5376,0.002
195,2.2,-3.3995,3.5373,0.0021
195,2.3,-3.3995,3.537,0.0022
195,2.4,-3.3995,3.5368,0.0023
195,2.5,-3.3995,3.5365,0.0024
195,2.6,-3.3995,3.5363,0.0025
195,2.7,-3.3995,3.5361,0.0025
195,2.8,-3.3995,3.5359,0.0026
195,2.9,-3.3995,3.5356,0.0027
195,3,-3.3995,3.5354,0.0028
195,3.1,-3.3995,3.5352,0.0029
195,3.2,-3.3995,3.535,0.003
195,3.3,-3.3995,3.5347,0.0031
195,3.4,-3.3995,3.5345,0.0032
195,3.5,-3.3995,3.5343,0.0033
195,3.6,-3.3996,3.5341,0.0034
195,3.7,-3.3996,3.5339,0.0035
195,3.8,-3.3996,3.5337,0.0036
195,3.9,-3.3996,3.5335,0.0037
195,4,-3.3996,3.5334,0.0038
195,4.1,-3.3996,3.5332,0.0039
195,4.2,-3.3996,3.533,0.004
195,4.3,-3.3996,3.5328,0.0041
195,4.4,-3.3996,3.5326,0.0042
195,4.5,-3.3996,3.5324,0.0042
195,4.6,-3.3996,3.5322,0.0043
195,4.7,-3.3996,3.5321,0.0044
195,4.8,-3.3996,3.5319,0.0045
195,4.9,-3.3996,3.5317,0.0046
195,5,-3.3996,3.5315,0.0047
195,5.1,-3.3996,3.5313,0.0048
195,5.2,-3.3996,3.5312,0.0049
195,5.3,-3.3996,3.531,0.005
195,5.4,-3.3996,3.5308,0.0051
195,5.5,-3.3996,3.5307,0.0052
195,5.6,-3.3996,3.5305,0.0053
195,5.7,-3.3996,3.5303,0.0054
195,5.8,-3.3996,3.5302,0.0055
195,5.9,-3.3996,3.53,0.0056
195,6,-3.3996,3.5298,0.0057
195,6.1,-3.3996,3.5296,0.0058
195,6.2,-3.3996,3.5295,0.0059
195,6.3,-3.3996,3.5294,0.0059
195,6.4,-3.3996,3.5292,0.006
195,6.5,-3.3996,3.529,0.0061
195,6.6,-3.3996,3.5289,0.0062
195,6.7,-3.3996,3.5287,0.0063
195,6.8,-3.3996,3.5286,0.0064
195,6.9,-3.3996,3.5285,0.0065
195,7,-3.3996,3.5283,0.0066
195,7.1,-3.3996,3.5281,0.0067
195,7.2,-3.3996,3.528,0.0068
195,7.3,-3.3996,3.5278,0.0069
195,7.4,-3.3996,3.5277,0.007
195,7.5,-3.3996,3.5275,0.0071
195,7.6,-3.3996,3.5274,0.0072
195,7.7,-3.3996,3.5272,0.0073
195,7.8,-3.3996,3.5271,0.0074
195,7.9,-3.3996,3.527,0.0075
195,8,-3.3996,3.5268,0.0076
195,8.1,-3.3996,3.5267,0.0076
195,8.2,-3.3996,3.5265,0.0077
195,8.3,-3.3996,3.5264,0.0078
195,8.4,-3.3996,3.5262,0.0079
195,8.5,-3.3996,3.5262,0.008
195,8.6,-3.3996,3.526,0.0081
195,8.7,-3.3996,3.5258,0.0082
195,8.8,-3.3996,3.5257,0.0083
195,8.9,-3.3996,3.5256,0.0084
195,9,-3.3996,3.5255,0.0085
195,9.1,-3.3996,3.5253,0.0086
195,9.2,-3.3996,3.5252,0.0087
195,9.3,-3.3996,3.525,0.0088
195,9.4,-3.3996,3.5249,0.0089
195,9.5,-3.3996,3.5247,0.009
195,9.6,-3.3996,3.5246,0.0091
195,9.7,-3.3996,3.5245,0.0092
195,9.8,-3.3996,3.5244,0.0093
195,9.9,-3.3997,3.5242,0.0093
195,10,-3.3997,3.5241,0.0094
195,10.1,-3.3997,3.5239,0.0095
195,10.2,-3.3997,3.5238,0.0096
195,10.3,-3.3997,3.5237,0.0097
195,10.4,-3.3997,3.5236,0.0098
195,10.5,-3.3997,3.5234,0.0099
195,10.6,-3.3997,3.5233,0.01
195,10.7,-3.3997,3.5232,0.0101
195,10.8,-3.3997,3.5231,0.0102
195,10.9,-3.3997,3.523,0.0103
195,11,-3.3997,3.5228,0.0104
195,11.1,-3.3997,3.5227,0.0105
195,11.2,-3.3997,3.5226,0.0106
195,11.3,-3.3997,3.5225,0.0107
195,11.4,-3.3997,3.5223,0.0108
195,11.5,-3.3997,3.5222,0.0109
195,11.6,-3.3997,3.5221,0.011
195,11.7,-3.3997,3.522,0.011
195,11.8,-3.3997,3.5218,0.0111
195,11.9,-3.3997,3.5217,0.0112
195,12,-3.3997,3.5216,0.0113
195,12.1,-3.3997,3.5215,0.0114
195,12.2,-3.3997,3.5214,0.0115
195,12.3,-3.3997,3.5212,0.0116
195,12.4,-3.3997,3.5211,0.0117
195,12.5,-3.3997,3.521,0.0118
195,12.6,-3.3997,3.5209,0.0119
195,12.7,-3.3997,3.5208,0.012
195,12.8,-3.3997,3.5207,0.0121
195,12.9,-3.3997,3.5205,0.0122
195,13,-3.3997,3.5204,0.0123
195,13.1,-3.3997,3.5203,0.0124
195,13.2,-3.3997,3.5202,0.0125
195,13.3,-3.3997,3.52,0.0126
195,13.4,-3.3997,3.52,0.0127
195,13.5,-3.3997,3.5198,0.0127
195,13.6,-3.3997,3.5197,0.0128
195,13.7,-3.3997,3.5196,0.0129
195,13.8,-3.3997,3.5195,0.013
195,13.9,-3.3997,3.5193,0.0131
195,14,-3.3997,3.5192,0.0132
195,14.1,-3.3997,3.5191,0.0133
195,14.2,-3.3997,3.519,0.0134
195,14.3,-3.3997,3.5189,0.0135
195,14.4,-3.3997,3.5188,0.0136
195,14.5,-3.3997,3.5186,0.0137
195,14.6,-3.3997,3.5185,0.0138
195,14.7,-3.3997,3.5184,0.0139
195,14.8,-3.3997,3.5183,0.014
195,14.9,-3.3997,3.5181,0.0141
195,15,-3.3997,3.5181,0.0142
195,15.1,-3.3997,3.518,0.0143
195,15.2,-3.3997,3.5179,0.0144
195,15.3,-3.3997,3.5177,0.0144
195,15.4,-3.3997,3.5177,0.0145
195,15.5,-3.3997,3.5175,0.0146
195,15.6,-3.3997,3.5174,0.0147
195,15.7,-3.3997,3.5173,0.0148
195,15.8,-3.3997,3.5172,0.0149
195,15.9,-3.3997,3.5171,0.015
195,16,-3.3997,3.517,0.0151
195,16.1,-3.3997,3.5169,0.0152
195,16.2,-3.3997,3.5168,0.0153
195,16.3,-3.3996,3.5166,0.0154
195,16.4,-3.3996,3.5166,0.0155
195,16.5,-3.3996,3.5165,0.0156
195,16.6,-3.3996,3.5164,0.0157
195,16.7,-3.3996,3.5163,0.0158
195,16.8,-3.3996,3.5162,0.0159
195,16.9,-3.3996,3.5161,0.016
195,17,-3.3996,3.516,0.0161
195,17.1,-3.3996,3.5159,0.0161
195,17.2,-3.3996,3.5158,0.0162
195,17.3,-3.3996,3.5157,0.0163
195,17.4,-3.3996,3.5156,0.0164
195,17.5,-3.3996,3.5155,0.0165
195,17.6,-3.3996,3.5154,0.0166
195,17.7,-3.3996,3.5153,0.0167
195,17.8,-3.3996,3.5152,0.0168
195,17.9,-3.3996,3.5151,0.0169
195,18,-3.3996,3.515,0.017
195,18.1,-3.3996,3.5149,0.0171
195,18.2,-3.3996,3.5148,0.0172
195,18.3,-3.3996,3.5147,0.0173
195,18.4,-3.3996,3.5146,0.0174
195,18.5,-3.3996,3.5145,0.0175
195,18.6,-3.3996,3.5144,0.0176
195,18.7,-3.3996,3.5143,0.0177
195,18.8,-3.3996,3.5142,0.0178
195,18.9,-3.3996,3.5141,0.0178
195,19,-3.3996,3.514,0.0179
195,19.1,-3.3996,3.5139,0.018
195,19.2,-3.3996,3.5139,0.0181
195,19.3,-3.3996,3.5138,0.0182
195,19.4,-3.3996,3.5137,0.0183
195,19.5,-3.3996,3.5135,0.0184
195,19.6,-3.3996,3.5135,0.0185
195,19.7,-3.3996,3.5134,0.0186
195,19.8,-3.3996,3.5133,0.0187
195,19.9,-3.3996,3.5132,0.0188
195,20,-3.3996,3.5131,0.0189
195,20.1,-3.3996,3.5129,0.019
195,20.2,-3.3996,3.5129,0.0191
195,20.3,-3.3996,3.5128,0.0192
195,20.4,-3.3996,3.5127,0.0193
195,20.5,-3.3996,3.5126,0.0194
195,20.6,-3.3996,3.5125,0.0195
195,20.7,-3.3996,3.5125,0.0195
195,20.8,-3.3996,3.5124,0.0196
195,20.9,-3.3996,3.5123,0.0197
195,21,-3.3996,3.5121,0.0198
195,21.1,-3.3996,3.5121,0.0199
195,21.2,-3.3996,3.5119,0.02
195,21.3,-3.3996,3.5119,0.0201
195,21.4,-3.3996,3.5118,0.0202
195,21.5,-3.3996,3.5117,0.0203
195,21.6,-3.3996,3.5116,0.0204
195,21.7,-3.3996,3.5115,0.0205
195,21.8,-3.3996,3.5114,0.0206
195,21.9,-3.3996,3.5113,0.0207
195,22,-3.3996,3.5112,0.0208
195,22.1,-3.3997,3.5112,0.0209
195,22.2,-3.3997,3.5111,0.021
195,22.3,-3.3997,3.511,0.0211
195,22.4,-3.3997,3.5109,0.0212
195,22.5,-3.3997,3.5108,0.0212
195,22.6,-3.3997,3.5108,0.0213
195,22.7,-3.3997,3.5106,0.0214
195,22.8,-3.3997,3.5106,0.0215
195,22.9,-3.3997,3.5105,0.0216
195,23,-3.3997,3.5104,0.0217
195,23.1,-3.3997,3.5103,0.0218
195,23.2,-3.3997,3.5102,0.0219
195,23.3,-3.3997,3.5101,0.022
195,23.4,-3.3997,3.51,0.0221
195,23.5,-3.3997,3.5099,0.0222
195,23.6,-3.3997,3.5098,0.0223
