Step,Time,I,E,Q
186,0,3.3983,3.7847,0
186,0.1,3.3983,3.7847,0.0001
186,0.2,3.3984,3.7859,0.0002
186,0.3,3.3988,3.7864,0.0003
186,0.4,3.399,3.7875,0.0004
186,0.5,3.3991,3.7884,0.0005
186,0.6,3.3992,3.7891,0.0006
186,0.7,3.3993,3.7897,0.0007
186,0.8,3.3993,3.7902,0.0008
186,0.9,3.3993,3.7907,0.0008
186,1,3.3994,3.7912,0.0009
186,1.1,3.3994,3.7916,0.001
186,1.2,3.3994,3.792,0.0011
186,1.3,3.3994,3.7924,0.0012
186,1.4,3.3995,3.7927,0.0013
186,1.5,3.3995,3.7931,0.0014
186,1.6,3.3995,3.7934,0.0015
186,1.7,3.3995,3.7937,0.0016
186,1.8,3.3995,3.794,0.0017
186,1.9,3.3995,3.7943,0.0018
186,2,3.3995,3.7946,0.0019
186,2.1,3.3995,3.7949,0.002
186,2.2,3.3995,3.7952,0.0021
186,2.3,3.3996,3.7954,0.0022
186,2.4,3.3996,3.7957,0.0023
186,2.5,3.3996,3.7959,0.0024
186,2.6,3.3996,3.7962,0.0025
186,2.7,3.3996,3.7964,0.0025
186,2.8,3.3996,3.7966,0.0026
186,2.9,3.3996,3.7968,0.0027
186,3,3.3996,3.7971,0.0028
186,3.1,3.3996,3.7973,0.0029
186,3.2,3.3996,3.7975,0.003
186,3.3,3.3996,3.7978,0.0031
186,3.4,3.3996,3.798,0.0032
186,3.5,3.3997,3.7982,0.0033
186,3.6,3.3997,3.7984,0.0034
186,3.7,3.3997,3.7986,0.0035
186,3.8,3.3997,3.7988,0.0036
186,3.9,3.3997,3.799,0.0037
186,4,3.3997,3.7992,0.0038
186,4.1,3.3997,3.7994,0.0039
186,4.2,3.3997,3.7996,0.004
186,4.3,3.3997,3.7998,0.0041
186,4.4,3.3997,3.8,0.0042
186,4.5,3.3997,3.8002,0.0042
186,4.6,3.3997,3.8004,0.0043
186,4.7,3.3997,3.8006,0.0044
186,4.8,3.3997,3.8007,0.0045
186,4.9,3.3997,3.8009,0.0046
186,5,3.3997,3.8011,0.0047
186,5.1,3.3997,3.8013,0.0048
186,5.2,3.3997,3.8015,0.0049
186,5.3,3.3997,3.8016,0.005
186,5.4,3.3997,3.8018,0.0051
186,5.5,3.3997,3.802,0.0052
186,5.6,3.3997,3.8021,0.0053
186,5.7,3.3997,3.8023,0.0054
186,5.8,3.3997,3.8025,0.0055
186,5.9,3.3997,3.8026,0.0056
186,6,3.3997,3.8028,0.0057
186,6.1,3.3997,3.803,0.0058
186,6.2,3.3998,3.8032,0.0059
186,6.3,3.3998,3.8033,0.0059
186,6.4,3.3998,3.8034,0.006
186,6.5,3.3998,3.8036,0.0061
186,6.6,3.3998,3.8037,0.0062
186,6.7,3.3998,3.8039,0.0063
186,6.8,3.3998,3.8041,0.0064
186,6.9,3.3998,3.8042,0.0065
186,7,3.3998,3.8044,0.0066
186,7.1,3.3998,3.8045,0.0067
186,7.2,3.3998,3.8047,0.0068
186,7.3,3.3998,3.8048,0.0069
186,7.4,3.3998,3.805,0.007
186,7.5,3.3998,3.8052,0.0071
186,7.6,3.3998,3.8053,0.0072
186,7.7,3.3998,3.8054,0.0073
186,7.8,3.3998,3.8056,0.0074
186,7.9,3.3998,3.8058,0.0075
186,8,3.3998,3.8059,0.0076
186,8.1,3.3998,3.8061,0.0076
186,8.2,3.3998,3.8062,0.0077
186,8.3,3.3998,3.8064,0.0078
186,8.4,3.3998,3.8065,0.0079
186,8.5,3.3998,3.8067,0.008
186,8.6,3.3998,3.8068,0.0081
186,8.7,3.3998,3.807,0.0082
186,8.8,3.3998,3.8071,0.0083
186,8.9,3.3998,3.8072,0.0084
186,9,3.3998,3.8074,0.0085
187,9.001,0,3.6876,0
187,9.1,0,3.6876,0
187,9.2,0,3.6873,0
187,9.3,0,3.6866,0
187,9.4,0,3.6855,0
187,9.5,0,3.6848,0
187,9.6,0,3.6843,0
187,9.7,0,3.6838,0
187,9.8,0,3.6834,0
187,9.9,0,3.683,0
187,10,0,3.6827,0
187,10.1,0,3.6824,0
187,10.2,0,3.6822,0
187,10.3,0,3.6819,0
187,10.4,0,3.6817,0
187,10.5,0,3.6815,0
187,10.6,0,3.6813,0
187,10.7,0,3.6811,0
187,10.8,0,3.6809,0
187,10.9,0,3.6807,0
187,11,0,3.6806,0
187,11.1,0,3.6805,0
187,11.2,0,3.6803,0
187,11.3,0,3.6802,0
187,11.4,0,3.6801,0
187,11.5,0,3.6799,0
187,11.6,0,3.6798,0
187,11.7,0,3.6797,0
187,11.8,0,3.6796,0
187,11.9,0,3.6795,0
187,12,0,3.6794,0
187,12.1,0,3.6793,0
187,12.2,0,3.6792,0
187,12.3,0,3.6792,0
187,12.4,0,3.6791,0
187,12.5,0,3.679,0
