Step,Time,I,E,Q
159,0,-1.6972,3.6057,0
159,0.1,-1.6972,3.6057,0
159,0.2,-1.6977,3.605,0.0001
159,0.3,-1.6984,3.6049,0.0001
159,0.4,-1.6988,3.6042,0.0002
159,0.5,-1.699,3.6038,0.0002
159,0.6,-1.6991,3.6035,0.0003
159,0.7,-1.6992,3.6031,0.0003
159,0.8,-1.6992,3.6028,0.0004
159,0.9,-1.6993,3.6026,0.0004
159,1,-1.6993,3.6023,0.0005
159,1.1,-1.6994,3.6021,0.0005
159,1.2,-1.6994,3.6019,0.0006
159,1.3,-1.6994,3.6017,0.0006
159,1.4,-1.6994,3.6015,0.0007
159,1.5,-1.6995,3.6013,0.0007
159,1.6,-1.6995,3.6011,0.0008
159,1.7,-1.6995,3.6009,0.0008
159,1.8,-1.6995,3.6008,0.0008
159,1.9,-1.6995,3.6006,0.0009
159,2,-1.6995,3.6005,0.0009
159,2.1,-1.6995,3.6003,0.001
159,2.2,-1.6996,3.6002,0.001
159,2.3,-1.6996,3.6,0.0011
159,2.4,-1.6996,3.5999,0.0011
159,2.5,-1.6996,3.5998,0.0012
159,2.6,-1.6996,3.5996,0.0012
159,2.7,-1.6996,3.5995,0.0013
159,2.8,-1.6996,3.5993,0.0013
159,2.9,-1.6996,3.5992,0.0014
159,3,-1.6996,3.5991,0.0014
159,3.1,-1.6996,3.5989,0.0015
159,3.2,-1.6996,3.5988,0.0015
159,3.3,-1.6996,3.5987,0.0016
159,3.4,-1.6996,3.5986,0.0016
159,3.5,-1.6996,3.5984,0.0017
159,3.6,-1.6996,3.5983,0.0017
159,3.7,-1.6996,3.5982,0.0017
159,3.8,-1.6996,3.5981,0.0018
159,3.9,-1.6997,3.598,0.0018
159,4,-1.6997,3.5979,0.0019
159,4.1,-1.6997,3.5978,0.0019
159,4.2,-1.6997,3.5976,0.002
159,4.3,-1.6997,3.5975,0.002
159,4.4,-1.6997,3.5974,0.0021
159,4.5,-1.6997,3.5973,0.0021
