Step,Time,I,E,Q
50,0,3.3973,3.8625,0
50,0.1,3.3973,3.8625,0.0001
50,0.2,3.3978,3.8634,0.0002
50,0.3,3.3985,3.8643,0.0003
50,0.4,3.3988,3.8655,0.0004
50,0.5,3.399,3.8663,0.0005
50,0.6,3.3992,3.867,0.0006
50,0.7,3.3993,3.8677,0.0007
50,0.8,3.3993,3.8683,0.0008
50,0.9,3.3994,3.8688,0.0008
50,1,3.3994,3.8692,0.0009
50,1.1,3.3995,3.8697,0.001
50,1.2,3.3995,3.8701,0.0011
50,1.3,3.3995,3.8705,0.0012
50,1.4,3.3996,3.8709,0.0013
50,1.5,3.3996,3.8712,0.0014
50,1.6,3.3996,3.8715,0.0015
50,1.7,3.3996,3.8719,0.0016
50,1.8,3.3996,3.8722,0.0017
50,1.9,3.3996,3.8725,0.0018
50,2,3.3996,3.8728,0.0019
50,2.1,3.3997,3.8731,0.002
50,2.2,3.3997,3.8733,0.0021
50,2.3,3.3997,3.8736,0.0022
50,2.4,3.3997,3.8739,0.0023
50,2.5,3.3997,3.8742,0.0024
50,2.6,3.3997,3.8744,0.0025
50,2.7,3.3997,3.8746,0.0025
50,2.8,3.3997,3.8749,0.0026
50,2.9,3.3997,3.8752,0.0027
50,3,3.3997,3.8754,0.0028
50,3.1,3.3997,3.8756,0.0029
50,3.2,3.3997,3.8758,0.003
50,3.3,3.3997,3.8761,0.0031
50,3.4,3.3997,3.8763,0.0032
50,3.5,3.3997,3.8765,0.0033
50,3.6,3.3997,3.8767,0.0034
50,3.7,3.3998,3.877,0.0035
50,3.8,3.3998,3.8771,0.0036
50,3.9,3.3998,3.8773,0.0037
50,4,3.3998,3.8775,0.0038
50,4.1,3.3998,3.8777,0.0039
50,4.2,3.3998,3.878,0.004
50,4.3,3.3998,3.8781,0.0041
50,4.4,3.3998,3.8783,0.0042
50,4.5,3.3998,3.8785,0.0042
50,4.6,3.3998,3.8787,0.0043
50,4.7,3.3998,3.8789,0.0044
50,4.8,3.3998,3.8791,0.0045
50,4.9,3.3998,3.8793,0.0046
50,5,3.3998,3.8795,0.0047
50,5.1,3.3998,3.8796,0.0048
50,5.2,3.3998,3.8798,0.0049
50,5.3,3.3998,3.88,0.005
50,5.4,3.3998,3.8802,0.0051
50,5.5,3.3998,3.8803,0.0052
50,5.6,3.3998,3.8805,0.0053
50,5.7,3.3998,3.8807,0.0054
50,5.8,3.3998,3.8809,0.0055
50,5.9,3.3998,3.881,0.0056
50,6,3.3998,3.8812,0.0057
50,6.1,3.3998,3.8813,0.0058
50,6.2,3.3998,3.8815,0.0059
50,6.3,3.3998,3.8816,0.0059
50,6.4,3.3998,3.8818,0.006
50,6.5,3.3998,3.882,0.0061
50,6.6,3.3998,3.8822,0.0062
50,6.7,3.3998,3.8823,0.0063
50,6.8,3.3998,3.8825,0.0064
50,6.9,3.3998,3.8826,0.0065
50,7,3.3998,3.8828,0.0066
50,7.1,3.3998,3.883,0.0067
50,7.2,3.3998,3.8831,0.0068
50,7.3,3.3998,3.8833,0.0069
50,7.4,3.3998,3.8834,0.007
50,7.5,3.3998,3.8836,0.0071
50,7.6,3.3998,3.8837,0.0072
50,7.7,3.3998,3.8838,0.0073
50,7.8,3.3998,3.884,0.0074
50,7.9,3.3998,3.8841,0.0075
50,8,3.3998,3.8843,0.0076
50,8.1,3.3998,3.8845,0.0076
50,8.2,3.3998,3.8846,0.0077
50,8.3,3.3998,3.8847,0.0078
50,8.4,3.3998,3.8849,0.0079
50,8.5,3.3998,3.885,0.008
50,8.6,3.3999,3.8851,0.0081
50,8.7,3.3999,3.8853,0.0082
50,8.8,3.3999,3.8854,0.0083
50,8.9,3.3999,3.8855,0.0084
50,9,3.3999,3.8857,0.0085
50,9.1,3.3999,3.8858,0.0086
50,9.2,3.3999,3.886,0.0087
50,9.3,3.3999,3.8861,0.0088
50,9.4,3.3999,3.8863,0.0089
50,9.5,3.3999,3.8864,0.009
50,9.6,3.3999,3.8866,0.0091
50,9.7,3.3999,3.8867,0.0092
50,9.8,3.3999,3.8869,0.0093
50,9.9,3.3999,3.887,0.0093
50,10,3.3999,3.8871,0.0094
50,10.1,3.3999,3.8873,0.0095
50,10.2,3.3999,3.8874,0.0096
50,10.3,3.3999,3.8875,0.0097
50,10.4,3.3999,3.8877,0.0098
50,10.5,3.3999,3.8878,0.0099
50,10.6,3.3999,3.888,0.01
50,10.7,3.3999,3.8881,0.0101
50,10.8,3.3998,3.8882,0.0102
50,10.9,3.3998,3.8883,0.0103
50,11,3.3998,3.8885,0.0104
50,11.1,3.3998,3.8886,0.0105
50,11.2,3.3998,3.8888,0.0106
50,11.3,3.3998,3.8889,0.0107
50,11.4,3.3998,3.889,0.0108
50,11.5,3.3998,3.8892,0.0109
50,11.6,3.3998,3.8893,0.011
50,11.7,3.3998,3.8895,0.011
50,11.8,3.3998,3.8896,0.0111
50,11.9,3.3998,3.8897,0.0112
50,12,3.3998,3.8899,0.0113
50,12.1,3.3998,3.89,0.0114
50,12.2,3.3998,3.8901,0.0115
50,12.3,3.3998,3.8902,0.0116
50,12.4,3.3998,3.8904,0.0117
50,12.5,3.3998,3.8905,0.0118
50,12.6,3.3998,3.8906,0.0119
50,12.7,3.3998,3.8907,0.012
50,12.8,3.3998,3.8909,0.0121
50,12.9,3.3997,3.891,0.0122
50,13,3.3997,3.8912,0.0123
50,13.1,3.3998,3.8912,0.0124
50,13.2,3.3998,3.8914,0.0125
50,13.3,3.3998,3.8915,0.0126
50,13.4,3.3998,3.8916,0.0127
50,13.5,3.3998,3.8917,0.0127
50,13.6,3.3998,3.8919,0.0128
50,13.7,3.3998,3.892,0.0129
50,13.8,3.3998,3.8921,0.013
50,13.9,3.3997,3.8923,0.0131
50,14,3.3997,3.8924,0.0132
50,14.1,3.3997,3.8925,0.0133
50,14.2,3.3997,3.8926,0.0134
50,14.3,3.3997,3.8928,0.0135
50,14.4,3.3997,3.8928,0.0136
50,14.5,3.3997,3.893,0.0137
50,14.6,3.3997,3.8931,0.0138
50,14.7,3.3998,3.8932,0.0139
50,14.8,3.3998,3.8934,0.014
50,14.9,3.3998,3.8935,0.0141
50,15,3.3998,3.8936,0.0142
50,15.1,3.3998,3.8937,0.0143
50,15.2,3.3998,3.8938,0.0144
50,15.3,3.3998,3.8939,0.0144
50,15.4,3.3998,3.8941,0.0145
50,15.5,3.3998,3.8942,0.0146
50,15.6,3.3998,3.8943,0.0147
50,15.7,3.3998,3.8944,0.0148
50,15.8,3.3999,3.8945,0.0149
50,15.9,3.3999,3.8947,0.015
50,16,3.3999,3.8948,0.0151
50,16.1,3.3999,3.8949,0.0152
50,16.2,3.3999,3.895,0.0153
50,16.3,3.3999,3.8952,0.0154
50,16.4,3.3999,3.8953,0.0155
50,16.5,3.3999,3.8954,0.0156
50,16.6,3.3999,3.8955,0.0157
50,16.7,3.3999,3.8956,0.0158
50,16.8,3.3999,3.8958,0.0159
50,16.9,3.3999,3.8958,0.016
50,17,3.3999,3.896,0.0161
50,17.1,3.3999,3.8961,0.0161
50,17.2,3.3999,3.8962,0.0162
50,17.3,3.3999,3.8963,0.0163
50,17.4,3.3999,3.8965,0.0164
50,17.5,3.3999,3.8966,0.0165
50,17.6,3.3999,3.8967,0.0166
50,17.7,3.3998,3.8968,0.0167
50,17.8,3.3998,3.8969,0.0168
50,17.9,3.3998,3.897,0.0169
50,18,3.3998,3.8971,0.017
50,18.1,3.3998,3.8972,0.0171
50,18.2,3.3998,3.8973,0.0172
50,18.3,3.3998,3.8974,0.0173
50,18.4,3.3998,3.8976,0.0174
50,18.5,3.3998,3.8977,0.0175
50,18.6,3.3998,3.8978,0.0176
50,18.7,3.3998,3.8979,0.0177
50,18.8,3.3998,3.898,0.0178
50,18.9,3.3998,3.8981,0.0178
50,19,3.3998,3.8983,0.0179
50,19.1,3.3998,3.8984,0.018
50,19.2,3.3998,3.8985,0.0181
50,19.3,3.3998,3.8986,0.0182
