Step,Time,I,E,Q
177,0,-1.6977,3.6067,0
177,0.1,-1.6977,3.6067,0
177,0.2,-1.6981,3.6063,0.0001
177,0.3,-1.6986,3.606,0.0001
177,0.4,-1.6989,3.6054,0.0002
177,0.5,-1.6991,3.6049,0.0002
177,0.6,-1.6992,3.6046,0.0003
177,0.7,-1.6993,3.6043,0.0003
177,0.8,-1.6994,3.604,0.0004
177,0.9,-1.6994,3.6038,0.0004
177,1,-1.6994,3.6036,0.0005
177,1.1,-1.6995,3.6033,0.0005
177,1.2,-1.6995,3.6031,0.0006
177,1.3,-1.6995,3.6029,0.0006
177,1.4,-1.6995,3.6028,0.0007
177,1.5,-1.6996,3.6026,0.0007
177,1.6,-1.6996,3.6025,0.0008
177,1.7,-1.6996,3.6023,0.0008
177,1.8,-1.6996,3.6021,0.0008
177,1.9,-1.6996,3.602,0.0009
177,2,-1.6996,3.6018,0.0009
177,2.1,-1.6996,3.6017,0.001
177,2.2,-1.6996,3.6016,0.001
177,2.3,-1.6996,3.6014,0.0011
177,2.4,-1.6996,3.6013,0.0011
177,2.5,-1.6997,3.6012,0.0012
177,2.6,-1.6997,3.6011,0.0012
177,2.7,-1.6997,3.6009,0.0013
177,2.8,-1.6997,3.6008,0.0013
177,2.9,-1.6997,3.6006,0.0014
177,3,-1.6997,3.6005,0.0014
177,3.1,-1.6997,3.6004,0.0015
177,3.2,-1.6997,3.6003,0.0015
177,3.3,-1.6997,3.6002,0.0016
177,3.4,-1.6997,3.6001,0.0016
177,3.5,-1.6997,3.6,0.0017
177,3.6,-1.6997,3.5999,0.0017
177,3.7,-1.6997,3.5998,0.0017
177,3.8,-1.6997,3.5997,0.0018
177,3.9,-1.6997,3.5996,0.0018
177,4,-1.6997,3.5995,0.0019
177,4.1,-1.6997,3.5994,0.0019
177,4.2,-1.6997,3.5993,0.002
177,4.3,-1.6997,3.5992,0.002
177,4.4,-1.6997,3.5992,0.0021
177,4.5,-1.6997,3.599,0.0021
177,4.6,-1.6997,3.5989,0.0022
177,4.7,-1.6997,3.5988,0.0022
177,4.8,-1.6997,3.5987,0.0023
177,4.9,-1.6997,3.5987,0.0023
177,5,-1.6997,3.5986,0.0024
177,5.1,-1.6997,3.5985,0.0024
177,5.2,-1.6997,3.5984,0.0025
177,5.3,-1.6998,3.5983,0.0025
177,5.4,-1.6998,3.5982,0.0025
177,5.5,-1.6998,3.5981,0.0026
177,5.6,-1.6998,3.5981,0.0026
177,5.7,-1.6998,3.598,0.0027
177,5.8,-1.6998,3.5979,0.0027
177,5.9,-1.6998,3.5978,0.0028
177,6,-1.6998,3.5978,0.0028
177,6.1,-1.6998,3.5977,0.0029
177,6.2,-1.6998,3.5975,0.0029
177,6.3,-1.6998,3.5975,0.003
177,6.4,-1.6998,3.5974,0.003
177,6.5,-1.6998,3.5973,0.0031
177,6.6,-1.6998,3.5973,0.0031
177,6.7,-1.6998,3.5972,0.0032
177,6.8,-1.6998,3.5971,0.0032
177,6.9,-1.6998,3.597,0.0033
177,7,-1.6998,3.597,0.0033
177,7.1,-1.6998,3.5969,0.0034
177,7.2,-1.6998,3.5968,0.0034
177,7.3,-1.6998,3.5968,0.0034
177,7.4,-1.6998,3.5967,0.0035
177,7.5,-1.6998,3.5966,0.0035
177,7.6,-1.6998,3.5965,0.0036
177,7.7,-1.6998,3.5965,0.0036
177,7.8,-1.6998,3.5964,0.0037
177,7.9,-1.6998,3.5963,0.0037
177,8,-1.6998,3.5963,0.0038
177,8.1,-1.6998,3.5962,0.0038
177,8.2,-1.6998,3.5961,0.0039
177,8.3,-1.6998,3.596,0.0039
177,8.4,-1.6998,3.596,0.004
177,8.5,-1.6998,3.5959,0.004
177,8.6,-1.6998,3.5958,0.0041
177,8.7,-1.6998,3.5958,0.0041
177,8.8,-1.6998,3.5957,0.0042
177,8.9,-1.6998,3.5956,0.0042
177,9,-1.6998,3.5955,0.0042
177,9.1,-1.6998,3.5955,0.0043
177,9.2,-1.6998,3.5954,0.0043
177,9.3,-1.6998,3.5953,0.0044
177,9.4,-1.6998,3.5952,0.0044
177,9.5,-1.6998,3.5952,0.0045
177,9.6,-1.6998,3.5951,0.0045
177,9.7,-1.6998,3.5951,0.0046
177,9.8,-1.6998,3.595,0.0046
177,9.9,-1.6998,3.5949,0.0047
177,10,-1.6998,3.5949,0.0047
177,10.1,-1.6998,3.5947,0.0048
177,10.2,-1.6998,3.5947,0.0048
177,10.3,-1.6998,3.5946,0.0049
177,10.4,-1.6998,3.5946,0.0049
177,10.5,-1.6998,3.5945,0.005
177,10.6,-1.6998,3.5945,0.005
177,10.7,-1.6998,3.5944,0.0051
177,10.8,-1.6998,3.5943,0.0051
177,10.9,-1.6998,3.5943,0.0051
177,11,-1.6998,3.5942,0.0052
177,11.1,-1.6998,3.5942,0.0052
177,11.2,-1.6998,3.5941,0.0053
177,11.3,-1.6998,3.594,0.0053
177,11.4,-1.6998,3.594,0.0054
177,11.5,-1.6998,3.5939,0.0054
177,11.6,-1.6998,3.5939,0.0055
177,11.7,-1.6998,3.5938,0.0055
177,11.8,-1.6998,3.5938,0.0056
177,11.9,-1.6998,3.5937,0.0056
177,12,-1.6998,3.5937,0.0057
177,12.1,-1.6998,3.5936,0.0057
177,12.2,-1.6998,3.5935,0.0058
177,12.3,-1.6998,3.5934,0.0058
177,12.4,-1.6998,3.5933,0.0059
177,12.5,-1.6998,3.5933,0.0059
177,12.6,-1.6998,3.5932,0.0059
177,12.7,-1.6998,3.5932,0.006
177,12.8,-1.6998,3.5931,0.006
177,12.9,-1.6998,3.593,0.0061
177,13,-1.6998,3.593,0.0061
177,13.1,-1.6998,3.5929,0.0062
177,13.2,-1.6998,3.5929,0.0062
177,13.3,-1.6998,3.5928,0.0063
177,13.4,-1.6998,3.5927,0.0063
177,13.5,-1.6998,3.5927,0.0064
177,13.6,-1.6998,3.5927,0.0064
177,13.7,-1.6998,3.5925,0.0065
177,13.8,-1.6998,3.5925,0.0065
177,13.9,-1.6998,3.5924,0.0066
177,14,-1.6998,3.5924,0.0066
177,14.1,-1.6998,3.5923,0.0067
177,14.2,-1.6998,3.5923,0.0067
177,14.3,-1.6998,3.5922,0.0068
177,14.4,-1.6998,3.5922,0.0068
177,14.5,-1.6998,3.5921,0.0068
177,14.6,-1.6998,3.592,0.0069
177,14.7,-1.6998,3.592,0.0069
177,14.8,-1.6998,3.5919,0.007
177,14.9,-1.6998,3.5919,0.007
177,15,-1.6998,3.5919,0.0071
177,15.1,-1.6998,3.5918,0.0071
177,15.2,-1.6998,3.5917,0.0072
177,15.3,-1.6998,3.5917,0.0072
177,15.4,-1.6998,3.5916,0.0073
177,15.5,-1.6998,3.5916,0.0073
177,15.6,-1.6998,3.5915,0.0074
177,15.7,-1.6998,3.5915,0.0074
177,15.8,-1.6998,3.5914,0.0075
177,15.9,-1.6998,3.5914,0.0075
177,16,-1.6998,3.5913,0.0076
177,16.1,-1.6998,3.5912,0.0076
177,16.2,-1.6998,3.5912,0.0076
177,16.3,-1.6998,3.5912,0.0077
177,16.4,-1.6998,3.5911,0.0077
177,16.5,-1.6998,3.591,0.0078
177,16.6,-1.6998,3.591,0.0078
177,16.7,-1.6998,3.591,0.0079
177,16.8,-1.6998,3.5909,0.0079
177,16.9,-1.6998,3.5908,0.008
177,17,-1.6998,3.5908,0.008
177,17.1,-1.6998,3.5907,0.0081
177,17.2,-1.6998,3.5906,0.0081
177,17.3,-1.6998,3.5906,0.0082
177,17.4,-1.6998,3.5906,0.0082
177,17.5,-1.6998,3.5906,0.0083
177,17.6,-1.6998,3.5905,0.0083
177,17.7,-1.6998,3.5904,0.0084
177,17.8,-1.6998,3.5904,0.0084
177,17.9,-1.6998,3.5904,0.0085
177,18,-1.6998,3.5903,0.0085
177,18.1,-1.6998,3.5903,0.0085
177,18.2,-1.6998,3.5902,0.0086
177,18.3,-1.6998,3.5901,0.0086
177,18.4,-1.6998,3.5901,0.0087
177,18.5,-1.6998,3.5901,0.0087
177,18.6,-1.6998,3.59,0.0088
177,18.7,-1.6998,3.5899,0.0088
177,18.8,-1.6998,3.5899,0.0089
177,18.9,-1.6998,3.5898,0.0089
177,19,-1.6998,3.5898,0.009
177,19.1,-1.6998,3.5897,0.009
177,19.2,-1.6998,3.5897,0.0091
177,19.3,-1.6998,3.5896,0.0091
177,19.4,-1.6998,3.5896,0.0092
177,19.5,-1.6998,3.5895,0.0092
177,19.6,-1.6998,3.5894,0.0093
177,19.7,-1.6998,3.5894,0.0093
177,19.8,-1.6998,3.5893,0.0093
177,19.9,-1.6998,3.5893,0.0094
177,20,-1.6998,3.5893,0.0094
177,20.1,-1.6998,3.5892,0.0095
177,20.2,-1.6998,3.5892,0.0095
177,20.3,-1.6998,3.5891,0.0096
177,20.4,-1.6998,3.5891,0.0096
177,20.5,-1.6998,3.589,0.0097
177,20.6,-1.6998,3.5889,0.0097
177,20.7,-1.6998,3.5889,0.0098
177,20.8,-1.6998,3.5888,0.0098
177,20.9,-1.6998,3.5888,0.0099
177,21,-1.6998,3.5887,0.0099
177,21.1,-1.6998,3.5887,0.01
177,21.2,-1.6998,3.5886,0.01
177,21.3,-1.6998,3.5886,0.0101
177,21.4,-1.6998,3.5886,0.0101
177,21.5,-1.6998,3.5885,0.0102
177,21.6,-1.6998,3.5885,0.0102
177,21.7,-1.6998,3.5885,0.0102
177,21.8,-1.6998,3.5884,0.0103
177,21.9,-1.6998,3.5884,0.0103
177,22,-1.6998,3.5883,0.0104
