Step,Time,I,E,Q
142,0,6.7964,3.9307,0
142,0.1,6.7964,3.9307,0.0002
142,0.2,6.7967,3.933,0.0004
142,0.3,6.7976,3.9342,0.0006
142,0.4,6.798,3.9364,0.0008
142,0.5,6.7983,3.9381,0.0009
142,0.6,6.7985,3.9395,0.0011
142,0.7,6.7986,3.9407,0.0013
142,0.8,6.7987,3.9418,0.0015
142,0.9,6.7988,3.9427,0.0017
142,1,6.7989,3.9436,0.0019
142,1.1,6.7989,3.9445,0.0021
142,1.2,6.799,3.9453,0.0023
142,1.3,6.799,3.946,0.0025
142,1.4,6.799,3.9467,0.0026
142,1.5,6.7991,3.9474,0.0028
142,1.6,6.7991,3.948,0.003
142,1.7,6.7991,3.9486,0.0032
142,1.8,6.7992,3.9492,0.0034
142,1.9,6.7992,3.9497,0.0036
142,2,6.7992,3.9503,0.0038
142,2.1,6.7992,3.9508,0.004
142,2.2,6.7992,3.9513,0.0042
142,2.3,6.7992,3.9518,0.0043
142,2.4,6.7993,3.9522,0.0045
142,2.5,6.7993,3.9527,0.0047
142,2.6,6.7993,3.9532,0.0049
142,2.7,6.7993,3.9536,0.0051
142,2.8,6.7993,3.954,0.0053
142,2.9,6.7993,3.9545,0.0055
142,3,6.7994,3.9549,0.0057
142,3.1,6.7994,3.9553,0.0059
142,3.2,6.7994,3.9557,0.006
142,3.3,6.7994,3.9561,0.0062
142,3.4,6.7994,3.9564,0.0064
142,3.5,6.7994,3.9569,0.0066
142,3.6,6.7994,3.9572,0.0068
142,3.7,6.7994,3.9576,0.007
142,3.8,6.7994,3.9579,0.0072
142,3.9,6.7994,3.9583,0.0074
142,4,6.7994,3.9587,0.0076
142,4.1,6.7994,3.959,0.0077
142,4.2,6.7994,3.9594,0.0079
142,4.3,6.7994,3.9597,0.0081
142,4.4,6.7994,3.96,0.0083
142,4.5,6.7994,3.9604,0.0085
142,4.6,6.7994,3.9607,0.0087
142,4.7,6.7995,3.9611,0.0089
142,4.8,6.7995,3.9614,0.0091
142,4.9,6.7995,3.9617,0.0093
142,5,6.7995,3.962,0.0094
142,5.1,6.7995,3.9623,0.0096
142,5.2,6.7995,3.9626,0.0098
142,5.3,6.7995,3.963,0.01
142,5.4,6.7995,3.9633,0.0102
142,5.5,6.7995,3.9636,0.0104
142,5.6,6.7995,3.9639,0.0106
142,5.7,6.7995,3.9642,0.0108
142,5.8,6.7995,3.9645,0.011
142,5.9,6.7995,3.9648,0.0111
142,6,6.7995,3.9651,0.0113
142,6.1,6.7995,3.9654,0.0115
142,6.2,6.7995,3.9657,0.0117
142,6.3,6.7995,3.966,0.0119
142,6.4,6.7995,3.9662,0.0121
142,6.5,6.7995,3.9665,0.0123
142,6.6,6.7995,3.9668,0.0125
142,6.7,6.7995,3.9671,0.0127
142,6.8,6.7995,3.9674,0.0128
142,6.9,6.7995,3.9677,0.013
142,7,6.7995,3.968,0.0132
142,7.1,6.7995,3.9682,0.0134
142,7.2,6.7995,3.9685,0.0136
142,7.3,6.7995,3.9688,0.0138
142,7.4,6.7995,3.9691,0.014
142,7.5,6.7995,3.9694,0.0142
142,7.6,6.7995,3.9696,0.0144
142,7.7,6.7995,3.9699,0.0145
142,7.8,6.7995,3.9702,0.0147
142,7.9,6.7995,3.9704,0.0149
142,8,6.7995,3.9707,0.0151
142,8.1,6.7995,3.9709,0.0153
142,8.2,6.7995,3.9712,0.0155
142,8.3,6.7995,3.9715,0.0157
142,8.4,6.7995,3.9718,0.0159
142,8.5,6.7995,3.972,0.0161
142,8.6,6.7995,3.9722,0.0162
142,8.7,6.7995,3.9726,0.0164
142,8.8,6.7995,3.9728,0.0166
142,8.9,6.7995,3.9731,0.0168
142,9,6.7995,3.9733,0.017
142,9.1,6.7995,3.9735,0.0172
142,9.2,6.7995,3.9738,0.0174
142,9.3,6.7995,3.9741,0.0176
142,9.4,6.7995,3.9744,0.0178
142,9.5,6.7995,3.9746,0.0179
142,9.6,6.7995,3.9749,0.0181
142,9.7,6.7995,3.9751,0.0183
142,9.8,6.7995,3.9754,0.0185
142,9.9,6.7995,3.9756,0.0187
142,10,6.7995,3.9758,0.0189
142,10.1,6.7995,3.9761,0.0191
142,10.2,6.7995,3.9764,0.0193
142,10.3,6.7996,3.9766,0.0195
142,10.4,6.7996,3.9768,0.0196
142,10.5,6.7996,3.9771,0.0198
142,10.6,6.7996,3.9773,0.02
142,10.7,6.7996,3.9775,0.0202
142,10.8,6.7996,3.9778,0.0204
142,10.9,6.7996,3.9781,0.0206
142,11,6.7996,3.9783,0.0208
142,11.1,6.7996,3.9786,0.021
142,11.2,6.7996,3.9788,0.0212
142,11.3,6.7996,3.979,0.0213
142,11.4,6.7996,3.9792,0.0215
142,11.5,6.7996,3.9795,0.0217
142,11.6,6.7996,3.9797,0.0219
142,11.7,6.7996,3.98,0.0221
142,11.8,6.7996,3.9802,0.0223
142,11.9,6.7996,3.9804,0.0225
142,12,6.7996,3.9807,0.0227
142,12.1,6.7996,3.9809,0.0229
142,12.2,6.7996,3.9812,0.023
142,12.3,6.7996,3.9814,0.0232
142,12.4,6.7996,3.9817,0.0234
142,12.5,6.7996,3.9819,0.0236
142,12.6,6.7996,3.9821,0.0238
142,12.7,6.7996,3.9823,0.024
142,12.8,6.7996,3.9826,0.0242
142,12.9,6.7996,3.9828,0.0244
142,13,6.7996,3.983,0.0246
142,13.1,6.7996,3.9832,0.0247
142,13.2,6.7996,3.9835,0.0249
142,13.3,6.7996,3.9837,0.0251
142,13.4,6.7996,3.9839,0.0253
142,13.5,6.7996,3.9842,0.0255
142,13.6,6.7996,3.9844,0.0257
142,13.7,6.7996,3.9846,0.0259
142,13.8,6.7996,3.9848,0.0261
